,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
34,Hyundai_Livart,기타제조,2016,Q1,0.0,-0.029825407420048577,-0.03419121721904106,-0.0038272110826311767,-0.05660377358490565,0.024385331963855172,0.024385331963855172,0.024385331963855172,0.024385331963855172,0.024385331963855283,-0.027413288758880074,079430
