,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
28,Hyundai_Livart,기타제조,2017,Q3,-0.22269785393930422,-0.08443282329627655,-0.02157679501801346,-0.013797360660917635,-0.018181818181818077,-0.03424705422160734,-0.03424705422160734,-0.03424705422160712,-0.03424705422160712,-0.03424705422160734,-0.06237846540880498,079430
