,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
26,Hyundai_Livart,기타제조,2018,Q1,0.41465179242282,0.01598557549998514,-0.0026297675283617483,-0.014530287258507357,-0.01834862385321112,-0.024296900040725156,-0.024296900040725156,-0.024296900040725156,-0.024296900040725156,-0.024296900040725156,-0.16523335268044953,079430
