,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
11,Hite_Jinro,Consumer_Goods_&_Retail,2021,Q4,-0.03245324829027793,0.01539016242601654,0.0045021121627238925,0.017496724090179328,0.10778592211798232,0.024782293011089473,-0.060367014190983226,000080
11,Yuhan_Corporation,Healthcare,2021,Q4,0.059043087518126654,-0.04145997332955509,-0.030376137764630107,-0.0017577134795114802,0.5442433236128442,0.061447627684376616,0.07715090444107445,000100
11,Ildong_Pharmaceutical,Healthcare,2021,Q4,-0.0025375586101505643,-0.04950641431642322,-0.027469589478397394,-0.015752261669091938,-0.6025489768462522,0.0628746665665213,0.10966200099932229,000230
11,Daesang,Consumer_Goods_&_Retail,2021,Q4,-0.03842650878481503,-0.057306155020289795,-0.04475631043247885,-0.04067889098868993,0.01806669354966317,-0.016078588369014435,-0.017819326482005193,001680
11,AmoreG,Consumer_Goods_&_Retail,2021,Q4,-0.14889157603615372,0.028702787116539508,0.017668486032112907,0.0016863648177930513,-0.002873976094922792,-0.0,-0.08153225448064748,002790
11,Bukwang_Pharmaceutical,Healthcare,2021,Q4,-0.17518592830285523,-0.003724010284038126,-0.061709636811905444,-0.15915362439476266,-0.26844540848963105,-0.1289407144526853,-0.126634295296974,003000
11,Taekwang_Industrial,Industrials_&_Machinery,2021,Q4,0.037870371285649955,-0.02822836777577664,-0.025334152737074955,-0.06781018118680793,0.01834155054138653,-0.09085078187597673,-0.046994655657334364,003240
11,Youngjin_Pharmaceutical,Healthcare,2021,Q4,-0.05427312463143087,-0.12750656998425058,-0.0030992333013144524,-0.10790873411163049,0.12624344261344822,-0.09025691688962434,0.07989796276754212,003520
12,S&T_Heavy_Industries,Industrials_&_Machinery,2021,Q4,-0.013184753267830154,0.00042441629200729025,-0.01019850744949835,0.006222020552674956,0.06704367157758606,-0.6623387001991343,-0.07328057460380377,003570
11,Shinsegae,Consumer_Goods_&_Retail,2021,Q4,0.012084107279403858,-0.00015214855143241834,0.008524967369750946,0.016291819960941423,-0.11031198864558878,-0.2203817263980099,-0.015314983633494081,004170
11,Chokwang_Leather,Consumer_Goods_&_Retail,2021,Q4,0.10547076927616411,-0.001992357256368704,-0.05803494341638116,-0.18088755771274823,-1.116059438864799,0.2100721997935434,-0.02367133233401104,004700
11,Hyosung,Industrials_&_Machinery,2021,Q4,0.21697262900996706,-0.00861278314189362,-0.028229706734187676,-0.04800129403917408,-0.06459153179318067,0.041628234807995934,-0.1595535837565502,004800
11,Samkwang_Glass,Industrials_&_Machinery,2021,Q4,0.10323885600193705,-0.3368475485618345,-0.03987246661430022,0.09368038672833268,0.1890904337568987,-0.6095626464068027,-0.08568191434459306,005090
