,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
30,Hite_Jinro,Consumer_Goods_&_Retail,2017,Q1,-0.072411289524463,0.25177656189515707,0.06520124299546326,0.007518281364236601,0.20144143629348743,0.15225377718456823,-0.11734288045406419,000080
30,Yuhan_Corporation,Healthcare,2017,Q1,-0.24445256764954076,-0.0149943672897479,-0.011653636597601658,-0.0046686402567361895,-0.05204832048365504,-0.005148134179869812,0.047741719031547405,000100
30,Ildong_Pharmaceutical,Healthcare,2017,Q1,-0.17892558977114426,0.9158308087431266,-0.6560284534245062,-0.7632996803506806,0.2244275173385123,1.033423469902431,-0.31818851493147937,000230
30,Daesang,Consumer_Goods_&_Retail,2017,Q1,-0.10852569279823925,-0.016473056235015493,0.0023779426200298825,0.005483886583146247,-0.08972394272883988,-0.17105469160302422,-0.17236389449323078,001680
30,AmoreG,Consumer_Goods_&_Retail,2017,Q1,-0.20312346210213097,-0.02424294424013973,-0.016036360010653006,-0.0015659719995611,-0.02530212551416211,-4.0332151566534895,-0.1695803782955843,002790
30,Bukwang_Pharmaceutical,Healthcare,2017,Q1,0.09869752864045338,0.07011384805489074,0.05474524232790856,0.01965125419709679,-0.18955760408841527,0.07327293719705896,-0.26681276729416104,003000
30,Taekwang_Industrial,Industrials_&_Machinery,2017,Q1,0.13356489868796265,-0.015496854646565916,-0.0258729048673636,0.005535429625324051,-0.011997570252182843,-0.06531313365252922,-0.13388119009071506,003240
30,Youngjin_Pharmaceutical,Healthcare,2017,Q1,-0.27897588835453446,-0.10927912609574042,-0.11126036224575508,-0.08292298405834408,0.002321044846078313,0.059223692465201094,-0.15127393876193754,003520
31,S&T_Heavy_Industries,Industrials_&_Machinery,2017,Q1,0.004607068274552522,-0.004563768402783941,-0.003904510276192985,0.01789432210957409,-0.006962023338490386,0.21811649130884503,-0.0944796103377906,003570
30,Shinsegae,Consumer_Goods_&_Retail,2017,Q1,-0.04540496889623086,-0.008006385156531293,-0.0006931157988876446,0.005434210298282283,0.3019500171029247,0.12116489481787451,0.006521231561706586,004170
30,Chokwang_Leather,Consumer_Goods_&_Retail,2017,Q1,0.07102926681610165,-0.031156189065988826,-0.021792568496953102,-0.0774039358969365,0.11134503032060061,-0.08264754566866706,-0.1545678098090249,004700
