,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
9,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q2,0.32362506353247594,-0.10988968351355366,-0.030006510551201515,0.00486814847886663,0.10949444394848495,-0.07507877310486655,-0.028131566770931288,000080
9,Yuhan_Corporation,Healthcare,2022,Q2,0.019865372246513788,-0.010316175491482893,-0.0018570551705465732,-0.000108760705929134,-0.01884576191501597,-0.1768676665822233,0.11819428013486125,000100
9,Ildong_Pharmaceutical,Healthcare,2022,Q2,0.5425262653429956,0.010023660334367301,0.002516269364221446,0.00027647389530827127,-0.4812745403808578,0.20735483144998645,0.09274254337687336,000230
9,Daesang,Consumer_Goods_&_Retail,2022,Q2,0.08374936184843425,-0.031961079673317405,-0.03294952920263716,-0.05538075129377629,-0.06033884571001935,-0.02006316343272041,0.03580271967422689,001680
9,AmoreG,Consumer_Goods_&_Retail,2022,Q2,0.060444603613026816,0.0008303513930537632,0.00045048487301380113,-0.004279962555753691,-0.026931841443550653,0.4192621377947271,0.004666088602046731,002790
9,Bukwang_Pharmaceutical,Healthcare,2022,Q2,0.06781111004410387,-0.005281148484232556,-0.0048597211402110485,0.009640781652547448,0.002875660638698485,-0.1658361759543152,-0.17788387422256605,003000
9,Taekwang_Industrial,Industrials_&_Machinery,2022,Q2,0.07561492524264538,-0.002647702828487697,0.002341370077376337,0.0031917778931286334,0.009995964915453182,0.02448808957572368,0.02712823964781555,003240
9,Youngjin_Pharmaceutical,Healthcare,2022,Q2,0.062425784506670356,1.0157041138233083,0.013744028432405964,0.01709989602456452,-0.2623020371109541,0.0033907190240829443,-0.14286506491995712,003520
10,S&T_Heavy_Industries,Industrials_&_Machinery,2022,Q2,0.0057783027351337585,-0.007955271549805465,0.00012367586757566773,-0.0028872896911866786,-0.004318662774620785,-0.09885845369624091,0.019170519401959685,003570
9,Shinsegae,Consumer_Goods_&_Retail,2022,Q2,0.09528060117926389,-0.014496110882338487,-0.0033186393916657675,0.003847980353797631,0.11508206094871887,-0.05425746572301349,0.010876354278283096,004170
9,Chokwang_Leather,Consumer_Goods_&_Retail,2022,Q2,0.02266246024429127,-0.010568595679760318,0.07763729035783362,0.10564513890725358,0.13858876334383108,-0.1440426383227873,-0.039171237573991796,004700
9,Hyosung,Industrials_&_Machinery,2022,Q2,-0.013473937057287666,-0.005456206753087889,-0.026715152182329893,-0.028783860492369362,-0.0477715760275752,-0.07875884080755591,0.09965954228036605,004800
9,Samkwang_Glass,Industrials_&_Machinery,2022,Q2,0.14074979926186285,0.0908753255242235,0.014330428484841562,0.003463332731058033,0.06525430140585087,0.09051291800085604,-0.1189260049124051,005090
9,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2022,Q2,0.4530239226812254,-0.02603014792888425,-0.037812803246184856,-0.003930623710673986,-0.1349866741941097,-0.21099456455603316,0.10448387858882033,005300
9,SL_Corp,Consumer_Goods_&_Retail,2022,Q2,-0.12345953370378965,-0.09003771156828644,-0.0561419385997497,-0.12906013183725884,0.13521093915489857,-0.11741790495534565,0.4376070465551939,005850
