,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
21,Hite_Jinro,Consumer_Goods_&_Retail,2019,Q2,0.06796716946478015,0.0878920854988211,0.027395834543206488,-0.008919837650565476,0.13948868985706075,-0.24456856353846068,0.09735458226109642,000080
21,Yuhan_Corporation,Healthcare,2019,Q2,0.11530193030160116,-0.0029161451368397984,0.0019108378606543797,0.006941627621353197,-0.09604087274434914,-0.04051393802760406,0.026310996372444082,000100
21,Ildong_Pharmaceutical,Healthcare,2019,Q2,-0.11037221640146783,-0.0025224600783222417,0.0006914995487629083,-0.0005343112364379898,0.004009789251458784,0.40488508920428246,0.027530966707195258,000230
21,Daesang,Consumer_Goods_&_Retail,2019,Q2,0.08187892299699068,-0.06559151610804537,-0.037993593140147386,-0.11112133734988205,-0.12136375909017105,-0.09291803865894521,-0.14135225053175787,001680
21,AmoreG,Consumer_Goods_&_Retail,2019,Q2,-0.08985317996559647,-0.0013689733315693786,0.022915759271107672,-0.0014901365615946904,0.007147737903943185,0.3859255994637988,-0.11177052120962583,002790
21,Bukwang_Pharmaceutical,Healthcare,2019,Q2,-0.29487184896336216,0.03386939604636474,0.18892053570465406,0.12913623565217225,0.2001030547532221,-0.14777131288548206,-0.07805276056560125,003000
21,Taekwang_Industrial,Industrials_&_Machinery,2019,Q2,0.17497207053990635,-0.02803015723297242,-0.02351751539933411,0.06708194440580162,-0.055648789798720566,-0.1061392916625401,-0.17787287845023525,003240
21,Youngjin_Pharmaceutical,Healthcare,2019,Q2,0.058295474253877884,-0.304818044700468,-0.03048025961877565,-0.01441978859629267,-0.01393615641057333,-0.11531336611967724,-0.23202555689133875,003520
22,S&T_Heavy_Industries,Industrials_&_Machinery,2019,Q2,-0.029024270615783793,-0.006636261233698537,-0.006133999767975462,-0.02579387503769137,-0.009243796633550128,-0.27971477849459525,-0.030745044686456804,003570
21,Shinsegae,Consumer_Goods_&_Retail,2019,Q2,0.26082200770136826,-0.004784134472840762,-0.0030962537718330907,0.007113905637118334,0.025315225172623967,0.02007641892820977,-0.08736588033189321,004170
21,Chokwang_Leather,Consumer_Goods_&_Retail,2019,Q2,-0.025432316592795285,-0.0238658476924829,-0.051899932198280485,-0.07096931767783898,-0.5764683973349887,-0.14140331358561253,0.014303043514340759,004700
21,Hyosung,Industrials_&_Machinery,2019,Q2,0.4571514391415988,0.00047108860567868227,0.0017699331181701972,0.009457053585236852,0.018539501029864014,0.5991260112231271,-0.037682154338425415,004800
21,Samkwang_Glass,Industrials_&_Machinery,2019,Q2,0.28347572938421617,-0.0014157547022186634,8.99829331003632e-05,-0.12168178444476019,-1.2824578474923403,-0.562064271962422,-0.05199459713901677,005090
21,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2019,Q2,0.2233293621463778,0.022721708531054263,0.032208537087811906,0.005501694686671277,0.17221327505256656,-0.1579799958523036,-0.025093081341432434,005300
21,SL_Corp,Consumer_Goods_&_Retail,2019,Q2,0.055677637508454426,-0.05092126531213759,-0.4768126347684354,-0.14968475829968275,-0.5734360448172551,-1.4173756003577793,0.08796079777914681,005850
21,SK_Chemicals,Healthcare,2019,Q2,-0.038407222269727814,0.023682176062811866,0.03518363714882344,0.2823069833754783,0.08169323051427557,7.903385408876373,0.03729502578407546,006120
21,GC_Biopharma,Healthcare,2019,Q2,0.012642396050882874,0.0012874629259694848,0.0016048364273703042,-0.021013687596661335,-0.145207337686178,-0.2861335072379463,-0.1559009894172903,006280
21,GS_Retail,Consumer_Goods_&_Retail,2019,Q2,-0.06864148673299991,-0.0250063237801621,-0.02226887760434315,-0.007174155823445272,-0.009199036635389568,-0.10617645777364171,0.013548091864827375,007070
21,Ilyang_Pharmaceutical,Healthcare,2019,Q2,-0.015561575068250698,0.12270476903649363,0.006036133545888167,0.010816687435204697,0.008194019000360209,0.07116924593747853,-0.09987829239113308,007570
21,Hanssem,Consumer_Goods_&_Retail,2019,Q2,0.30014239605088283,-0.015014342176861373,-0.01752608208984907,0.011470918702341515,0.3908242475822441,0.06941329462564405,-0.20344139595423663,009240
21,Kwang_Dong_Pharmaceutical,Healthcare,2019,Q2,-0.03969795228003149,-0.020624494693487483,-0.03362733761839576,0.03528114419413608,0.023615619845910985,-0.10005261603607951,0.08251928121681518,009290
