,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
5,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q2,-0.224453738477296,0.02626055787165582,0.00773214600764871,-0.005814312174138969,-0.009208579083249901,-0.05317315783530008,-0.08994987313571379,000080
5,Yuhan_Corporation,Healthcare,2023,Q2,-0.22250029516563236,-0.009304753109873332,-0.00807407739364896,-0.042508222507317894,-1.2870511786151053,-0.11736610746013976,0.15508310796901675,000100
5,Ildong_Pharmaceutical,Healthcare,2023,Q2,-0.45372509526121557,0.25456418653547386,0.059188043705768245,0.05670261674738264,0.3047476583441846,0.1513119002200365,-0.3613270855250943,000230
5,Daesang,Consumer_Goods_&_Retail,2023,Q2,-0.20809010211365964,-0.03261988164759111,-0.02617033730561036,-0.009756741601712582,-0.025740115173348954,-0.025288841820854557,-0.16564057860556586,001680
5,AmoreG,Consumer_Goods_&_Retail,2023,Q2,0.019732308034331916,-0.0004715397525256737,0.027047129640232703,0.04071284878663106,0.4243677732782719,-0.0,-0.3657020855250943,002790
5,Bukwang_Pharmaceutical,Healthcare,2023,Q2,-0.19844136502397766,-0.00968414823143382,-0.008922840037115076,-5.0412722980563984e-05,-0.002346422841746021,-0.16824127593416782,-0.15057099938277224,003000
5,Taekwang_Industrial,Industrials_&_Machinery,2023,Q2,-0.13036771697191965,0.004268711928042457,0.0047014915940828406,-0.0029891794144327744,-0.010763842521405165,0.003391555928538681,-0.16408648663930045,003240
5,Youngjin_Pharmaceutical,Healthcare,2023,Q2,-0.21541759389898274,-0.13308315720480968,0.018106425723144137,0.0084586594977617,0.19733275172014408,-0.05249231229830831,-0.20440515719744928,003520
6,S&T_Heavy_Industries,Industrials_&_Machinery,2023,Q2,-0.17270214612060808,-0.013879368588335161,-0.016789354397600986,-0.009099695841184419,-0.005874689172092662,0.014374751399509833,0.15223841790739995,003570
5,Shinsegae,Consumer_Goods_&_Retail,2023,Q2,-0.1131837155940008,-0.003485733921494427,0.006349700549203585,-0.02777863733877295,-0.15646005909803096,-0.016205326015438226,-0.2211650484880573,004170
5,Chokwang_Leather,Consumer_Goods_&_Retail,2023,Q2,-0.099453738477296,-0.010067039712993386,-0.06803585423716729,-0.07674439402828703,-0.12890346830686772,0.07781958142534262,-0.07373011355312234,004700
5,Hyosung,Industrials_&_Machinery,2023,Q2,-0.09499797781529727,0.0003421264429344095,0.0023396249225823285,0.007857961717404272,-0.0024061513639581644,-0.05663901945084904,-0.10241370297839975,004800
5,Samkwang_Glass,Industrials_&_Machinery,2023,Q2,-0.11722433621558356,0.005915430933253973,0.0013063850204110272,-0.0046796536394433375,0.27554423665350025,0.1598188380404698,-0.18003044373404953,005090
