,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
7,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q4,-0.06201702978717745,-0.043660870690116926,-0.013606506822322784,0.01132933907094602,0.11882171472162495,0.06303004997257622,-0.065360363657063,000080
7,Yuhan_Corporation,Healthcare,2022,Q4,0.042936475457633724,-0.028114435203607124,-0.024780912427657897,-0.06451288948904876,0.4249393611060722,-0.02906641957821776,0.08228773858083811,000100
7,Ildong_Pharmaceutical,Healthcare,2022,Q4,0.28661898332251984,-0.17458928553337483,-0.04955042799221565,-0.07531821877733602,0.038676930883546956,0.03944447048453836,-0.1773598981077148,000230
7,Daesang,Consumer_Goods_&_Retail,2022,Q4,0.12717821272131807,-0.04412935487793668,-0.005262512452327117,0.03298693252591467,0.058448110548983356,0.04740834479098843,-0.003054342552159226,001680
7,AmoreG,Consumer_Goods_&_Retail,2022,Q4,-0.1953760041461518,-0.1017160969475237,-0.06823318327282735,-0.042376921615041585,-0.14783534822077682,-0.0,0.26614500385306955,002790
7,Bukwang_Pharmaceutical,Healthcare,2022,Q4,-0.030620396117816515,-0.008893178242985522,-0.00808810442185659,-0.03484260616516477,-0.07833832393895568,-0.23547985089014012,0.15597902056967575,003000
7,Taekwang_Industrial,Industrials_&_Machinery,2022,Q4,-0.13026489303504069,0.02908236597900582,0.02263869007955166,-0.027649219974901218,0.0523571566354083,0.04617889330012803,0.05335805980715848,003240
7,Youngjin_Pharmaceutical,Healthcare,2022,Q4,-0.18685809781006368,-4.704712484286079,0.10030951267043586,0.016815381495059234,-0.253513198401748,-0.09645237638121462,0.20947186289857453,003520
8,S&T_Heavy_Industries,Industrials_&_Machinery,2022,Q4,0.3928493479665242,-0.012809367770963753,-0.01530248045322713,0.05797533932790122,0.07475216582847799,-0.6728542926763801,-0.03378533670420601,003570
7,Shinsegae,Consumer_Goods_&_Retail,2022,Q4,0.1386239958538482,-0.018652083804541197,-0.022501446694661587,-0.010280563190946834,0.03251822005155658,-0.08717876670526059,-0.06866736937208259,004170
7,Chokwang_Leather,Consumer_Goods_&_Retail,2022,Q4,0.24543943614335362,-0.010037546448398382,0.007972397323991687,0.03165655036994963,0.118632164388346,-0.12955412573336855,-0.0014633552800574021,004700
7,Hyosung,Industrials_&_Machinery,2022,Q4,-0.053535440344627774,-0.0015024193889194848,0.0277774410038093,0.05333859078377645,0.17066816187182254,0.18812587739994435,-0.059721801414566136,004800
7,Samkwang_Glass,Industrials_&_Machinery,2022,Q4,-0.06659578436593204,-0.5100148788752963,-0.08653776466688301,-0.0035979452637231457,0.33290954556912533,-0.16331552841256491,-0.010439166400397708,005090
