,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
32,Hite_Jinro,Consumer_Goods_&_Retail,2016,Q3,-0.14231013652254332,-0.019400058661172448,-0.005556238667820068,0.00035696854703115566,-0.007578404108758541,0.03002463541409872,-0.10763656400908422,000080
32,Yuhan_Corporation,Healthcare,2016,Q3,0.09688910304178666,-0.003568665312222441,-0.003555642609184062,-0.026092307253118063,0.1876729676722586,-0.08833811767180033,-0.13827613252873197,000100
32,Ildong_Pharmaceutical,Healthcare,2016,Q3,0.04195093049247461,-0.912555447455933,1.6630847061783114,0.14308820253855326,0.43905989485712316,0.34472548163823113,-0.14537796027546923,000230
32,Daesang,Consumer_Goods_&_Retail,2016,Q3,-0.04917330347607171,-0.05498587715038128,-0.03265393998615407,-0.03836325979662458,-0.01379193633164566,-0.08654341098848839,0.015756567407986602,001680
32,AmoreG,Consumer_Goods_&_Retail,2016,Q3,0.14925878309111432,0.0010731504098437927,0.0006871633851663894,-0.0013426432607561711,-0.01301595309686876,-1.4945932642747097,-0.06308916687988277,002790
32,Bukwang_Pharmaceutical,Healthcare,2016,Q3,0.20353367848398757,-0.00845987173874585,-0.0069890651980435425,-0.016839585077475183,-0.0760575109177557,0.08277944924918423,-0.21195071428385448,003000
32,Taekwang_Industrial,Industrials_&_Machinery,2016,Q3,-0.06773512508787338,0.005467361547842997,0.003222160105122107,-0.00273393893214946,-0.20108995650721062,0.05621859554713793,-0.08571342034211549,003240
32,Youngjin_Pharmaceutical,Healthcare,2016,Q3,2.23794834808677,-0.14605082302483918,-0.016232379690183762,0.2280233074001361,-0.009709282648497908,-0.1256869635879685,0.004167940575621545,003520
33,S&T_Heavy_Industries,Industrials_&_Machinery,2016,Q3,-0.3033342662445973,0.007715052318699289,0.005203621600149089,0.014524427884034186,0.009754328724575378,0.26240357607521725,-0.1012140487459697,003570
32,Shinsegae,Consumer_Goods_&_Retail,2016,Q3,-0.03821349786708113,-0.003637208702490513,-0.008892772068463728,-0.011268637063867715,0.13606074973404647,-0.05478681662381102,-0.11316671223651766,004170
32,Chokwang_Leather,Consumer_Goods_&_Retail,2016,Q3,0.1687540219652793,-0.040860149189104744,-0.03323859202631363,-0.014648857158686024,0.21889331858046723,0.028837096546221463,-0.17368950157717886,004700
32,Hyosung,Industrials_&_Machinery,2016,Q3,-0.12950601152118318,-0.05392455316974454,-0.0434101222016503,-0.008768576200122391,0.11450598862870998,0.07717489582105397,-0.006961269148144468,004800
32,Samkwang_Glass,Industrials_&_Machinery,2016,Q3,-0.09646654046343,0.011660440947650952,0.010573798053458927,0.003066232848500161,0.08018097653158707,-0.013257258285511275,-0.17086100279827537,005090
32,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2016,Q3,-0.008986980107381777,-0.018555124496791864,-0.01065090818784431,-0.018941164879079375,-0.002219944672770202,-0.07508514352341855,-0.155291398154239,005300
