,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
6,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q1,-0.065360363657063,0.1167912853350569,0.03747612689528845,-0.004991940490844948,0.21186173151290022,0.009369547541689394,-0.224453738477296,000080
6,Yuhan_Corporation,Healthcare,2023,Q1,0.08228773858083811,-0.0035888299430921755,0.001898113080021635,0.001577524476477632,-0.06814660590133736,0.011541991898865178,-0.22250029516563236,000100
6,Ildong_Pharmaceutical,Healthcare,2023,Q1,-0.1773598981077148,0.030343114892525835,0.013484260799721426,0.003892015772453572,0.0018431476619849008,-0.12912385312472785,-0.45372509526121557,000230
6,Daesang,Consumer_Goods_&_Retail,2023,Q1,-0.003054342552159226,0.012416447825644217,-0.0018634580990237737,-0.0465109212280701,-0.12708311773583136,-0.016864459613057825,-0.20809010211365964,001680
6,AmoreG,Consumer_Goods_&_Retail,2023,Q1,0.26614500385306955,-0.005373371118110093,0.005816781289047168,0.013512016011962724,0.12938145685483704,-0.0,0.019732308034331916,002790
6,Bukwang_Pharmaceutical,Healthcare,2023,Q1,0.15597902056967575,0.00879582004061219,0.008109954564070043,0.011131697164098786,-0.0073001257377083295,0.39576314295372517,-0.19844136502397766,003000
6,Taekwang_Industrial,Industrials_&_Machinery,2023,Q1,0.05335805980715848,-0.013788769267533585,-0.013437563765727578,0.0009681884843252275,-0.032388953645046126,0.0449905641098679,-0.13036771697191965,003240
6,Youngjin_Pharmaceutical,Healthcare,2023,Q1,0.20947186289857453,-0.005611791421717305,0.0007586669862089668,-0.009357841250661192,-0.2237754338072544,0.09030724600325446,-0.21541759389898274,003520
7,S&T_Heavy_Industries,Industrials_&_Machinery,2023,Q1,-0.03378533670420601,-0.004401325303498682,-0.004168734999857815,0.038498044837478984,-0.008189327445802697,0.33316217580346996,-0.17270214612060808,003570
6,Shinsegae,Consumer_Goods_&_Retail,2023,Q1,-0.06866736937208259,-0.024666098685004467,-0.006866942944211862,-0.004358415188096432,-0.06907001215194564,0.07158767631125196,-0.1131837155940008,004170
6,Chokwang_Leather,Consumer_Goods_&_Retail,2023,Q1,-0.0014633552800574021,-0.010161909922231205,-0.05791884002291847,-0.07783284343869212,-0.11327404670758878,0.03728754802791978,-0.099453738477296,004700
6,Hyosung,Industrials_&_Machinery,2023,Q1,-0.059721801414566136,0.014919934398721635,0.028043606703626267,0.03015577124815183,-0.012126735683885004,-0.050347850175162634,-0.09499797781529727,004800
6,Samkwang_Glass,Industrials_&_Machinery,2023,Q1,-0.010439166400397708,0.08144915079026549,0.01920639199105134,-4.7078706602921017e-05,0.006069510056753269,0.11373883279054009,-0.11722433621558356,005090
6,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2023,Q1,0.08997500755266258,-0.002275569893561702,-0.002638817653054737,-0.00632324274723528,-0.15097762800176429,-0.015987817471184274,-0.1571680241915817,005300
6,SL_Corp,Consumer_Goods_&_Retail,2023,Q1,-0.31403358366156875,-0.03595635745901826,-0.023639311422767317,-0.08930845497520479,0.06778199320518796,0.021566427138981048,0.10054626152270402,005850
6,SK_Chemicals,Healthcare,2023,Q1,-0.015287602301975267,-0.007085177521413355,-0.010517305910747954,-2.420996176244472e-05,-0.7899828515063771,0.3522124074523394,-0.04436191877779683,006120
6,GC_Biopharma,Healthcare,2023,Q1,0.014929278519111248,0.03768783753666438,0.02719993464653947,-0.003663053562346752,-0.03372137125015584,0.16374464284686574,-0.16382155456925002,006280
6,GS_Retail,Consumer_Goods_&_Retail,2023,Q1,0.08266855207116929,-0.00014406226849228432,-0.00011257084080518176,-0.0009926243329703155,0.0006692316528784659,0.052470360952762696,-0.10294708057823303,007070
6,Ilyang_Pharmaceutical,Healthcare,2023,Q1,0.05211754203961487,-0.010018519139145976,-0.002955706313037876,0.0002835016945579305,0.006774157422110294,0.038708648553959946,-0.235186386292206,007570
6,Hanssem,Consumer_Goods_&_Retail,2023,Q1,0.021473532237648047,0.017676304926104947,-0.05627609384242005,-0.008006495424125681,-0.15480678567851536,0.04604511913680831,0.05082874739841023,009240
6,Kwang_Dong_Pharmaceutical,Healthcare,2023,Q1,-0.005058681356158471,-0.022290326806001737,-0.018781255637458694,-0.014841582982840329,-0.026992240701502856,0.04657625773082463,-0.16386051813831293,009290
6,Hyundai_Heavy_Industries,Industrials_&_Machinery,2023,Q1,-0.05634540535409159,-0.0021118736831537976,-0.012372028274898472,-0.04640868505652773,-0.05993985503723698,-0.014835298929448015,-0.01705150384042449,009540
6,LS_Electric,Industrials_&_Machinery,2023,Q1,0.1754457749014466,-0.00914039812240186,-0.009818470529371792,-0.006958659087648034,0.00027213051494678897,-0.06684639604322817,-0.10473542861814106,010120
6,Samsung_Heavy Industries,Industrials_&_Machinery,2023,Q1,-0.07064693514475182,0.03350955127390842,-0.05470854981141415,0.03133076778457733,0.26462141825645435,0.012014182316711364,-0.0916564675221303,010140
6,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2023,Q1,-0.21218132667914336,0.0023246181589797743,0.0017108429721991447,-0.002475555412759789,-0.03091855752012651,0.11769900032477743,-0.265724522325277,010620
7,Hyundai_WIA,Industrials_&_Machinery,2023,Q1,-0.2193625862797578,-0.008423945183444692,-0.00693842400343847,0.011809354211563594,0.0031821259309411376,0.03943766650727509,0.0050827506745777795,011210
6,Hanwha_Aerospace,Industrials_&_Machinery,2023,Q1,0.15690546037683936,-0.17737746668068333,-0.11777101635563336,-0.022124561181381175,0.09438500125565319,0.2650511862285473,0.24110798588586535,012450
6,S-1_Corporation,Financials,2023,Q1,0.0072363885934942015,0.017885648628633177,0.016277030232500267,0.006122797410925251,-0.0022163765842102556,-0.008005611209548569,-0.1854041517004365,012750
6,Dongwon_Systems,Industrials_&_Machinery,2023,Q1,-0.13241164102710476,-0.061168082565871584,0.008723748712135104,-0.017404682649068803,-0.055034218692958214,-0.004084425211047016,-0.04128542164561282,014820
6,UNID,Consumer_Goods_&_Retail,2023,Q1,-0.19132680836841617,0.011914118024714093,0.012688845769999735,-0.008486167506826625,0.08734987319002463,-5.93053298881709,-0.14853349307852298,014830
6,SK_Telecom,Telecommunications_&_Media,2023,Q1,-0.07646704096485764,-0.015642283636732923,-0.02944185237526664,0.02209312551684106,0.019902362308720445,-0.006759626331215296,-0.08046639670514409,017670
6,Hyundai_Elevator,Industrials_&_Machinery,2023,Q1,0.23250489217926093,-0.49650372841262747,-0.15703048140924425,0.007750092567885503,0.014761288706341857,0.05401010030316533,0.0187120463551555,017800
6,Coway,Consumer_Goods_&_Retail,2023,Q1,0.01632848759776889,0.002736149621677897,0.0025363423199986634,-0.018429855320089672,0.3421110008967647,0.04157146100431608,-0.161953738477296,021240
6,Lotte_Shopping,Consumer_Goods_&_Retail,2023,Q1,0.02068504678016055,0.00014472215181748904,0.00038803540588927543,-0.0022523154714566562,-0.031820081310221404,0.04144699746085079,-0.19747135962267043,023530
6,Samsung_Engineering,Industrials_&_Machinery,2023,Q1,-0.04532751091703065,-0.586391631026042,-0.23462048488525622,0.028440615993327922,0.09391284626417185,0.1186475690746629,0.2970220324478141,028050
7,Sindoh,Consumer_Goods_&_Retail,2023,Q1,0.003561500420150625,-0.007077133750047482,-0.004546604121105968,-0.011127066627836246,-0.30582538104563106,-0.038831083520129095,-0.06093293724463036,029530
7,Cheil_Worldwide,Consumer_Goods_&_Retail,2023,Q1,0.000716812709062261,0.12269132531253912,0.14419592461734254,-0.006126323116726562,0.050276122859960304,0.121192904736103,-0.2863533017960733,030000
6,KT_Corp,Telecommunications_&_Media,2023,Q1,-0.08837180286961954,0.018149565540219292,0.01599392384480358,0.016776106577371275,0.005892461814171579,-0.010097930860139215,-0.228151963329367,030200
6,LG_Uplus,Telecommunications_&_Media,2023,Q1,0.006204916707100033,0.0027461498653778005,0.0021408150270262327,-0.012429686725137001,0.03067824629287441,0.016874991011031293,-0.12377806280162032,032640
6,Sejong_Industrial,Industrials_&_Machinery,2023,Q1,0.18218149503597594,-0.017565364919512882,-0.021488943582592457,-0.0057504769880694084,-0.10214575282567662,0.07692781619167677,0.04649220746864996,033530
6,KT&G,Consumer_Goods_&_Retail,2023,Q1,0.039638754702138956,0.7431687114703942,0.0405649427936875,-0.02440045734518259,0.016964954952485622,0.10047020742122792,-0.18251384776691348,033780
6,Doosan_Heavy_Industries,Industrials_&_Machinery,2023,Q1,0.037851289106897085,1.1514022954864718,-0.011532283808526778,-0.019284018520713042,0.12279303390772622,0.13308532122033156,-0.006206150052858697,034020
6,SBS_Media,Telecommunications_&_Media,2023,Q1,0.07641119893869872,0.028145397921341186,0.022806322627090037,0.009343220466213165,0.006764625178375061,0.4691618462355285,-0.040714483462969346,034120
6,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2023,Q1,-0.04263916291856418,-0.0439419917001842,0.1906236699612459,-0.012995981749795549,-0.042205750682013043,-0.002261440687908234,0.1900776318645489,042660
6,Doosan_Infracore,Industrials_&_Machinery,2023,Q1,0.7529682729837306,-0.2748562395719796,-0.1825732691900308,0.004760914174742559,-0.2166368035083015,-0.0981146189222264,-0.15228392715654127,042670
6,Korea_Aerospace_Industries,Industrials_&_Machinery,2023,Q1,0.013421141028587512,-0.00992718385705027,-0.005719747707690015,0.002731159730221533,0.014085367964454698,0.3432060756422436,-0.17906538896273289,047810
6,LG_Household & Health Care,Consumer_Goods_&_Retail,2023,Q1,0.10766736045926341,-0.07186933980827281,-0.06825795590201111,0.005160417448026311,-0.02285258010080038,-0.023250129399907005,-0.24718101120456873,051900
6,Hyundai_Rotem,Industrials_&_Machinery,2023,Q1,0.07746909996550294,-0.14161631003588382,-0.013457080656863685,0.003572426536965212,0.03478940538097841,0.2737094522060528,-0.2020624341294699,064350
7,S&T_Motiv,Industrials_&_Machinery,2023,Q1,-0.022828616783431482,-0.022535943682362225,-0.023987807164600694,0.040032781963343145,0.01146589900200834,0.13867007479126503,0.016060522542583,064960
6,Daewoong_Pharmaceutical,Healthcare,2023,Q1,-0.026318231441048112,-0.025474003921889032,-0.08970480219848675,-0.0291129655578668,0.011256712768291655,0.005240508435820579,-0.4398926099506502,069620
6,Hyundai_Department_Store,Consumer_Goods_&_Retail,2023,Q1,0.06761559208836365,-0.008490078295734671,-0.008305978858109908,0.0011305784379914696,0.12079558656858469,0.04315132660206844,-0.17390382307966484,069960
6,Able_C&C,Consumer_Goods_&_Retail,2023,Q1,0.1284119598157825,0.052510358815059055,-0.04664318809743162,0.03595678230271837,0.0449549533112833,-0.01377108022724527,0.34928900813779107,078520
6,Hyundai_Livart,Consumer_Goods_&_Retail,2023,Q1,-0.08324757926713508,0.019658442423474698,0.014256944736413146,0.0015805873569739726,0.051534668765138014,0.0733244523720763,-0.1721383809157485,079430
6,Huvepharma,Healthcare,2023,Q1,-0.13517427837245605,0.11177270419386165,0.05089536134075501,0.0077950172911140925,-0.06747151252500205,-0.07700125440848415,-0.09542148041277987,079980
6,Doosan_Engine,Industrials_&_Machinery,2023,Q1,-0.008791057528004636,0.03784136368808755,-0.025111290852468438,-0.035100837342668,0.009523568218843703,0.11051449525862511,-0.10346443366446177,082740
6,Basic_House,Consumer_Goods_&_Retail,2023,Q1,-0.03783875382910781,-0.01720835748897498,-0.009965593160043529,0.03883638867863981,0.13658545519092158,0.24136463012341614,0.07048491182945246,084870
6,Amorepacific,Consumer_Goods_&_Retail,2023,Q1,0.2988462422431624,-0.0011787706476220627,-0.0011255202550637389,0.0030389570609586913,0.009425926464660894,0.12707573520848214,-0.0785582160892363,090430
6,LF_Corp,Consumer_Goods_&_Retail,2023,Q1,0.06838100064086315,0.002344151144401896,0.002260368053324191,0.0017570793660750539,0.005654914280095014,0.18027854451102454,-0.0013524726545111887,093050
6,HHI_Heavy_Industries,Industrials_&_Machinery,2023,Q1,-0.10859056322759104,-0.017395304654248323,0.06398446343819131,0.01729495537340542,0.048749480670456036,0.32152434200823243,-0.16969639492684901,097230
6,CJ_CheilJedang,Consumer_Goods_&_Retail,2023,Q1,-0.0922773748189339,-0.060048752330176036,-0.042089850346888946,0.0010303425700226576,-0.02540766128774985,0.03284504855515369,-0.24381069385787343,097950
6,Hansea,Consumer_Goods_&_Retail,2023,Q1,0.11126189676408008,0.003481920854233156,-0.00040263483743552264,0.027491794537613856,-0.02835357417110629,0.04195693530958722,-0.09101218003573755,105630
6,Youngone_Corporation,Consumer_Goods_&_Retail,2023,Q1,0.02639010189228522,0.015096846925135465,-0.058840536225440054,-0.1062971092207945,-0.3144639235300475,0.1827123629089792,-0.12714276936121505,111770
6,Lock_&_Lock,Consumer_Goods_&_Retail,2023,Q1,-0.10691012362472452,0.0982845258763575,0.03179290669566337,0.0056965416492072984,0.023004312432561402,0.03599151458676364,-0.1300172532814985,115390
6,Hanmi_Pharmaceutical,Healthcare,2023,Q1,0.29949508154832144,-0.09531272730338247,-0.027377627400015703,0.018459835550877268,0.03325269602634651,0.05987511794494649,-0.24895597334117248,128940
6,Emart,Consumer_Goods_&_Retail,2023,Q1,0.14282008216841935,-0.008600382109216875,0.0026430467032669824,0.007625164444893029,-0.05015601199127939,0.015469432605191846,-0.026283006769978925,139480
6,KOLMAR_Korea,Healthcare,2023,Q1,0.09824001463225031,0.009134735289152096,0.005856483167724025,-0.017687050654086267,0.258288551231892,-0.2307805104091154,-0.1053849365793126,161890
6,Dong-A_ST,Consumer_Goods_&_Retail,2023,Q1,0.2151671635349889,-0.015252583180302315,-0.001782645059098753,-0.03886086817780132,0.010397706595309253,0.17525323376812996,-0.19812416082358977,170900
6,Jongkundang,Consumer_Goods_&_Retail,2023,Q1,0.07707261326909892,-0.061588425778558165,-0.03030854346089229,-0.03138451040004231,-0.04103334493692756,0.07387534732101986,-0.16788934553549983,185750
6,COSMAX,Healthcare,2023,Q1,0.4417181858817866,-0.6422180436698874,-0.0759306769902719,-0.06975631767802004,-0.23404255282795616,-0.12333654241718106,0.01013530261859441,192820
