접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330002819,Y,01009789,코스맥스,보통주,"30,000,000","8,999,509",-,-,-,-,-,"8,999,509","3,468","8,996,041",2015-12-31,2015,Q4
20160330002819,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330002819,Y,01009789,코스맥스,합계,"40,000,000","8,999,509",-,-,-,-,-,"8,999,509","3,468","8,996,041",2015-12-31,2015,Q4
20160330002819,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331001606,Y,01009789,코스맥스,보통주,"30,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2016-12-31,2016,Q4
20170331001606,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331001606,Y,01009789,코스맥스,합계,"40,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2016-12-31,2016,Q4
20170331001606,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004405,Y,01009789,코스맥스,보통주,"30,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2017-12-31,2017,Q4
20180402004405,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402004405,Y,01009789,코스맥스,합계,"40,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2017-12-31,2017,Q4
20180402004405,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401002962,Y,01009789,코스맥스,보통주,"30,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2018-12-31,2018,Q4
20190401002962,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401002962,Y,01009789,코스맥스,합계,"40,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2018-12-31,2018,Q4
20190401002962,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003755,Y,01009789,코스맥스,보통주,"30,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2019-12-31,2019,Q4
20200330003755,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330003755,Y,01009789,코스맥스,합계,"40,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,468","10,046,041",2019-12-31,2019,Q4
20200330003755,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000961,Y,01009789,코스맥스,보통주,"30,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,847","10,045,662",2020-12-31,2020,Q4
20210318000961,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210318000961,Y,01009789,코스맥스,합계,"40,000,000","10,049,509",-,-,-,-,-,"10,049,509","3,847","10,045,662",2020-12-31,2020,Q4
20210318000961,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220816001048,Y,01009789,코스맥스,보통주,"30,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2021-12-31,2021,Q4
20220816001048,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220816001048,Y,01009789,코스맥스,합계,"40,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2021-12-31,2021,Q4
20220816001048,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230322001169,Y,01009789,코스맥스,보통주,"30,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2022-12-31,2022,Q4
20230322001169,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230322001169,Y,01009789,코스맥스,합계,"40,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2022-12-31,2022,Q4
20230322001169,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001628,Y,01009789,코스맥스,보통주,"30,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2023-12-31,2023,Q4
20240320001628,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240320001628,Y,01009789,코스맥스,합계,"40,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2023-12-31,2023,Q4
20240320001628,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250416000526,Y,01009789,코스맥스,보통주,"30,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2024-12-31,2024,Q4
20250416000526,Y,01009789,코스맥스,우선주,"10,000,000",-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250416000526,Y,01009789,코스맥스,합계,"40,000,000","11,349,509",-,-,-,-,-,"11,349,509","3,847","11,345,662",2024-12-31,2024,Q4
20250416000526,Y,01009789,코스맥스,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
