접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20190225001503,Y,00121543,무학,보통주,"50,000,000","28,100,000",-,-,-,-,-,"28,100,000","560,915","27,539,085",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,합계,"50,000,000","28,100,000",-,-,-,-,-,"28,100,000","560,915","27,539,085",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20190225001840,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","513,132","27,986,868",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","513,132","27,986,868",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20190225002450,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","313,132","28,186,868",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","313,132","28,186,868",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004891,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","313,132","28,186,868",2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","313,132","28,186,868",2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004351,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","813,132","27,686,868",2019-12-31,2019,Q4
20200330004351,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","813,132","27,686,868",2019-12-31,2019,Q4
20200330004351,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319001404,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","1,313,132","27,186,868",2020-12-31,2020,Q4
20210319001404,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","1,313,132","27,186,868",2020-12-31,2020,Q4
20210319001404,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220318000779,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2021-12-31,2021,Q4
20220318000779,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2021-12-31,2021,Q4
20220318000779,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000776,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2022-12-31,2022,Q4
20230320000776,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2022-12-31,2022,Q4
20230320000776,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240319000693,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2023-12-31,2023,Q4
20240319000693,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2023-12-31,2023,Q4
20240319000693,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250324000610,Y,00121543,무학,보통주,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2024-12-31,2024,Q4
20250324000610,Y,00121543,무학,합계,"50,000,000","28,500,000",-,-,-,-,-,"28,500,000","2,013,132","26,486,868",2024-12-31,2024,Q4
20250324000610,Y,00121543,무학,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
