접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330003830,Y,00106623,현대위아,보통주,"37,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,294","26,561,789",2015-12-31,2015,Q4
20160330003830,Y,00106623,현대위아,우선주,"3,000,000",-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330003830,Y,00106623,현대위아,합계,"40,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,294","26,561,789",2015-12-31,2015,Q4
20160330003830,Y,00106623,현대위아,비고,-,-,-,-,-,-,-,-,합병신주,-,2015-12-31,2015,Q4
20170331004720,Y,00106623,현대위아,보통주,"37,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,354","26,561,729",2016-12-31,2016,Q4
20170331004720,Y,00106623,현대위아,우선주,"3,000,000",-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331004720,Y,00106623,현대위아,합계,"40,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,354","26,561,729",2016-12-31,2016,Q4
20170331004720,Y,00106623,현대위아,비고,-,-,-,-,-,-,-,-,"합병신주 및
장내직접취득분",-,2016-12-31,2016,Q4
20180330003399,Y,00106623,현대위아,보통주,"37,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,354","26,561,729",2017-12-31,2017,Q4
20180330003399,Y,00106623,현대위아,우선주,"3,000,000",-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180330003399,Y,00106623,현대위아,합계,"40,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,354","26,561,729",2017-12-31,2017,Q4
20180330003399,Y,00106623,현대위아,비고,-,-,-,-,-,-,-,-,"합병신주 및
장내직접취득분",-,2017-12-31,2017,Q4
20190401004312,Y,00106623,현대위아,보통주,"37,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,354","26,561,729",2018-12-31,2018,Q4
20190401004312,Y,00106623,현대위아,우선주,"3,000,000",-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004312,Y,00106623,현대위아,합계,"40,000,000","27,195,083",-,-,-,-,-,"27,195,083","633,354","26,561,729",2018-12-31,2018,Q4
20190401004312,Y,00106623,현대위아,비고,-,-,-,-,-,-,-,-,"합병신주 및
장내직접취득분",-,2018-12-31,2018,Q4
