code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
47810,Korea_Aerospace_Industries,산업재,2015,Q4,"1,912,675,000,000","895,338,000,000","2,808,013,000,000","921,421,000,000","672,267,000,000","1,593,688,000,000","487,376,000,000","592,354,000,000","1,214,325,000,000",3039737000000,379677000000,342893000000,259044000000,259044000000,
47810,Korea_Aerospace_Industries,산업재,2016,Q1,"1,793,287,000,000","945,610,000,000","2,738,897,000,000","853,054,000,000","677,356,000,000","1,530,410,000,000","487,376,000,000","586,164,000,000","1,208,487,000,000",710595000000,81519000000,73787000000,75397000000,75397000000,
47810,Korea_Aerospace_Industries,산업재,2016,Q2,"1,858,298,000,000","951,767,000,000","2,810,065,000,000","677,015,000,000","856,259,000,000","1,533,274,000,000","487,376,000,000","654,468,000,000","1,276,791,000,000",801349000000,94914000000,90826000000,68304000000,68304000000,
47810,Korea_Aerospace_Industries,산업재,2016,Q3,"2,012,280,000,000","961,708,000,000","2,973,988,000,000","1,006,205,000,000","644,623,000,000","1,650,828,000,000","487,376,000,000","700,837,000,000","1,323,160,000,000",801464000000,94077000000,61662000000,46370000000,46370000000,
47810,Korea_Aerospace_Industries,산업재,2016,Q4,"2,023,872,000,000","956,496,000,000","2,980,368,000,000","939,891,000,000","595,354,000,000","1,535,245,000,000","487,376,000,000","822,800,000,000","1,445,123,000,000",632923000000,49588000000,90500000000,74415000000,74415000000,
47810,Korea_Aerospace_Industries,산업재,2017,Q1,"2,084,003,000,000","984,275,000,000","3,068,278,000,000","1,086,600,000,000","604,719,000,000","1,691,319,000,000","487,376,000,000","754,556,000,000","1,376,959,000,000",711822000000,97895000000,48938000000,37325000000,37325000000,
47810,Korea_Aerospace_Industries,산업재,2017,Q2,"1,887,707,000,000","1,020,859,000,000","2,908,566,000,000","762,129,000,000","810,445,000,000","1,572,574,000,000","487,376,000,000","713,589,000,000","1,335,992,000,000",545121000000,-38288000000,-36313000000,-15184000000,-15184000000,
47810,Korea_Aerospace_Industries,산업재,2017,Q3,"2,578,344,000,000","1,082,402,000,000","3,660,746,000,000","1,589,727,000,000","816,554,000,000","2,406,281,000,000","487,376,000,000","632,062,000,000","1,254,465,000,000",477240000000,-91293000000,-106054000000,-81527000000,-81527000000,
47810,Korea_Aerospace_Industries,산업재,2017,Q4,"1,974,448,739,627","1,190,152,375,863","3,164,601,115,490","1,207,720,409,092","818,022,539,305","2,025,742,948,397","487,375,535,000","516,455,343,886","1,138,858,167,093",338066142312,-177254620193,-227164299864,-176085322521,-176085322521,
47810,Korea_Aerospace_Industries,산업재,2018,Q1,"2,459,303,688,989","1,200,200,429,353","3,659,504,118,342","1,671,899,417,468","963,463,897,921","2,635,363,315,389","487,375,535,000","408,450,141,707","1,024,140,802,953",641176128845,41142139605,42076383362,32091657590,32091657590,
47810,Korea_Aerospace_Industries,산업재,2018,Q2,"2,482,038,534,214","1,271,798,314,953","3,753,836,849,167","1,757,565,211,140","959,926,534,778","2,717,491,745,918","487,375,535,000","420,654,442,003","1,036,345,103,249",839063304322,33428108722,32461176515,27428505811,27428505811,
47810,Korea_Aerospace_Industries,산업재,2018,Q3,"2,723,274,317,606","1,389,209,656,054","4,112,483,973,660","2,124,762,716,476","982,825,925,347","3,107,588,641,823","487,375,535,000","389,204,670,591","1,004,895,331,837",439078326760,1142792610,-29586109021,-31449771412,-31449771412,
47810,Korea_Aerospace_Industries,산업재,2018,Q4,"2,339,640,073,896","1,395,360,572,282","3,735,000,646,178","1,665,594,115,812","1,020,092,942,906","2,685,687,058,718","487,375,535,000","433,622,926,214","1,049,313,587,460",866790380135,75283451901,59650003116,47505722008,47505722008,
47810,Korea_Aerospace_Industries,산업재,2019,Q1,"2,953,317,371,417","1,422,376,943,428","4,375,694,314,845","2,279,532,083,423","1,021,566,196,641","3,301,098,280,064","487,375,535,000","458,905,373,535","1,074,596,034,781",630842293373,36134831700,36750950646,44849895355,44849895355,
47810,Korea_Aerospace_Industries,산업재,2019,Q2,"2,615,867,755,179","1,519,071,538,813","4,134,939,293,992","2,074,515,130,173","892,777,366,009","2,967,292,496,182","487,375,535,000","551,956,136,564","1,167,646,797,810",805077224420,117931434754,121298668904,93093588989,93093588989,
47810,Korea_Aerospace_Industries,산업재,2019,Q3,"2,787,876,231,782","1,684,466,750,411","4,472,342,982,193","2,381,677,112,866","884,659,758,125","3,266,336,870,991","487,375,535,000","590,315,449,956","1,206,006,111,202",567207247679,50115623728,46731217808,38359313392,38359313392,
47810,Korea_Aerospace_Industries,산업재,2019,Q4,"2,589,084,019,160","1,730,918,452,695","4,320,002,471,855","2,188,216,910,635","944,724,240,464","3,132,941,151,099","487,375,535,000","571,370,659,510","1,187,061,320,756",1105496791262,79120279264,-67634204887,-637613712,-637613712,
47810,Korea_Aerospace_Industries,산업재,2020,Q1,"3,000,787,257,662","1,723,966,858,199","4,724,754,115,861","2,604,202,416,361","893,966,010,080","3,498,168,426,441","487,375,535,000","610,895,028,174","1,226,585,689,420",825375864568,67377007757,99560800997,78514411464,78514411464,
47810,Korea_Aerospace_Industries,산업재,2020,Q2,"3,425,260,996,939","1,825,610,032,900","5,250,871,029,839","2,906,051,887,576","1,076,564,319,569","3,982,616,207,145","487,375,535,000","652,564,161,448","1,268,254,822,694",716262442201,62636313981,49106187929,41669133274,41669133274,
47810,Korea_Aerospace_Industries,산업재,2020,Q3,"2,898,635,606,600","1,895,190,734,337","4,793,826,340,937","2,539,860,554,163","969,446,093,443","3,509,306,647,606","487,375,535,000","668,829,032,085","1,284,519,693,331",512464630471,27566966026,14613681448,16264870637,16264870637,
47810,Korea_Aerospace_Industries,산업재,2020,Q4,"3,116,348,184,513","1,997,653,160,880","5,114,001,345,393","2,611,230,458,577","1,257,193,115,331","3,868,423,573,908","487,375,535,000","629,887,110,239","1,245,577,771,485",757864988504,-8989471416,-70313608041,-54812893547,-54812893547,
47810,Korea_Aerospace_Industries,산업재,2021,Q1,"3,272,066,700,576","1,979,949,986,069","5,252,016,686,645","2,759,599,024,502","1,252,186,220,626","4,011,785,245,128","487,375,535,000","624,540,780,271","1,240,231,441,517",607667298785,10796852385,20075281017,14148691432,14148691432,
47810,Korea_Aerospace_Industries,산업재,2021,Q2,"3,771,194,983,764","2,051,195,150,325","5,822,390,134,089","2,756,863,303,336","1,770,181,465,001","4,527,044,768,337","487,375,535,000","679,654,704,506","1,295,345,365,752",704612076690,60825671056,59239416972,55113924235,55113924235,
47810,Korea_Aerospace_Industries,산업재,2021,Q3,"3,499,556,451,771","2,029,365,915,368","5,528,922,367,139","2,448,443,228,979","1,775,076,025,361","4,223,519,254,340","487,375,535,000","689,712,451,553","1,305,403,112,799",442159488975,6278232765,16513761297,10057747047,10057747047,
47810,Korea_Aerospace_Industries,산업재,2021,Q4,"3,655,532,933,301","2,139,098,784,607","5,794,631,717,908","2,782,355,723,611","1,723,675,292,950","4,506,031,016,561","487,375,535,000","672,910,040,101","1,288,600,701,347",793881532786,-10360629555,-62088935670,-45728254203,-45728254203,
47810,Korea_Aerospace_Industries,산업재,2022,Q1,"3,867,332,020,036","2,107,516,651,872","5,974,848,671,908","2,947,448,452,763","1,718,358,462,383","4,665,806,915,146","487,375,535,000","693,351,095,516","1,309,041,756,762",637471686985,41932038501,48631809610,39936076815,39936076815,
47810,Korea_Aerospace_Industries,산업재,2022,Q2,"3,988,083,098,939","2,232,536,115,892","6,220,619,214,831","3,306,248,999,907","1,553,530,216,591","4,859,779,216,498","487,375,535,000","745,149,337,087","1,360,839,998,333",665678193582,36435217111,63374167270,51798241571,51798241571,
47810,Korea_Aerospace_Industries,산업재,2022,Q3,"3,791,033,915,700","2,260,934,930,273","6,051,968,845,973","3,037,098,796,896","1,600,187,391,965","4,637,286,188,861","487,375,535,000","798,991,995,866","1,414,682,657,112",607626629520,31487076246,65609662575,53842658779,53842658779,
47810,Korea_Aerospace_Industries,산업재,2022,Q4,"5,362,706,782,175","2,343,959,182,307","7,706,665,964,482","5,027,527,903,156","1,226,454,247,173","6,253,982,150,329","487,375,535,000","836,993,152,907","1,452,683,814,153",861174547656,38544286765,-44642529618,-20177600504,-20177600504,
47810,Korea_Aerospace_Industries,산업재,2023,Q1,"5,156,610,475,251","2,337,557,455,379","7,494,167,930,630","4,823,995,943,751","1,209,179,187,810","6,033,175,131,561","487,375,535,000","845,302,137,823","1,460,992,799,069",565614210712,22053290024,43167443422,32658629663,32658629663,
47810,Korea_Aerospace_Industries,산업재,2023,Q2,"5,199,587,999,111","2,407,187,433,693","7,606,775,432,804","5,162,662,880,394","972,117,395,196","6,134,780,275,590","487,375,535,000","856,304,495,968","1,471,995,157,214",728497539760,10415966577,12781727640,11002358145,11002358145,
47810,Korea_Aerospace_Industries,산업재,2023,Q3,"4,764,167,945,644","2,403,418,178,970","7,167,586,124,614","4,680,481,256,151","960,376,599,341","5,640,857,855,492","487,375,535,000","911,037,607,876","1,526,728,269,122",1003253864116,65736895055,66414936012,54733111908,54733111908,54733111908.0
47810,Korea_Aerospace_Industries,산업재,2023,Q4,"4,652,484,617,059","2,418,410,734,825","7,070,895,351,884","4,370,416,914,819","1,070,081,460,619","5,440,498,375,438","487,375,535,000","1,014,706,315,200","1,630,396,976,446",1500994988494,155378455741,158066870474,133068535291,133068535291,147348827135.0
47810,Korea_Aerospace_Industries,산업재,2024,Q1,"4,681,970,547,842","2,415,476,133,660","7,097,446,681,502","4,442,937,770,236","1,031,630,654,825","5,474,568,425,061","487,375,535,000","1,007,187,595,195","1,622,878,256,441",734171141464,52876529890,51894123685,41218833495,41218833495,41218833495.0
47810,Korea_Aerospace_Industries,산업재,2024,Q2,"5,047,468,255,112","2,436,578,866,561","7,484,047,121,673","4,393,008,340,235","1,412,558,377,658","5,805,566,717,893","487,375,535,000","1,062,789,742,534","1,678,480,403,780",879727127376,73233771224,67154519525,55602147339,55602147339,55602147339.0
47810,Korea_Aerospace_Industries,산업재,2024,Q3,"4,931,836,333,700","2,469,733,040,769","7,401,569,374,469","4,332,336,850,717","1,319,877,518,833","5,652,214,369,550","487,375,535,000","1,133,664,343,673","1,749,355,004,919",897215597318,78952065572,82084172020,70874601139,70874601139,70874601139.0
