,Feature,Average_Importance
0,F_이익잉여금 변화율,0.08411442367288947
1,F_매출액 변화율,0.07270799638850305
2,F_영업이익 변화율,0.07221896308944313
3,M_GDP 변화율,0.0715589132183033
4,F_비유동자산 변화율,0.06761645619898284
5,F_비유동부채 변화율,0.0630169325417917
