,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
35,하이트진로,2016,Q3,생활소비재,-0.017501746296968736,0.019400058661172448,-0.03002463541409872,-0.08459790919232058,0.0005873958558748615,-0.00035696854703115566,0.007578404108758541,-0.15110449479935037,000080
35,대림산업,2016,Q3,건설,-0.0621523884988036,0.0052486077034687995,-0.017114811962123166,-0.09446807252938172,0.0005873958558748615,0.003322343301099373,0.0019616425353685685,-0.06761162233621361,000210
35,현대건설,2016,Q3,건설,0.09358700738465002,0.01839996675062472,-0.05817396525826446,0.12382138981552182,0.0005873958558748615,-0.022512186796494138,0.03452363188719354,0.08736708700730311,000720
35,CJ,2016,Q3,생활소비재,-0.13886939248534486,0.004574507703857478,0.04539967464922845,0.008895097874344726,0.0005873958558748615,-0.0006186861606024552,0.007249193258550113,-0.052936760570377,001040
35,대상,2016,Q3,생활소비재,-0.13692647654911805,0.05498587715038128,0.08654341098848839,0.06880401883909926,0.0005873958558748615,0.03836325979662458,0.01379193633164566,-0.22283061234757034,001680
35,오리온,2016,Q3,생활소비재,-0.05526912571958499,0.024592276178315498,-0.03838856466582008,-0.2727874488290898,0.0005873958558748615,-0.031217306569349512,-0.1605360508029724,-0.13527122828606142,001800
35,KCC,2016,Q3,건설,-0.056669494296619105,0.011147628165665724,-0.04745699279903215,-0.012458601943076353,0.0005873958558748615,0.10986529257397071,0.12282492517366572,-0.189085667500238,002380
35,아모레G,2016,Q3,생활소비재,-0.1404182867965668,-0.0010731504098437927,0.8196506831748851,0.039920644608754996,0.0005873958558748615,0.0013426432607561711,0.01301595309686876,-0.15304727115043096,002790
35,한일시멘트,2016,Q3,건설,-0.11986758933344106,-0.017737152754482843,-0.07447874371358887,-0.1375426012480886,0.0005873958558748615,0.04723709627097539,0.021862803919197704,0.32234993513518484,003300
35,남양유업,2016,Q3,생활소비재,0.020407359322971566,0.008543108875769923,-0.03979114635124781,-0.2689808475024904,0.0005873958558748615,-0.03387612013010277,-0.11207685588350424,0.04647305161337939,003920
35,농심,2016,Q3,생활소비재,0.027595161170070576,0.011822760087215833,0.040538698252646777,2.2155567310119544,0.0005873958558748615,-0.0025486343369718334,-0.03885686732472038,-0.1360223674255945,004370
35,빙그레,2016,Q3,생활소비재,0.08068134815600067,1.2952123035638423,0.06993706269198419,1.0318687306605288,0.0005873958558748615,-0.013879962506929466,-0.01389388780367462,0.007492281409571283,005180
35,롯데칠성,2016,Q3,생활소비재,-0.027578225310182166,0.018555124496791864,0.07508514352341855,0.13336283085808542,0.0005873958558748615,0.018941164879079375,0.002219944672770202,-0.1830079012596867,005300
35,현대그린푸드,2016,Q3,생활소비재,-0.06028676406034897,0.019720730260001984,0.06097844578411937,0.030166099784161515,0.0005873958558748615,-0.028787918353178954,-0.08802069287186154,-0.12607845461050637,005440
35,삼립식품,2016,Q3,생활소비재,-0.12054463980770412,0.02211577162651479,-0.011490910736430826,-0.4663016180226891,0.0005873958558748615,0.05875043309831973,0.06398974857759443,0.20481317243907157,005610
35,크라운제과,2016,Q3,생활소비재,-0.09460536835034125,0.00913437778955739,-0.05041407813200105,-0.15061214695296998,0.0005873958558748615,0.07138020417287705,0.004276006770203011,0.05979724982896523,005740
35,GS리테일,2016,Q3,생활소비재,-0.056424410216191795,-0.050541484912374646,0.07976666722864967,0.36956666668815674,0.0005873958558748615,-0.16255403805763158,-0.43176300413297997,0.031393307487615485,007070
35,오뚜기,2016,Q3,생활소비재,-0.07026681746816293,0.03866694768792689,0.07027212192090149,0.13748167236197695,0.0005873958558748615,0.004465816828976621,-0.0215868369313601,0.02258301588867334,007310
35,아이에스동서,2016,Q3,건설,-0.1794232264876304,0.12136591433031807,-0.11648690993973598,-0.17157611380029847,0.0005873958558748615,0.010255487661161578,-0.18830514566758882,-0.09504103978627466,010780
35,현대산업,2016,Q3,건설,-0.11659211638996006,0.039674657814171566,-0.0354565313666525,-0.10619739652015026,0.0005873958558748615,-0.04811617727395634,0.01996669751247171,-0.13034380325262157,012630
