,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
19,하이트진로,2020,Q3,생활소비재,-0.2844521692035524,0.09873222789059177,0.06820344535576806,0.3061280701562139,0.021071557908721283,-0.011292835037684745,0.019741914986538545,-0.13249684121858768,000080
19,대림산업,2020,Q3,건설,-0.10123438296813245,0.022766799887414146,-0.15752861309397181,-0.4176607131754714,0.021071557908721283,0.01993268182415253,0.20464789439696074,-0.037345419853892003,000210
19,현대건설,2020,Q3,건설,-0.14513875665797915,0.009904215068143873,-0.10515872068121634,-0.17561402700336393,0.021071557908721283,-0.010264997755032867,0.019207530576681897,0.08848748241298054,000720
19,CJ,2020,Q3,생활소비재,-0.15509078929638534,0.004145719267162118,0.12116583327868025,0.4990164908230561,0.021071557908721283,0.028091312762146492,0.16877726657579273,-0.08034132147644424,001040
19,대상,2020,Q3,생활소비재,-0.0956107688888938,0.047116741269914275,0.07931721579358952,-0.06218007691560101,0.021071557908721283,-0.007716380345206386,0.007438310348415689,-0.2270579990150396,001680
19,오리온,2020,Q3,생활소비재,-0.106244623528609,0.07492009562557977,0.10284296372664126,1.477514384721922,0.021071557908721283,-1.0150307015455162e-05,0.004958899181755294,-0.15148079843783901,001800
19,KCC,2020,Q3,건설,-0.03250576077415952,-0.015272200444618522,-0.04730834812890261,-0.1497621812461919,0.021071557908721283,-0.050979616795574945,0.014937029911247013,0.014372520022841423,002380
19,아모레G,2020,Q3,생활소비재,-0.20948628891499707,9.776784354009749e-05,0.12122861738110657,-0.44757550391070555,0.021071557908721283,0.0015592182792318887,-0.018397838409001332,0.04905463680437078,002790
19,한일시멘트,2020,Q3,건설,0.045629762082060786,-0.0008885426450633283,0.12125481229703405,-0.6088742458291763,0.021071557908721283,-0.031389113548440206,-0.25488630400788004,-0.10141647596785616,003300
19,남양유업,2020,Q3,생활소비재,-0.14968522266609224,-0.010692903669605625,0.00894069511089901,0.1090649330934812,0.021071557908721283,-0.05880168194070445,-0.0045171715909141374,-0.13591425916226296,003920
19,농심,2020,Q3,생활소비재,-0.2445679544314452,0.010039833237831308,-0.009289762386765044,-0.006975079573810938,0.021071557908721283,-0.005163022573595133,-0.0536194603866158,-0.29122692187961463,004370
19,빙그레,2020,Q3,생활소비재,-0.11754045855149031,0.5208066782410921,0.042032086346143194,-0.0640480225078367,0.021071557908721283,0.020017003719968063,0.05074869379909086,-0.1720976815547221,005180
19,롯데칠성,2020,Q3,생활소비재,-0.15322030426026562,0.01673465017683018,0.08069793685032867,1.0455425595531853,0.021071557908721283,0.0028243540137835588,0.03911992960028532,0.11747541183357663,005300
19,현대그린푸드,2020,Q3,생활소비재,-0.11535265720144208,0.013676680334292923,0.14638490734963328,0.31655726817312657,0.021071557908721283,0.05968927470032748,0.11589402486510347,0.14419852224148166,005440
19,삼립식품,2020,Q3,생활소비재,0.02835369520253319,-0.00148361074636294,0.04490887255967824,0.8049885753236616,0.021071557908721283,0.004776948048068608,-0.022449221303153744,-0.19541371737075794,005610
19,크라운제과,2020,Q3,생활소비재,0.007250828637337864,-0.000853722701841364,0.1324964526786192,0.2255411148620725,0.021071557908721283,-0.0001719707154733685,-0.0006513183949613532,-0.14594338005511676,005740
19,GS리테일,2020,Q3,생활소비재,-0.07268823173993659,0.030355258045368094,0.06128508792696774,0.04464779457532586,0.021071557908721283,-0.008462947187674263,0.05370708849263339,-0.07399029372326443,007070
19,오뚜기,2020,Q3,생활소비재,-0.10735955595426544,0.043840336295208227,0.0747892312241325,0.04008905684509001,0.021071557908721283,0.10144931722221484,0.31974752116063976,-0.17867968258618164,007310
19,아이에스동서,2020,Q3,건설,-0.12229701417335292,0.12974008966337003,0.1300051194976961,0.32436197212753526,0.021071557908721283,0.2635779967236458,0.46749190346568525,0.015181448300253725,010780
19,현대산업,2020,Q3,건설,-0.07243960488374082,0.00024975958039674673,-0.10996769278099572,0.5463355460457389,0.021071557908721283,-0.003650940729657992,-0.8177132990176617,-0.15483577679281735,012630
19,한국전력,2020,Q3,생활소비재,-0.06950989702044662,0.03202978686670499,0.20733354672135995,2.1368944298492525,0.021071557908721283,0.00153996305714732,-0.008551889652151812,-0.1587651807222213,015760
19,삼성엔지니어링,2020,Q3,건설,-0.09090921381618286,0.7801329035607885,-0.10620951761707631,0.48006020101588853,0.021071557908721283,0.007503264927110509,0.07341222929903801,-0.06090177165549271,028050
19,KT&G,2020,Q3,생활소비재,-0.07307324543673621,0.4538968453655987,0.0007472287595780003,-0.043990804776003145,0.021071557908721283,0.02139667940769585,0.07360696628579588,-0.2794323922985238,033780
19,무학,2020,Q3,생활소비재,0.06592425872299756,0.020946738472497062,-0.012245603111773029,-0.018568926212488956,0.021071557908721283,0.033466836062960414,0.024708665962344334,-0.1905464928633535,033920
19,한국가스공사,2020,Q3,생활소비재,0.05635921234938011,-0.03976158458325818,-0.17908368682435538,1.0795637368219526,0.021071557908721283,-0.0004559577539965387,-0.060803254362292725,-0.11075133889394646,036460
19,팜스코,2020,Q3,생활소비재,-0.2977396504602841,0.037718151667225586,-0.01446605541916679,-0.2796034389729771,0.021071557908721283,0.01884343450941839,-0.012191508550195684,0.3711014065911746,036580
19,대우건설,2020,Q3,건설,-0.02698955444961175,6.612851449497893,-0.02152252503768326,0.30134941259058556,0.021071557908721283,0.01611146761786153,0.1608678406894084,0.5686916595695979,047040
19,동원F&B,2020,Q3,생활소비재,-0.10583110961926626,0.9105155183854894,0.28243949851244343,2.16743902716429,0.021071557908721283,0.04352504854538042,0.18731777997062626,-0.11099656668751529,049770
19,LG생활건강,2020,Q3,생활소비재,-0.0330287161746497,0.04583761166422007,0.2983958854514215,0.30716449443730465,0.021071557908721283,0.011004393087653108,0.21619325796050415,-0.277950793249622,051900
19,한전기술,2020,Q3,건설,-0.08128753115102193,0.01493968979207616,0.08099810936800877,-3.4681386399466945,0.021071557908721283,-0.028709528803274487,0.1354684207105734,0.05041087276520945,052690
19,에이블씨엔씨,2020,Q3,생활소비재,-0.13230984217333294,-0.11706692614122438,-0.25944792103535197,1.9913612713316295,0.021071557908721283,-0.03647178567955711,-0.12250757586569683,-0.24000061195765252,078520
19,아모레퍼시픽,2020,Q3,생활소비재,-0.13351138976663313,0.005666885016555545,0.03409324659425894,-0.24471954096781579,0.021071557908721283,-0.01086272304582836,-0.07022182739804295,0.17638115442411384,090430
19,CJ제일제당,2020,Q3,생활소비재,-0.1481640444682132,0.014955885642516487,0.1627917946993176,0.29794029234859276,0.021071557908721283,0.0024101839090531207,0.002873900906495308,-0.09570825568965349,097950
19,LG하우시스,2020,Q3,건설,0.019354056663425337,0.1732733634630068,0.04355016538037493,0.1110938390590186,0.021071557908721283,-0.005930676784641986,-0.0005048073189295454,-0.05845306346095147,108670
19,이마트,2020,Q3,생활소비재,0.27119966292979764,0.030381552933808953,0.19230718453012696,-10.36849132572529,0.021071557908721283,0.009098725988406331,0.0596277546689552,-0.16395308225158622,139480
19,삼양사,2020,Q3,생활소비재,-0.33733237940155353,0.055902851607720905,0.08104935067818664,1.6035684415946472,0.021071557908721283,0.01267800562973509,0.005269471690743988,-0.09149136926236331,145990
19,한국콜마,2020,Q3,생활소비재,-0.13308758578090446,0.04411346972980712,-0.1408089991303998,-0.3742974354437726,0.021071557908721283,-0.005472166127001743,0.03356172521374656,-0.024710463509609343,161890
19,코스맥스,2020,Q3,생활소비재,-0.003013340335905848,0.027417532591044846,-0.17643010530580905,-0.45020632536989946,0.021071557908721283,0.015457033468567305,-0.058755511424127826,-0.016383658879346258,192820
