,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
0,하이트진로,2025,Q2,생활소비재,-0.22050463504538786,0.14879052034271467,0.0505203586738765,-0.009794673462019565,0.047557177658022365,0.0006384264850933796,0.011364849235394825,-0.22050463504538786,000080
0,대림산업,2025,Q2,건설,-0.2009406261229107,0.00012016499555356219,-0.8169370158699623,-0.9511167861165295,0.047557177658022365,-0.00013215417670897622,-0.1565335526751539,-0.2009406261229107,000210
0,현대건설,2025,Q2,건설,0.23914400643540265,0.007193563326974184,0.06769872498348728,0.4509332525650247,0.047557177658022365,0.0007885046133955242,-0.05810595598907986,0.23914400643540265,000720
0,CJ,2025,Q2,생활소비재,0.0193903780779717,0.03084304341989519,1.2043743423363251,1.2743989183465234,0.047557177658022365,-0.000998626157587168,0.02067813306562294,0.0193903780779717,001040
0,대상,2025,Q2,생활소비재,-0.2947633279153907,0.01803943825786125,-0.03349962708177601,-0.3893194856191625,0.047557177658022365,-0.0035489806066663077,0.02798964193912612,-0.2947633279153907,001680
0,오리온,2025,Q2,생활소비재,-0.19363015930330923,0.0350232558375978,-0.8491121857408395,-0.9166842951089842,0.047557177658022365,0.004560770670620107,0.0008046522285349855,-0.19363015930330923,001800
0,KCC,2025,Q2,건설,0.18285375197441647,0.15684317886702703,0.11844674162754298,0.34808406010616144,0.047557177658022365,0.12921541695458805,0.02030054344694454,0.18285375197441647,002380
0,아모레G,2025,Q2,생활소비재,-0.03775297026986035,-0.0005091517046444949,-0.9502969487204118,-1.1433771125743157,0.047557177658022365,0.0009893257823494483,0.15425679595943897,-0.03775297026986035,002790
0,한일시멘트,2025,Q2,건설,-0.016384777276966245,0.00014719923918526945,-0.9235538981366652,-1.0156341616958404,0.047557177658022365,-0.010518182972777845,-0.06611435163552659,-0.016384777276966245,003300
0,남양유업,2025,Q2,생활소비재,-0.5046162587294554,0.0005663044893606806,0.07546489859441818,-0.19361774336002513,0.047557177658022365,-0.005066381858210289,-0.004416578365811552,-0.5046162587294554,003920
0,농심,2025,Q2,생활소비재,-0.34672971712518164,0.014177915393940532,0.0003706767749604989,-0.1888462526126934,0.047557177658022365,-0.005064789405216152,0.008329982933741098,-0.34672971712518164,004370
0,빙그레,2025,Q2,생활소비재,-0.4595365926791956,0.39990341254653416,0.22904314305642504,0.4034498370647992,0.047557177658022365,0.012934116090572934,0.0076596418320036275,-0.4595365926791956,005180
0,롯데칠성,2025,Q2,생활소비재,-0.05040910919542144,0.007681122526903339,0.13281358887417993,-0.024832129181465934,0.047557177658022365,0.005906424006619337,-0.004513532966810119,-0.05040910919542144,005300
0,현대그린푸드,2025,Q2,생활소비재,0.047785805736257486,0.03345217732870531,4.2143237572806544,28.543466537126765,0.047557177658022365,0.033014617495743304,-0.03460614264543893,0.047785805736257486,005440
0,삼립식품,2025,Q2,생활소비재,-0.32708781385452135,0.0047097139284482115,-0.012410109293000682,-0.5457928491891515,0.047557177658022365,-0.01681465645635649,-0.029152600360106473,-0.32708781385452135,005610
0,크라운제과,2025,Q2,생활소비재,-0.022420140799476296,-0.002833124419632016,-0.6311383062074063,-1.0363670020480011,0.047557177658022365,-0.00037896636679835005,-0.005691306994505152,-0.022420140799476296,005740
0,GS리테일,2025,Q2,생활소비재,-0.05957316361763673,0.01752132445316068,0.08419072478123368,0.8201088265417065,0.047557177658022365,-0.0069271628743551306,9.10186340083996e-05,-0.05957316361763673,007070
0,오뚜기,2025,Q2,생활소비재,-0.2565258574871602,0.010576988864609227,-0.04312660899068066,-0.3317764018575985,0.047557177658022365,0.0346100826804252,0.31430932343539686,-0.2565258574871602,007310
0,아이에스동서,2025,Q2,건설,-0.2523634093721083,0.019070633370987355,0.17947145069384485,0.8653487523238548,0.047557177658022365,-0.0006743594121402241,0.05836738996828639,-0.2523634093721083,010780
0,현대산업,2025,Q2,건설,-0.10593604472677265,0.0020482264125198935,-0.6923140897888471,-0.8982746748344798,0.047557177658022365,-0.012860982631914708,-0.0033556023158661796,-0.10593604472677265,012630
0,한국전력,2025,Q2,생활소비재,0.26725174722327216,0.0561847004112217,-0.09477549677966379,-0.496781551630898,0.047557177658022365,0.010177804651985367,0.012207363911852731,0.26725174722327216,015760
0,삼성엔지니어링,2025,Q2,건설,0.10878384498371738,0.08060582641000424,-0.17742112128936116,-0.5162383623284985,0.047557177658022365,-0.005881642116932206,0.1554764213848414,0.10878384498371738,028050
0,KT&G,2025,Q2,생활소비재,-0.05073210661144212,11.035493827160494,0.1408116874267491,0.44424514650910396,0.047557177658022365,-0.008301019279977062,0.39660752604320715,-0.05073210661144212,033780
0,무학,2025,Q2,생활소비재,-0.1548987732781088,0.03396230999363126,0.03135337540317229,0.35618844524774307,0.047557177658022365,0.02921512965225559,0.3000091358532697,-0.1548987732781088,033920
0,한국가스공사,2025,Q2,생활소비재,-0.12244293878252534,0.05409913290206658,-0.41575957124625385,-0.5244301518306389,0.047557177658022365,-0.007843028787099193,-0.015130864552896583,-0.12244293878252534,036460
0,팜스코,2025,Q2,생활소비재,0.05745502789148185,0.2441228506594224,0.06464799077487204,0.2854931893915351,0.047557177658022365,-0.0013109755510716248,-0.2027964151074737,0.05745502789148185,036580
0,대우건설,2025,Q2,건설,-0.21625093122117583,-0.08188182973469893,0.061502646244704584,-0.977605748177714,0.047557177658022365,-0.0407498354197976,-0.024716759281258938,-0.21625093122117583,047040
0,동원F&B,2025,Q2,생활소비재,-0.0657570259899235,0.20837288304178148,-0.14177452684556024,-0.6334567709003521,0.047557177658022365,0.03487160366611275,0.2533113356084915,-0.0657570259899235,049770
0,LG생활건강,2025,Q2,생활소비재,-0.3257967060946463,0.004744865001522047,-0.10308475884704005,-0.6490474802993336,0.047557177658022365,0.032453719677793647,-0.10025324102364142,-0.3257967060946463,051900
0,한전기술,2025,Q2,건설,0.32578592855259636,0.0017263466761010537,0.0,-1.0488287145042337,0.047557177658022365,-0.027973879731054918,-0.04158667263008542,0.32578592855259636,052690
0,에이블씨엔씨,2025,Q2,생활소비재,0.16938927527464567,0.06298106066892095,0.0699498671156693,-0.12471624525704339,0.047557177658022365,-0.04640044167604618,-0.053153657322374426,0.16938927527464567,078520
0,아모레퍼시픽,2025,Q2,생활소비재,-0.24842858357621178,0.0036482863208189276,-0.03178222382039675,-0.221577653826194,0.047557177658022365,0.007377997653885471,0.11377872086313356,-0.24842858357621178,090430
0,CJ제일제당,2025,Q2,생활소비재,-0.2557922623085405,0.008970821880555757,-0.03656939915073876,0.17173857951807459,0.047557177658022365,0.07617595045403602,0.34942228150885213,-0.2557922623085405,097950
0,LG하우시스,2025,Q2,건설,-0.2231426527508018,0.015300639658848647,0.07041280460165367,0.8949082297217288,0.047557177658022365,-0.01570350894774797,0.41930787031018424,-0.2231426527508018,108670
0,이마트,2025,Q2,생활소비재,-0.29084962797896347,-0.006030913220320344,-0.06779824321577221,-0.8829728273691988,0.047557177658022365,0.04418720747878391,0.02190519054854634,-0.29084962797896347,139480
