,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
1,하이트진로,2025,Q1,생활소비재,-0.015941594825388008,-0.08828265512799871,-0.04009781040516658,1.062110226667877,-0.07669212801374647,0.0020143468896982597,0.06537450713867599,-0.22050463504538786,000080
1,대림산업,2025,Q1,건설,0.07314760991824645,0.0005332573176113353,-0.6477412982160505,-0.658047914409831,-0.07669212801374647,-9.256486902786687e-05,0.005726980860093933,-0.2009406261229107,000210
1,현대건설,2025,Q1,건설,0.3075960355769965,-0.00017958637635129282,-0.0534150169858012,-1.129524696882394,-0.07669212801374647,-0.013726960205920902,-0.09166201675392482,0.23914400643540265,000720
1,CJ,2025,Q1,생활소비재,0.002718753535267729,-0.04027022487860954,-0.12059983553025522,-0.2298362691506488,-0.07669212801374647,-0.0005445665812374711,-0.43789627438080925,0.0193903780779717,001040
1,대상,2025,Q1,생활소비재,-0.005100098090748531,0.009005158915604605,0.07206920881747858,1.1373993280274255,-0.07669212801374647,0.013707950110589895,-0.015999785309943282,-0.2947633279153907,001680
1,오리온,2025,Q1,생활소비재,0.22707742890840205,-0.008668820119894116,7.753802969759464,17.06937373751696,-0.07669212801374647,0.0013890796431619279,0.00206385968688938,-0.19363015930330923,001800
1,KCC,2025,Q1,건설,-0.027784211793199426,0.06412546500417893,-0.08012409687463118,-0.12343682730935612,-0.07669212801374647,0.14818441960267204,0.22219093324439765,0.18285375197441647,002380
1,아모레G,2025,Q1,생활소비재,0.08450175587171632,-0.04835356490687481,14.656141473960897,-17.53085765619831,-0.07669212801374647,-0.0015981450830543364,-0.6697780608304666,-0.03775297026986035,002790
1,한일시멘트,2025,Q1,건설,0.10185965656017876,0.06921552841469358,9.886379196532275,-57.03652035109698,-0.07669212801374647,-0.000961404927117826,-0.04522574530565271,-0.016384777276966245,003300
1,남양유업,2025,Q1,생활소비재,0.1374568697324508,-0.05954745410095108,-0.09140807145012264,-0.8935637673568074,-0.07669212801374647,-0.02122211958177489,-0.06380274185498014,-0.5046162587294554,003920
1,농심,2025,Q1,생활소비재,0.002698437341414301,0.005050912730789392,0.0455487307934721,2.4106489912175557,-0.07669212801374647,0.008605509472249917,0.02570319059984638,-0.34672971712518164,004370
1,빙그레,2025,Q1,생활소비재,0.03059441842888475,-0.6156201916613228,0.08548643043372994,0.8433674465945262,-0.07669212801374647,0.014119232253031466,0.12190500029999463,-0.4595365926791956,005180
1,롯데칠성,2025,Q1,생활소비재,-0.062383539630199894,-0.005131319468384188,0.012673471167205408,24.10430628142395,-0.07669212801374647,-0.00825283123949816,-0.1099755654246024,-0.05040910919542144,005300
1,현대그린푸드,2025,Q1,생활소비재,0.15789269221451302,-0.016918738714535975,-0.8442101096601142,-1.7523059036460253,-0.07669212801374647,0.025033024090891143,-0.0058666919447232235,0.047785805736257486,005440
1,삼립식품,2025,Q1,생활소비재,0.09799930650924542,-0.015490356471634437,-0.10351672017046176,-0.5358750514902062,-0.07669212801374647,0.004365425630827868,0.0005672594894174932,-0.32708781385452135,005610
1,크라운제과,2025,Q1,생활소비재,0.14557345244037723,0.02290674968416906,1.701509974088343,-17.01329481254063,-0.07669212801374647,-0.0004379525020078434,0.01630566309679571,-0.022420140799476296,005740
1,GS리테일,2025,Q1,생활소비재,-0.023606438444254457,0.008202427392213218,-0.05907895368661864,0.6309153210550136,-0.07669212801374647,-0.013516871762752403,-0.0035567469615556124,-0.05957316361763673,007070
1,오뚜기,2025,Q1,생활소비재,-0.06309260809810477,-0.009742935478371129,0.04780625998335042,3.449100540640817,-0.07669212801374647,-0.016292966777348705,-0.10666338468558878,-0.2565258574871602,007310
1,아이에스동서,2025,Q1,건설,0.1455777260177033,0.1698362765004191,0.08720537896868863,1.6539046419012888,-0.07669212801374647,-0.008392241163230674,0.3820613816164917,-0.2523634093721083,010780
1,현대산업,2025,Q1,건설,0.36941468678508876,0.0075084915172272115,2.3247421799517887,4.844018974863033,-0.07669212801374647,-9.679520234895378e-05,0.014711392071672602,-0.10593604472677265,012630
1,한국전력,2025,Q1,생활소비재,0.1914261398989041,1.136991759187603,0.03823992293310208,-0.3140558017349634,-0.07669212801374647,0.01735481981132403,0.019838972137943944,0.26725174722327216,015760
1,삼성엔지니어링,2025,Q1,건설,0.002605501078265272,-0.03000248146058393,-0.21976100800892584,-0.6592327511343153,-0.07669212801374647,0.027416861816042415,-0.0373356781633557,0.10878384498371738,028050
1,KT&G,2025,Q1,생활소비재,0.1595179490798222,-0.8677692374964776,-0.055418989350582204,0.0778061777065373,-0.07669212801374647,0.026476817480914683,0.023221286234077265,-0.05073210661144212,033780
1,무학,2025,Q1,생활소비재,0.06078097860858151,0.013296780542521924,0.007655266473639344,-0.33112416343399986,-0.07669212801374647,0.6112738563747777,4.219248192079239,-0.1548987732781088,033920
1,한국가스공사,2025,Q1,생활소비재,-0.003236251651454263,0.03843913604375748,0.30670960053236573,-0.2656919869943225,-0.07669212801374647,0.009552323222130177,0.01207415605332951,-0.12244293878252534,036460
1,팜스코,2025,Q1,생활소비재,0.06061805909082328,0.015559413627102003,-0.09904985522234822,1.1045860092889423,-0.07669212801374647,0.003916652140010912,-0.10846303281104042,0.05745502789148185,036580
1,대우건설,2025,Q1,건설,0.10130310503902713,0.02188537335588503,-0.21371709557751728,1.3545405648937265,-0.07669212801374647,-0.014438632710384036,0.04393565429998758,-0.21625093122117583,047040
1,동원F&B,2025,Q1,생활소비재,0.1260064563376276,-0.611651649066927,0.21736979687045732,0.8628037146348024,-0.07669212801374647,0.011514571362417847,-0.03721594318148114,-0.0657570259899235,049770
1,LG생활건강,2025,Q1,생활소비재,0.0019808394366544776,0.04792832138279124,0.20643287872454685,-12.591216152908427,-0.07669212801374647,-0.003554817838916313,-0.002066940142195106,-0.3257967060946463,051900
1,한전기술,2025,Q1,건설,0.024897214279069383,0.03979579539126843,-0.46911588957501427,2.849270375007072,-0.07669212801374647,-0.04667970854485426,0.028281018560641247,0.32578592855259636,052690
