F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,0.9999999997294802,0.999999999756785,0.9999999995916198,0.9999999983821427,0.9999999996525479,0.9999999964497792,0.999999999722022,0.9999999980789332,0.9999999036159211,0.9999997376068183,-0.9999999178970371,-0.9999999178970371,0.9999999997642388,-0.006629604110771562,-0.0006261081362032701,0.0025013110936535554,0.011915608777221592,-0.010053637293287305,0.00035784281737223715,0.01794785557516609,0.004427322200371196,-0.0007302261817153521,-0.0005471267026700767,-0.000771520754467407,-0.00012586443524206879,-0.000771460296590787,0.0015615995951038463,-0.0005371159375066002,-0.000539225110606456,-0.0005384916023891206,0.9999794808602032,-0.0005689200104105197,-0.0005626101236747948,-0.0007792524488087167,-0.0007792544077148963,-0.0036463868690777665
0.9999999997294802,1.0,0.9999999999916513,0.9999999997079531,0.9999999981987303,0.9999999997612501,0.9999999966970443,0.9999999999759397,0.9999999982680382,0.9999999039471154,0.9999997378960185,-0.9999999181671674,-0.9999999181671674,0.9999999999790107,-0.006629835339574437,-0.000626329364411353,0.0025010284315038663,0.011915133207767723,-0.010054050983978333,0.00035758734222230814,0.0179475083274915,0.004427086138150169,-0.0007302562278951497,-0.0005472131268316179,-0.0007715096101952174,-0.00012568609787802599,-0.0007714493555841124,0.0015615461950218117,-0.0005372377943753588,-0.0005393462777980508,-0.0005386132542396402,0.9999794809062527,-0.0005690415361275736,-0.0005624915399852116,-0.000778939431622186,-0.0007789413909500675,-0.003646537488534107
0.999999999756785,0.9999999999916513,1.0,0.9999999997475835,0.9999999982598773,0.9999999997980915,0.9999999966983224,0.9999999999720124,0.9999999982779986,0.9999999039430572,0.9999997378968499,-0.9999999181684553,-0.9999999181684553,0.9999999999841681,-0.006629709870911537,-0.0006263577120390769,0.002501012685304247,0.011915227694163026,-0.01005402522401905,0.00035758117445745244,0.01794752928275026,0.00442706140421596,-0.0007302329767050577,-0.0005471750451358916,-0.0007715001378861122,-0.00012579670712604358,-0.0007714397959230303,0.001561536055916091,-0.0005371933153349818,-0.0005393020109240716,-0.0005385685171809386,0.9999794810125292,-0.0005689968324313272,-0.0005625087057584922,-0.0007790179192361727,-0.0007790198783600871,-0.003646444450843481
0.9999999995916198,0.9999999997079531,0.9999999997475835,1.0,0.9999999986083492,0.9999999998948154,0.999999996426656,0.9999999996792863,0.9999999980351478,0.9999999035105313,0.9999997377420844,-0.9999999178976563,-0.9999999178976563,0.999999999710497,-0.0066287270896409805,-0.0006259928753262839,0.0025015251323479526,0.011916402600416053,-0.010053286451402701,0.0003581612189797966,0.017948422998607064,0.004427506411952361,-0.0007302222102329013,-0.0005471860233060772,-0.0007714441357623133,-0.00012568604668801136,-0.0007713837317803265,0.0015616688995063373,-0.0005371023826103874,-0.0005392100953295791,-0.000538475676292932,0.9999794818444688,-0.0005689042005788866,-0.0005625795870493972,-0.0007792923763493225,-0.0007792943352033279,-0.0036465368012835253
0.9999999983821427,0.9999999981987303,0.9999999982598773,0.9999999986083492,1.0,0.9999999989856352,0.999999994925658,0.9999999981798134,0.9999999965012505,0.9999999023571737,0.9999997360987676,-0.9999999163402978,-0.9999999163402978,0.9999999981960304,-0.006630212886855367,-0.0006260253377715255,0.0025012356601796185,0.011915348680079986,-0.010053728626049092,0.000358239718746715,0.017947117923435344,0.004427503501403099,-0.0007303807336227903,-0.00054739368642772,-0.0007708475266207539,-0.00012571935254916423,-0.0007707890648178143,0.001561475544773178,-0.0005372756838633673,-0.0005393844788237765,-0.0005386518869474204,0.9999794775947367,-0.0005690799742927654,-0.0005626639062860616,-0.0007791430753247013,-0.0007791450352515997,-0.0036463447739440037
0.9999999996525479,0.9999999997612501,0.9999999997980915,0.9999999998948154,0.9999999989856352,1.0,0.9999999964820366,0.9999999997318296,0.9999999980716081,0.9999999036881226,0.9999997377454742,-0.9999999179352339,-0.9999999179352339,0.99999999975778,-0.006629646211390301,-0.0006262278458441052,0.002501186695718647,0.01191572294414517,-0.010053772262628106,0.00035785878407395026,0.017947674683268695,0.004427259420992501,-0.0007302659646896107,-0.0005472029768926027,-0.0007713760157942516,-0.0001256657052050324,-0.0007713158264949016,0.0015616584973903202,-0.0005371172438381632,-0.0005392254384260521,-0.000538491339860439,0.9999794812161913,-0.0005689196716970816,-0.0005625532857199576,-0.0007791924966079688,-0.0007791944560273956,-0.0036464289427623727
0.9999999964497792,0.9999999966970443,0.9999999966983224,0.999999996426656,0.999999994925658,0.9999999964820366,1.0,0.9999999966693237,0.9999999949712258,0.9999999006755899,0.9999997341270256,-0.9999999150538618,-0.9999999150538618,0.9999999966794444,-0.006628476875912451,-0.0006266371408407957,0.002501068601718738,0.011913499232318272,-0.010054170529312427,0.00035814429088715406,0.01794803356841689,0.004427122790550392,-0.0007301687148848673,-0.0005471283165540153,-0.0007714630068578887,-0.0001255447042607123,-0.0007714027058438697,0.001560955654164221,-0.0005377205446490079,-0.0005398259511386122,-0.0005390927610464964,0.9999794780200439,-0.0005695207989981131,-0.0005624745944287223,-0.0007789036721644701,-0.0007789056307595894,-0.0036452824790479477
0.999999999722022,0.9999999999759397,0.9999999999720124,0.9999999996792863,0.9999999981798134,0.9999999997318296,0.9999999966693237,1.0,0.999999998257346,0.9999999039155167,0.9999997378418983,-0.9999999181443552,-0.9999999181443552,0.9999999999476809,-0.006629715768232587,-0.0006264470926436211,0.002500911739310709,0.011915025204337275,-0.010054046391352718,0.000357425747838203,0.017947601937477034,0.004426959434319441,-0.0007302362441747602,-0.0005471779429858179,-0.000771541370333241,-0.0001258359102304657,-0.000771481000158234,0.0015614072621098244,-0.0005373242200365963,-0.0005394339130894602,-0.0005387009661787467,0.9999794809298093,-0.0005691293386017567,-0.0005625076045016422,-0.000778952616243264,-0.0007789545753129031,-0.003646656659832684
0.9999999980789332,0.9999999982680382,0.9999999982779986,0.9999999980351478,0.9999999965012505,0.9999999980716081,0.9999999949712258,0.999999998257346,1.0,0.9999999019961634,0.9999997349572194,-0.9999999163408824,-0.9999999163408824,0.9999999982290663,-0.006628873079631403,-0.0006280464052656663,0.0024994138777961806,0.011916001321589867,-0.010055252047806752,0.0003562150683591932,0.017947984557365126,0.004425304021158727,-0.0007302919254868025,-0.0005467360548495317,-0.0007714041431491812,-0.00012597185912881491,-0.000771343897522114,0.0015567711094930934,-0.0005371797341405182,-0.0005393036229065137,-0.000538539661905513,0.9999794788712648,-0.0005689712180375373,-0.0005329972611548792,-0.0007791466830894435,-0.000779148651625492,-0.0036447491113456125
0.9999999036159211,0.9999999039471154,0.9999999039430572,0.9999999035105313,0.9999999023571737,0.9999999036881226,0.9999999006755899,0.9999999039155167,0.9999999019961634,1.0,0.9999996408028825,-0.9999998244296722,-0.9999998244296722,0.9999999039179785,-0.006630110387002615,-0.0006300264798636404,0.0024970149490485885,0.011895401781173593,-0.01006084857616186,0.00035616250673809185,0.01793687140436729,0.004423620379452714,-0.000729511394900484,-0.0005452291811014448,-0.000770672642943358,-0.00012423759446761643,-0.0007706127632860215,0.0015616932674729646,-0.0005257645339744995,-0.0005278692985469666,-0.0005271203607172014,0.9999793857504272,-0.000557549616330362,-0.0005648464320000472,-0.0007891313063045058,-0.0007891332617728492,-0.0036491488531435923
