code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
100,유한양행,2022,Q2,헬스케어,-0.03469491143541803,0.000108760705929134,-0.017503203480213614,-0.12041528267870116,0.01884576191501597,-0.10415967647741664,0.010316175491482893,0.0018570551705465732,0.1768676665822233,1.1465453076035357,-0.7752784303612399,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.055315837352818226,0.018610835921721084,000100
100,유한양행,2022,Q1,헬스케어,0.11261975622003417,-0.003961223608116016,0.0518087498802664,0.1917948969468839,0.32875152305068034,0.20630836272583664,0.03576857243677756,0.02254947668513485,-0.029136487684847334,-0.5943501883001182,1.9245241419437091,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.011350218745230758,0.055315837352818226,000100
100,유한양행,2021,Q4,헬스케어,0.02590470445314863,0.0017577134795114802,0.013165705702112618,0.06237184536560081,-0.5442433236128442,-0.06895114978209305,0.04145997332955509,0.030376137764630107,-0.061447627684376616,0.555000114876266,0.3776767877449143,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.13205388132662688,0.011350218745230758,000100
100,유한양행,2021,Q3,헬스케어,-0.05217330259635733,0.035986198468063835,-0.007621554212090764,-0.017211127280494565,-0.1778003444877626,-0.057080660161064944,0.014576634084355833,0.0034093040568186073,0.029782515361678197,-0.7189791384028176,-0.12700479686662958,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.03409547304062605,0.13205388132662688,000100
100,유한양행,2021,Q2,헬스케어,-0.06335026926980492,0.010150900337043023,-0.027594080866432558,-0.2273269232486479,0.01863819942966849,-0.17805239540924556,0.015577889328384886,0.013794946769449812,0.19644176733108498,1.2825478216712396,-0.04838985195682177,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.03154098717449321,0.03409547304062605,000100
100,유한양행,2021,Q1,헬스케어,0.06853707352798266,0.03562878745187725,0.05227088980892902,0.28096555764971876,0.12833284640093412,0.24716807792697426,0.000984028613457033,0.008900056699730818,-0.19395761569844483,-0.7098335306931465,1.0336890190514691,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.028381352702002864,-0.03154098717449321,000100
100,유한양행,2020,Q4,헬스케어,-0.040215075162452485,0.02872094186754226,-0.007335084310039264,-0.06617831340037805,0.23910107910075196,-0.012294946235178128,0.0024466939944400856,-0.00622457358967532,0.05501863066047319,0.7358387096432384,-0.18656028155306503,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.23386316947637756,0.028381352702002864,000100
100,유한양행,2020,Q3,헬스케어,-0.060544881641889536,0.060360220546778365,-0.0065144736570070805,-0.19022865290111646,0.27126779266716694,-0.13479035247740045,0.01197353040624094,0.027596931753624876,0.019507058170058933,-0.38878380150929204,-0.39023782288026054,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.056977511654584076,-0.23386316947637756,000100
100,유한양행,2020,Q2,헬스케어,0.06485236458866162,0.034434425351743014,0.05104088984707578,0.1661661369315448,0.006188908209304067,0.1443104700585418,0.015089861487222356,0.02874330693760574,0.34705495362140026,3.9979040219908155,-0.7954393906895932,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.0026108399483019684,-0.056977511654584076,000100
100,유한양행,2020,Q1,헬스케어,0.12882445917750007,0.004140814381910607,0.06857802152731018,0.10922911270308178,0.13794373339142707,0.1130662665249671,0.06898464389946524,0.05846413296007169,-0.21350320050846638,-0.5233323382591968,16.603804108092838,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.05294228616675725,-0.0026108399483019684,000100
100,유한양행,2019,Q4,헬스케어,-0.004017854572321178,0.011627533258737,0.0034810312810176214,0.10214117528084454,-0.39584211783140366,-0.00721099601692865,0.00034013247637565414,0.005943948264206966,0.014767232135090236,0.6691935485491838,-0.15116881991300057,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.256782615726154,0.05294228616675725,000100
100,유한양행,2019,Q3,헬스케어,0.10251685262417953,-0.05868626795765031,0.018884481922673668,0.29075452496365006,-0.2394896661525956,0.11937496361626265,0.005040004210535409,-0.0017586044130986078,0.06843767466534079,21.87238151240216,0.5652456538676611,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.1288497439286522,0.256782615726154,000100
100,유한양행,2019,Q2,헬스케어,-0.13905412176761145,-0.006941627621353197,-0.07522700658859427,-0.4230910223024881,0.09604087274434914,-0.31881083531265986,0.0029161451368397984,-0.0019108378606543797,0.04051393802760406,-0.9653662449537377,-0.8471963079338343,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.014660066264538203,-0.1288497439286522,000100
100,유한양행,2019,Q1,헬스케어,0.11830909523907063,0.011822535120708855,0.0641994359922824,0.33720476283036316,0.14068832438632217,0.2924768383201046,0.009790877963220312,0.010481439909303392,-0.16953719379680443,0.8376297898598386,1.245224941488999,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,-0.0043811838837226336,0.014660066264538203,000100
100,유한양행,2018,Q4,헬스케어,-0.005459921471109408,0.03933726016076955,0.016809754577378877,-0.004307934446291739,0.08072887649939875,0.013849035006968435,0.012335530886748547,0.017508983068030615,0.09596278218956145,0.592613529384439,2.300512352735237,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.03716151888866581,-0.0043811838837226336,000100
100,유한양행,2018,Q3,헬스케어,-0.08347977513778537,0.05403965900885077,-0.01991225152364151,-0.079503025538469,-0.14870158641871123,-0.09520669035975471,0.002199391186204158,-0.00026414843069044736,-0.020292248110793,-0.8168575344427329,-0.7725285471544993,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.11696122797582623,0.03716151888866581,000100
100,유한양행,2018,Q2,헬스케어,0.028417707957279825,0.019888338501792502,0.024457395800021375,0.0768528890669653,0.019837821092159036,0.06336190636973438,0.012613736892784777,0.014769178896622881,0.14050032828143366,-0.06864230666251181,-0.5279782342504116,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.06181745260227466,0.11696122797582623,000100
100,유한양행,2018,Q1,헬스케어,0.07877177436035976,-0.003840407717576988,0.03877285512179207,0.1658840027425248,0.15290000772492962,0.1627853693583634,0.020100821409697378,0.011897972456992534,-0.09974399177869042,0.8487809083563134,0.5091124110012684,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.04101083704832133,0.06181745260227466,000100
100,유한양행,2017,Q4,헬스케어,0.007771798884891767,0.053591973447191465,0.029448494140495107,-0.06498203723406704,0.3398856170113609,0.007684017577061386,0.013979990716814994,0.03428962798833757,-0.008581169951999645,-0.2812433793355287,0.7190376834956063,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,0.15012014823915726,0.04101083704832133,000100
100,유한양행,2017,Q3,헬스케어,0.025737883391264038,-0.02782280185266739,-0.0003175963733034193,0.014881124784752897,-0.23555870062759765,-0.041479911561031146,0.01104727256649296,0.00932353135483499,0.06827808602274876,-0.005327230141030537,-0.2713982704036527,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.15957438856395717,0.15012014823915726,000100
100,유한양행,2017,Q2,헬스케어,-0.0023288063673797543,0.027134462151341854,0.011789966150082432,-0.010773604412750104,0.07087623339446925,0.006496861304878365,0.01663232815133986,0.013037785623444265,0.008967249067626248,-0.29936298745979073,-0.396716537321543,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.0987697269702833,-0.15957438856395717,000100
100,유한양행,2017,Q1,헬스케어,0.04231094035476568,0.0046686402567361895,0.023927011800921383,0.08708357869109928,0.05204832048365504,0.07947974072247255,0.0149943672897479,0.011653636597601658,0.005148134179869812,0.3662888227501071,-0.19905228880332682,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.05727365236155104,-0.0987697269702833,000100
100,유한양행,2016,Q4,헬스케어,0.05292086420349462,-0.006325269716927817,0.023128289686595638,-0.03579681886620145,0.08900632106060602,-0.011202778588245588,0.0426784109198739,0.031037133526605087,-0.03346827010557707,0.2722743787253019,8.903734344669317,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.0777993263259322,0.05727365236155104,000100
100,유한양행,2016,Q3,헬스케어,-0.058543712225842315,0.026092307253118063,-0.017804291567740216,-0.07666236190257236,-0.1876729676722586,-0.1008758630784291,0.003568665312222441,0.003555642609184062,0.08833811767180033,-0.0930639840183698,-0.5602569102589632,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.28882475635575133,-0.0777993263259322,000100
100,유한양행,2016,Q2,헬스케어,0.05560475145522914,0.03908441310855304,0.04758763686958667,0.20720713009573544,0.10014087690932993,0.1821138899953112,0.00778925058490243,0.017805223649448365,0.20501717008889742,-0.04604792536088487,-0.7872010466710836,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.021322660882138945,-0.28882475635575133,000100
100,유한양행,2016,Q1,헬스케어,0.026660405426549794,0.009099084168007643,0.018062415470025517,-0.06822735972385952,0.1732739995355479,-0.020998480885135673,0.02829693175160508,0.02713517247423569,-0.7553403589376217,-0.7392289954109841,-0.5170079285858977,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.1148266266075024,-0.021322660882138945,000100
230,일동제약,2024,Q4,헬스케어,-0.515954995533011,0.11295558359981328,0.06390733038068097,-0.12343738247798586,-0.023391022372635017,-0.07180684895179323,3.9133127289388536,0.19067629898444016,-0.038112342698283896,0.011292552688269453,2.9947608455214803,-0.9997202939318135,-0.9997907795830343,-0.9996634049505723,-0.9997794999061973,-0.20398249218684314,-0.20398249218684314,000230
230,일동제약,2024,Q3,헬스케어,1.6373319533050092,0.036023064520981585,0.08752010330021154,-0.3401688075211212,2.49232193818955,0.13482593021013378,31.716919744434747,0.04676135842025153,0.0277806368911393,4.08406829578499,-1.1437246559662149,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,-0.0836245273219364,-0.20398249218684314,000230
230,일동제약,2024,Q2,헬스케어,-0.01740910210827984,-0.15030499699250888,-0.14659304672964069,0.020044553631552997,0.07497798000774214,0.02886142087297805,-0.9954333847029359,-0.25592133840786135,-0.0027440259399750255,-0.8471436253157808,27.65349699784431,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.037205930743872746,-0.0836245273219364,000230
230,일동제약,2024,Q1,헬스케어,-0.3842170593714813,0.00806107962650393,-0.009562100731739576,0.007956281417563327,-0.0407705242980797,-0.00019523192043413573,-0.043207941848579234,-0.015310496664771578,0.10935507023696833,-10.53516084333588,-0.8281934064383603,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.06595967810721542,0.037205930743872746,000230
230,일동제약,2023,Q4,헬스케어,-0.12834139053508187,0.027420245766695883,0.019237862751130708,0.2538873952878127,-0.34756059061026334,0.08635461229746633,-0.1690850681510353,-0.0179949015666363,-0.050677227967583116,-1.1404706763148713,-1.4689917344373054,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.18290683109768113,-0.06595967810721542,000230
230,일동제약,2023,Q3,헬스케어,0.024654632543340327,0.07601602686497566,0.07319013672668073,0.029329310323263247,-0.028565204940946498,0.012520791496020367,0.5018516939824702,0.11008939861201239,-0.10534585010229747,-2.2025266062735467,-2.6462575524186125,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.10504188623918811,-0.18290683109768113,000230
230,일동제약,2023,Q2,헬스케어,-0.17857848517095454,-0.05670261674738264,-0.06434076051817728,0.07395581317890954,-0.3047476583441846,-0.07269120236487037,-0.25456418653547386,-0.059188043705768245,-0.1513119002200365,-1.4134489509038728,25.130659472062455,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.04564954330338757,-0.10504188623918811,000230
230,일동제약,2023,Q1,헬스케어,-0.00023932876377663614,-0.003892015772453572,-0.0036638805240505334,0.02206599323789038,-0.0018431476619849008,0.012672906936398887,-0.030343114892525835,-0.013484260799721426,0.12912385312472785,0.4799934821093146,-1.046253383432067,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.07049849609311148,-0.04564954330338757,000230
230,일동제약,2022,Q4,헬스케어,2.46548869451022,0.07531821877733602,0.12372478572893653,0.6121367331047911,-0.038676930883546956,0.2734405427197111,0.17458928553337483,0.04955042799221565,-0.03944447048453836,0.16327159309723105,50.48496689279329,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.4629102238676061,-0.07049849609311148,000230
230,일동제약,2022,Q3,헬스케어,-0.6617932016829131,0.041191197409639946,-0.000868060141593463,-0.019756347794654516,0.003613551596078457,-0.0077316796045203695,0.0035170418338172915,0.0025677097371197277,0.05629347551383601,0.2063063860750154,0.5648573625186353,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.22730846938527113,-0.4629102238676061,000230
230,일동제약,2022,Q2,헬스케어,-0.18445236435839207,-0.00027647389530827127,-0.013604033938051319,-0.2953504320849938,0.4812745403808578,-0.035031964573406627,-0.010023660334367301,-0.002516269364221446,-0.20735483144998645,-0.7271702761535452,-0.8379373938132425,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.24931722124724742,-0.22730846938527113,000230
230,일동제약,2022,Q1,헬스케어,-0.06154065350899496,-0.001722042608176766,-0.0063054833676664535,-0.017344899785416756,-0.007183653781940413,-0.013962186067307591,-0.005505962846233059,-0.0022966925940069993,0.3455204590587124,67.28365410231228,-0.5848342892521826,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,2.520681320410893,-0.24931722124724742,000230
230,일동제약,2021,Q4,헬스케어,0.3041067573283951,0.015752261669091938,0.033257886189039576,-0.11014077702406444,0.6025489768462522,0.04449661624320478,0.04950641431642322,0.027469589478397394,-0.0628746665665213,-0.8370963974954677,-17.40107040111171,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.07268899017813357,2.520681320410893,000230
230,일동제약,2021,Q3,헬스케어,4.296312482930514,-0.00010453137768717813,0.051688437781495455,0.21206594412500968,0.00167750478431139,0.15923603901291083,0.0023226504842730478,0.0037284953734140203,0.08463847247386624,-0.4388371827743065,-0.9182043195094322,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0830987898190405,0.07268899017813357,000230
230,일동제약,2021,Q2,헬스케어,-0.394785453515339,-0.0006738657110890722,-0.008457555816143492,-0.019037924826167174,-0.01771609467459412,-0.018706339290387786,-0.027696129584819484,-0.0038178547255827144,-0.020429807936916844,-0.6182135161677034,-3.6018431080233806,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.07564943740893487,0.0830987898190405,000230
230,일동제약,2021,Q1,헬스케어,-0.16844043461490488,0.008317465499140031,0.0041021537298326916,0.016568014654390506,0.02123244838943794,0.017734095253999937,-0.016148757339399578,-0.001949770385688221,0.04904079596084321,0.3544080591735881,-0.9702443805167796,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.05209837758433877,-0.07564943740893487,000230
230,일동제약,2020,Q4,헬스케어,0.1710341946011913,0.07899751718152892,0.08102369443678548,0.03620739707017773,-0.006636254173366107,0.025153971016640186,0.595203079450001,0.10782742825011304,0.08519496917828495,-0.28172742798894734,32.924065866914226,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.3699180242814153,-0.05209837758433877,000230
230,일동제약,2020,Q3,헬스케어,0.08642823152145351,-0.0005763238097494794,0.001188792926192006,-0.0034342223774270764,-0.00033086373848267847,-0.0026354186920710676,0.013065887467869297,0.003033903352211764,-0.050816988661451123,0.5022216105307049,0.775870939059625,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.07199364085817223,0.3699180242814153,000230
230,일동제약,2020,Q2,헬스케어,-0.3435018577696245,0.0006025769289639271,-0.009925668740011773,-0.03733223526131735,-0.017898518328118507,-0.03240388330414179,0.008014266905756129,0.001297389743477817,-0.07480690338395768,-0.3815047404785433,-0.453391095435396,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.2223163771295673,-0.07199364085817223,000230
230,일동제약,2020,Q1,헬스케어,0.009518044372163637,-0.0032530486704137607,-0.002867097137103314,0.0083577744855583,-0.009493194883271161,0.0037701857695260355,-0.021696376553766328,-0.006148254472034043,-0.01667969801998692,-0.1207877319118349,-1.0246731540254055,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.1708108043303641,-0.2223163771295673,000230
230,일동제약,2019,Q4,헬스케어,-0.21893522047446534,-0.07988512047328522,-0.08480892416031194,-0.006836734921527143,0.02798513121726076,0.001885058165532083,-0.42940857929066034,-0.12235185876952448,0.08573671930839533,0.716430419251481,-88.80281393583378,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.15917565580621104,0.1708108043303641,000230
230,일동제약,2019,Q3,헬스케어,-0.6790880267978164,0.27813610333948535,0.15603282953739184,1.5655250434910841,0.0007250424788451948,0.8435135134225606,0.00471655222465972,-0.004700909073245829,0.07842703109593785,0.45558059726875655,-0.10595826235568351,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.08599350809354075,-0.15917565580621104,000230
230,일동제약,2019,Q2,헬스케어,-0.07425735544176604,0.0005343112364379898,-0.009671694398358466,-0.07982078480966837,-0.004009789251458784,-0.04632718489444143,0.0025224600783222417,-0.0006914995487629083,-0.40488508920428246,-0.8536639387458103,-0.9695780460465462,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.12989226784397004,-0.08599350809354075,000230
230,일동제약,2019,Q1,헬스케어,-0.02894731043504528,0.08402742776398409,0.06708636270414159,0.24824281353455402,0.20236439883074198,0.22754898931857848,0.10817160534144632,0.03397390867196215,0.7162034578450989,5.735873827668296,91.26934243830449,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.10398841392456162,-0.12989226784397004,000230
230,일동제약,2018,Q4,헬스케어,-0.00218865849575689,-0.006178761636425056,-0.005582462984701886,-0.04073789137642381,0.028342481690915022,-0.010763570566008185,-0.001742154985232447,-0.004506546928602195,-0.0020773680750905132,-0.15068599193925103,-0.7698532182633453,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.05472955194698993,0.10398841392456162,000230
230,일동제약,2018,Q3,헬스케어,-0.018681377841213154,0.012707395553600342,0.007889504970181038,0.0326945747483951,0.015442945154965804,0.02513754011378344,0.007490586328543047,0.004380278102731339,0.03396140470943232,-0.13864789210286188,-0.19982563258533015,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,-0.008675498648981941,-0.05472955194698993,000230
230,일동제약,2018,Q2,헬스케어,-0.045660714308320416,0.003047617924940349,-0.004749167730080606,-0.08962012720651447,0.01359899829890332,-0.04711351861199187,0.009487290026072293,0.004335520566391304,-0.35231846433338165,-0.7998524005108403,-0.8063637500192012,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.0011942483959284655,-0.008675498648981941,000230
230,일동제약,2018,Q1,헬스케어,0.09090879070156554,0.0019227963395513914,0.015178041576985102,0.11955139130338144,0.011749495694306722,0.07249226597951575,0.010536696927416767,0.003676096059373579,0.6170905644339955,2.77958784676398,-3.168248830000466,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,-0.0034007412722550645,0.0011942483959284655,000230
230,일동제약,2017,Q4,헬스케어,-0.08576297111437803,0.008095497484755354,-0.007088678502200296,0.01952667064464375,-0.04635871514411172,-0.010321361161205633,-0.017448165318753928,-0.0064373906126368174,-0.03408443177844611,0.0019696597348961564,-2.7279062972156916,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,0.006155543183324279,-0.0034007412722550645,000230
230,일동제약,2017,Q3,헬스케어,-0.31188608058513545,0.0958925105736812,2.0719473876829042e-05,-0.008719836293637373,0.0016584215459172214,-0.004044948908180412,0.013141650282902928,0.0008438495444924587,0.05611851082574981,0.9064525721083891,0.7593113490256955,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.08256152990791404,0.006155543183324279,000230
230,일동제약,2017,Q2,헬스케어,0.43211408513817373,0.0023395789164719627,0.07842838396721152,2.7256177272729163,0.01818234042057143,0.6951685479171881,0.007607184940968237,0.004442170822912539,-0.08039067618724183,-0.5912848460729379,-0.546432992114182,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.2359797441310619,-0.08256152990791404,000230
230,일동제약,2017,Q1,헬스케어,-0.2942872834689215,0.7632996803506806,0.39356143313413594,-0.6421105368995891,-0.2244275173385123,-0.3996294860706482,-0.9158308087431266,0.6560284534245062,-1.033423469902431,-1.1064858544794351,-1.110582646025561,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.07016772285535461,-0.2359797441310619,000230
230,일동제약,2016,Q4,헬스케어,0.027584593198592966,-0.025957133502598317,-0.007884759777541328,0.04361272968896568,-0.008357760861193997,0.012798188872815475,0.0007244241067685397,-0.014543986312646529,-29.39829495516696,9.821855752221394,6.123940197599727,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.44602156784564295,-0.07016772285535461,000230
230,일동제약,2016,Q3,헬스케어,-0.9216292252135447,-0.14308820253855326,-0.8031503520590937,-0.9833745382260942,-0.43905989485712316,-0.9608489886049273,0.912555447455933,-1.6630847061783114,-0.34472548163823113,1.9557331966046645,1.8354444916169212,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.0,-0.44602156784564295,000230
230,일동제약,2016,Q2,헬스케어,1.11542976859345,-0.7385181210354279,0.017530159882761076,3.3117365106275365,-0.775054994989411,1.4612468085859787,0.02397429260698436,-1.4628016707532463,-0.9505965212865561,-1.0325129179033725,-1.052725249191915,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.017564600762572644,0.0,000230
230,일동제약,2016,Q1,헬스케어,0.0017250842286371526,0.016278410515295105,0.010292737950633901,-0.003986829119935642,0.061678025837797135,0.024710775946787722,-0.00220764554413333,-0.004075659150092337,-0.7318232137238654,-0.6512391541011011,-0.6520281080649044,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.06574955965458663,-0.017564600762572644,000230
640,동아쏘시오홀딩스,2024,Q4,헬스케어,-0.062046859129191834,-0.007455171301607555,-0.010639749385589425,0.022380948197978645,0.024310316855884473,0.022910722739725164,-0.040144685956908455,-0.025658820568671303,-0.837942245294619,-1.3375558923385715,-2.1233265693891514,-0.9967093708233749,-0.9975386038128742,-0.9960400846537207,-0.9974059020768175,-0.23453288397382438,-0.23453288397382438,000640
