접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003681,Y,00145880,현대제철,소액주주,"107,952",-,99.9%,"63,420,984",-,47.5%,2015-12-31,2015,Q4
20170331004560,Y,00145880,현대제철,소액주주,"97,471",-,99.9%,"67,346,243",-,50.5%,2016-12-31,2016,Q4
20180402004372,Y,00145880,현대제철,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004415,Y,00145880,현대제철,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003634,Y,00145880,현대제철,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210315000949,Y,00145880,현대제철,소액주주,"137,536","137,542",99.99%,"74,774,402","133,445,785",56.03%,2020-12-31,2020,Q4
20220315000651,Y,00145880,현대제철,소액주주,"190,025","190,034",99.99%,"73,140,636","133,445,785",54.81%,2021-12-31,2021,Q4
20230314001097,Y,00145880,현대제철,소액주주,"177,276","177,284",100.00%,"75,437,897","133,445,785",56.53%,2022-12-31,2022,Q4
20240318000916,Y,00145880,현대제철,소액주주,"149,353","149,360",99.99%,"76,719,333","133,445,785",57.49%,2023-12-31,2023,Q4
20250317000668,Y,00145880,현대제철,소액주주,"153,912","153,919",100%,"76,108,336","133,445,785",57.03%,2024-12-31,2024,Q4
