접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004178,Y,00119007,무림P&P,소액주주,"6,361",-,99.92%,"16,956,800",-,27.19%,2015-12-31,2015,Q4
20170331005139,Y,00119007,무림P&P,소액주주,"7,277",-,99.96%,"20,368,068",-,32.66%,2016-12-31,2016,Q4
20180402002721,Y,00119007,무림P&P,소액주주,"6,167",-,99.94%,"20,363,778",-,32.65%,2017-12-31,2017,Q4
20190401004203,Y,00119007,무림P&P,소액주주,"8,709",-,99.97%,"19,059,235",-,30.56%,2018-12-31,2018,Q4
20200330001796,Y,00119007,무림P&P,소액주주,"11,949",-,99.97%,"20,596,971",-,33.02%,2019-12-31,2019,Q4
20210317001126,Y,00119007,무림P&P,소액주주,"12,408","12,410",99.98%,"20,596,971","62,368,324",33.02%,2020-12-31,2020,Q4
20220315000694,Y,00119007,무림P&P,소액주주,"16,258","16,260",99.98%,"20,596,971","62,368,324",33.02%,2021-12-31,2021,Q4
20230320000856,Y,00119007,무림P&P,소액주주,"15,458","15,460",99.99%,"20,596,971","62,368,324",33.02%,2022-12-31,2022,Q4
20240315000661,Y,00119007,무림P&P,소액주주,"15,073","15,074",99.99%,"20,601,517","62,368,324",33.03%,2023-12-31,2023,Q4
20250314001672,Y,00119007,무림P&P,소액주주,"13,044","13,045",99.99%,"20,601,517","62,368,324",33.03%,2024-12-31,2024,Q4
