,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
35,Kia_Corp,운송장비·부품,2016,Q1,0.0,-0.07077972715691794,-0.05193171624819359,0.03306613361493349,-0.05660377358490565,0.02022246414743023,0.027701812280811033,0.026325232927038145,0.21985407781630428,0.22202016268664493,-0.0931773119697118,000270
35,S&T_Heavy_Industries,운송장비·부품,2016,Q1,0.0,0.014553227244147426,0.00930790429790851,0.03306613361493349,-0.05660377358490565,0.024378743549782422,0.0,0.024378743549782533,-1.5522225391481936,0.20212824328694534,-0.01643412676022446,003570
34,SsangYong_Motor,운송장비·부품,2016,Q1,0.0,-0.005876927372022944,-0.00585464489056986,0.03306613361493349,-0.05660377358490565,0.024472401998552606,0.024472401998552495,0.024472401998552606,0.0,-89.991859073196,0.019532684628604562,003620
34,Hyundai_Motor,운송장비·부품,2016,Q1,0.0,-0.025486222043879625,0.0009746244912722801,0.03306613361493349,-0.05660377358490565,0.13941461519235077,0.1965432191673293,0.16034302607436124,0.3733185299094345,0.3065732157960346,0.006485016325865688,005380
34,SL_Corp,운송장비·부품,2016,Q1,0.0,-0.00815729027041523,-0.0046713199171164455,0.03306613361493349,-0.05660377358490565,0.024382056110456074,0.024382056110456074,0.024382056110456296,0.024382056110456296,0.024382056110456074,-0.08295254040965043,005850
34,Motonic,운송장비·부품,2016,Q1,0.0,-0.015857530317878732,-0.07560126980076998,0.03306613361493349,-0.05660377358490565,0.02437672164364546,0.02437672164364546,0.02437672164364546,0.44776707542762084,0.37735163150884066,-0.0320429183885097,009680
34,Samsung_Heavy Industries,운송장비·부품,2016,Q1,0.0,-0.22263418421254122,-0.08733131398308314,0.03306613361493349,-0.05660377358490565,0.026378264966416598,0.026529534889173756,0.02670739271377376,0.3643878289123206,0.294582786320563,-0.008540552212080787,010140
34,Hyundai_Mipo_Dockyard,운송장비·부품,2016,Q1,0.0,-0.08153123940541218,-0.015779900219003773,0.03306613361493349,-0.05660377358490565,0.02445212369586658,0.02445212369586658,0.02445212369586669,0.2608182580294438,0.2817292292495186,0.20251525264507117,010620
34,Hwashin,운송장비·부품,2016,Q1,0.0,0.0418547766105033,0.06371797435072302,0.03306613361493349,-0.05660377358490565,0.02438020113852013,0.0,0.02438020113852024,-2.825725167504259,0.2871451007495631,0.013856552510961195,010690
35,Hyundai_WIA,운송장비·부품,2016,Q1,0.0,-0.007878547299014604,0.010598253627399079,0.03306613361493349,-0.05660377358490565,0.024760362388664525,0.024760362388664525,0.024760362388664414,0.2869594785984926,0.13651356899756428,-0.08991328875888008,011210
35,Hyundai_Mobis,운송장비·부품,2016,Q1,0.0,-0.011402043450667865,-0.0008668269252882776,0.03306613361493349,-0.05660377358490565,0.02161253442436084,0.02831834872101535,0.028856609888826212,0.2881821302311266,0.19260845782564884,0.0015123310758306703,012330
34,Hanwha_Aerospace,운송장비·부품,2016,Q1,0.0,0.028899895762428573,0.17397624953465973,0.03306613361493349,-0.05660377358490565,0.02411442946367648,0.02158765760203807,0.024078897345463868,0.023861651662343775,0.4460153902670697,0.10762410077205126,012450
34,Sejong_Industrial,운송장비·부품,2016,Q1,0.0,-0.004648862016225719,-0.0391284956030582,0.03306613361493349,-0.05660377358490565,0.02437902237678513,0.02437902237678513,0.024379022376785242,-0.5864215382370945,0.3301872148012527,-0.047413288758880075,033530
34,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2016,Q1,0.0,-0.4244810792885192,0.035740497289369566,0.03306613361493349,-0.05660377358490565,0.023912016248841983,0.026686765685661418,0.024531764147244894,0.016826837733267874,0.2513744019926242,-0.024741872908479363,042660
34,Korea_Aerospace_Industries,운송장비·부품,2016,Q1,0.0,0.004807609165585869,-0.05614862766910367,0.03306613361493349,-0.05660377358490565,0.02445433463411928,0.024454334634119168,0.02445433463411928,0.0,0.05969243032126115,-0.19258614407258046,047810
34,Hyundai_Rotem,운송장비·부품,2016,Q1,0.0,-0.007072256921573095,-0.037610934448719435,0.03306613361493349,-0.05660377358490565,0.02452498298174166,0.02452498298174155,0.02452498298174155,0.0,0.15729385887683922,0.15688705253804824,064350
35,S&T_Motiv,운송장비·부품,2016,Q1,0.0,-0.00504548494563295,0.00813035404219209,0.03306613361493349,-0.05660377358490565,0.02437937125007761,0.024379371250077497,0.02437937125007772,-9.36429158042271,0.21236276784231067,-0.21733626420464372,064960
