,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
26,Kia_Corp,운송장비·부품,2018,Q2,-0.02646735677159647,-0.0019241297791461331,-0.009330606280902431,-0.3971853095173552,-0.009009009009008917,-0.01812884414086713,-0.020963879060422963,-0.024380771530400525,-0.017659481660746934,-0.01864000485125139,0.04394539044051016,000270
26,S&T_Heavy_Industries,운송장비·부품,2018,Q2,0.08951014818685299,0.001757293924292802,-0.0009784333375872922,-0.3971853095173552,-0.009009009009008917,-0.022629327583788106,0.0,-0.022629327583788106,-0.022629327583788106,-0.022629327583788328,-0.06809618030464674,003570
25,SsangYong_Motor,운송장비·부품,2018,Q2,0.0020423737477506185,0.009732759878135377,0.007103231055591186,-0.3971853095173552,-0.009009009009008917,-0.02260538660558553,-0.022605386605585753,-0.02260538660558553,0.0,-0.02260538660558553,-0.026356284240653588,003620
25,Hyundai_Motor,운송장비·부품,2018,Q2,-0.012372924072512607,-0.0035096651122088485,0.0027728549882768405,-0.3971853095173552,-0.009009009009008917,-0.02742562944548066,-0.052866784701730785,-0.03878359470972015,-0.008652260748662988,-0.01472362515439718,-0.08110127500031805,005380
25,SL_Corp,운송장비·부품,2018,Q2,-0.12060373279677053,-0.015700673525881337,-0.01572872767748401,-0.3971853095173552,-0.009009009009008917,-0.022629077018450072,-0.02262907701844985,-0.022629077018450072,-0.02262907701844985,-0.022629077018450072,-0.07489302778512721,005850
25,Motonic,운송장비·부품,2018,Q2,0.10044305166055109,-0.00856168398623569,0.015871329625657404,-0.3971853095173552,-0.009009009009008917,-0.02263083302258284,-0.02263083302258284,-0.02263083302258284,-0.022630833022583063,-0.02263083302258284,-0.0033659212239190647,009680
25,Samsung_Heavy Industries,운송장비·부품,2018,Q2,0.2261884339178929,-0.21693572760920188,0.0011620352670813627,-0.3971853095173552,-0.009009009009008917,-0.024185393310331094,-0.024283236934023344,-0.024397761004379293,-0.02081617190656715,-0.021532052712628147,-0.024551623443129653,010140
25,Hyundai_Mipo_Dockyard,운송장비·부품,2018,Q2,0.2888438795277267,0.01452248025077818,-0.09495068131092155,-0.3971853095173552,-0.009009009009008917,-0.022665643990479323,-0.022665643990479323,-0.0226656439904791,-0.022665643990479323,-0.022665643990479323,-0.08729832217698372,010620
25,Hwashin,운송장비·부품,2018,Q2,-0.04036653481512841,0.03549535511751489,-0.019075818368521125,-0.3971853095173552,-0.009009009009008917,-0.02263211843674995,0.0,-0.02263211843674995,-0.022632118436749726,-0.022632118436749726,-0.15841841717350255,010690
26,Hyundai_WIA,운송장비·부품,2018,Q2,-0.10314678758519266,-0.005567806596061375,0.008743805715330732,-0.3971853095173552,-0.009009009009008917,-0.022633675332843772,-0.022633675332843772,-0.022633675332843994,-0.022633675332843772,-0.022633675332843772,-0.21405381893995803,011210
26,Hyundai_Mobis,운송장비·부품,2018,Q2,-0.05348034378458349,-0.02414237772945671,0.00018032412001323106,-0.3971853095173552,-0.009009009009008917,-0.022552820539895935,-0.022682201381063694,-0.022692654164707227,-0.022612972529720166,-0.022579308131958964,-0.06443593269982179,012330
25,Hanwha_Aerospace,운송장비·부품,2018,Q2,-0.1436271393449129,0.01762181824399578,-0.01111093117153672,-0.3971853095173552,-0.009009009009008917,-0.021801496425180478,-0.014588396870993003,-0.02170319331178172,-0.021100275128210777,-0.023022481470005962,-0.15332924707149947,012450
25,Sejong_Industrial,운송장비·부품,2018,Q2,0.10933659301652218,0.03754641615958321,-0.006731338559333722,-0.3971853095173552,-0.009009009009008917,-0.0226301002153797,-0.022630100215379922,-0.0226301002153797,-0.022630100215379922,-0.0226301002153797,-0.09073260713815387,033530
25,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2018,Q2,1.005675248017145,-0.10462989243797582,0.0021796812876445637,-0.3971853095173552,-0.009009009009008917,-0.02285103468136529,-0.022684713330919815,-0.022808591344543272,-0.022809082848107565,-0.02212954952549251,0.04491375055563712,042660
25,Korea_Aerospace_Industries,운송장비·부품,2018,Q2,0.1083322522215609,-0.011916623437724816,-0.05965494083233813,-0.3971853095173552,-0.009009009009008917,-0.022642658087247414,-0.022642658087247636,-0.022642658087247636,0.0,-0.022642658087247414,-0.12725809630580398,047810
25,Hyundai_Rotem,운송장비·부품,2018,Q2,-0.1231946294988692,-0.014039042109528221,-0.00682631336527173,-0.3971853095173552,-0.009009009009008917,-0.022584334277938378,-0.022584334277938378,-0.022584334277938378,0.0,-0.022584334277938378,0.8257030699692409,064350
26,S&T_Motiv,운송장비·부품,2018,Q2,-0.13341253003994025,-0.0022005543860788013,-0.02903539067181171,-0.3971853095173552,-0.009009009009008917,-0.022628392662443986,-0.022628392662443764,-0.022628392662443986,-0.022628392662443764,-0.022628392662443764,-0.1034273197335703,064960
