,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
20,Kia_Corp,운송장비·부품,2019,Q4,0.05796669798958852,0.033859463891786956,-0.0006546673905734046,-5.380260221408914,0.05357142857142849,0.019584092952208865,0.02199119875379074,0.025486671793430782,-0.16106890389231276,-0.06848428759506597,-0.09429983050457971,000270
20,S&T_Heavy_Industries,운송장비·부품,2019,Q4,-0.12105428103139049,-0.007561895427703247,0.00446250993417685,-5.380260221408914,0.05357142857142849,0.024388270999967432,0.0,0.024388270999967543,-0.03748067554540091,-0.12976224581232643,-0.006536952897248441,003570
19,SsangYong_Motor,운송장비·부품,2019,Q4,-0.277547517524627,0.02438754465443549,0.06822355255776047,-5.380260221408914,0.05357142857142849,0.02438754465443549,0.024387544654435378,0.024387544654435378,0.0,0.989057375583038,-0.3513294852658731,003620
19,Hyundai_Motor,운송장비·부품,2019,Q4,-0.03140047194295244,0.0008859195081727389,-0.036197621535773106,-5.380260221408914,0.05357142857142849,0.008366220681756964,0.06033769857665339,0.03537191624193048,-0.3739541236384254,-0.3808196690206671,-0.17513459473651738,005380
19,SL_Corp,운송장비·부품,2019,Q4,0.01130765058554655,-0.008199805090763457,-0.02465768050621664,-5.380260221408914,0.05357142857142849,0.02437976734420988,0.02437976734420988,0.02437976734420977,-1.7418020636183753,0.02437976734420999,-0.31655700077859616,005850
19,Motonic,운송장비·부품,2019,Q4,-0.16072251976939667,0.0011237108572281773,0.0753791429366868,-5.380260221408914,0.05357142857142849,0.024389690329636116,0.024389690329636005,0.024389690329636116,-0.756941114646853,-0.7938283492461045,-0.06870650789798277,009680
19,Samsung_Heavy Industries,운송장비·부품,2019,Q4,-0.01617184134946828,0.08044187868258024,0.04648355100905088,-5.380260221408914,0.05357142857142849,0.017367428705840404,0.016992384227536794,0.016553050560766946,-0.4465255933426331,-0.3905244021629928,-0.15045186942928937,010140
19,Hyundai_Mipo_Dockyard,운송장비·부품,2019,Q4,-0.07186427505746493,0.003259694466297147,0.007533245049601733,-5.380260221408914,0.05357142857142849,0.024389763185164393,0.024389763185164393,0.024389763185164393,-0.21113927101925212,-0.19588161930008652,-0.05105499274646762,010620
19,Hwashin,운송장비·부품,2019,Q4,0.2515495856901233,0.023793569363317335,-0.06555051295283865,-5.380260221408914,0.05357142857142849,0.024392223375343525,0.0,0.024392223375343525,-1.3862411848143115,-0.3458105438434065,-0.1265622391232792,010690
20,Hyundai_WIA,운송장비·부품,2019,Q4,0.05608582024664181,-0.006593992619695843,-0.008225197117671446,-5.380260221408914,0.05357142857142849,0.02429994825447712,0.02429994825447712,0.024299948254477233,-0.25550183506246027,0.03275230052629119,-0.08229346441972189,011210
20,Hyundai_Mobis,운송장비·부품,2019,Q4,0.0759963670652827,-0.0011529664987912636,-0.0624745257270809,-5.380260221408914,0.05357142857142849,0.01620513446992844,0.028376025630334034,0.02937597733782349,0.15812955627412162,-0.13152937602517145,-0.05649568194461208,012330
19,Hanwha_Aerospace,운송장비·부품,2019,Q4,0.2892795356345578,1.9924198380483205e-05,-0.02903650615451059,-5.380260221408914,0.05357142857142849,0.023463161451483527,0.01567369514167516,0.0233547173163674,0.02269101071588009,-0.5734050939556974,-0.2496868590037177,012450
19,Sejong_Industrial,운송장비·부품,2019,Q4,-0.21060032820455632,0.002003589929850391,0.059405171854008176,-5.380260221408914,0.05357142857142849,0.02439011266454716,0.02439011266454716,0.02439011266454716,-0.4848750234975254,-0.23304196762515605,-0.06127357198144029,033530
19,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2019,Q4,-0.05111924966101444,0.034424726335589684,0.04446246249100283,-5.380260221408914,0.05357142857142849,0.021244370010895297,0.020161080313496393,0.021095024431345033,-0.279302351485168,-0.224337117496896,-0.1552264269788276,042660
19,Korea_Aerospace_Industries,운송장비·부품,2019,Q4,0.1199176683675252,0.015708701863142438,-0.02757650293344538,-5.380260221408914,0.05357142857142849,0.02440929731446706,0.02440929731446706,0.02440929731446706,0.0,0.017897298254876848,-0.20354433630997998,047810
19,Hyundai_Rotem,운송장비·부품,2019,Q4,-0.11746978605616704,0.09582913542832383,-0.04071032543988928,-5.380260221408914,0.05357142857142849,0.024346011808897505,0.024346011808897616,0.024346011808897727,0.0,-0.16051985535434654,-0.26818677569220406,064350
20,S&T_Motiv,운송장비·부품,2019,Q4,0.2487564660558127,-0.06045400019543745,-0.052250742898961144,-5.380260221408914,0.05357142857142849,0.024383766165170684,0.024383766165170795,0.024383766165170906,-0.018010763218243353,-0.18544291930201862,-0.29710554879702367,064960
