,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
16,Kia_Corp,운송장비·부품,2020,Q4,0.36348041097783856,0.03233124172235635,0.023252103151965242,0.3780443147289393,-0.04166666666666674,-0.4726287852103426,-0.01120205485093484,0.20373684955112348,-0.17334683919915594,-0.11217284151700824,0.05787488746684816,000270
16,S&T_Heavy_Industries,운송장비·부품,2020,Q4,-0.07525476688777402,0.0060881150019114205,-0.05357303089997845,0.3780443147289393,-0.04166666666666674,-1.0482697984022935,0.0,-0.2280385739726849,-0.7167402007376102,-0.20665352211810495,-0.10680298068383676,003570
15,SsangYong_Motor,운송장비·부품,2020,Q4,0.16874771690191584,-0.0154072134002885,0.044693135532074546,0.3780443147289393,-0.04166666666666674,-0.5443500027085741,-0.0154072134002885,-0.576266112805984,0.0,0.9911678107552339,-0.5681170940681254,003620
15,Hyundai_Motor,운송장비·부품,2020,Q4,0.7191414129641551,0.008134180400666824,0.00023789931845130674,0.3780443147289393,-0.04166666666666674,-1.5387981767765009,-0.04430795418399458,-0.7888376578496799,-0.45031336992257476,-0.24524977970175255,-0.2080132778149843,005380
15,SL_Corp,운송장비·부품,2020,Q4,0.0,-0.017946999009432307,-0.012552197605741,0.3780443147289393,-0.04166666666666674,-1.451515190297373,-0.015366059747519811,-0.5389921473051658,-2.516358019114127,-0.015366059747519811,-0.12478942449916777,005850
15,Motonic,운송장비·부품,2020,Q4,0.4848548103294278,-0.012076723964395741,0.03269521788369378,0.3780443147289393,-0.04166666666666674,-2.1254052493801523,-0.015372234044164879,-1.7631798002380514,-0.8670607502586576,-0.8675054956168451,-0.2738602723505034,009680
15,Samsung_Heavy Industries,운송장비·부품,2020,Q4,-0.2133420800322954,0.15915120766780888,0.0213328763427727,0.3780443147289393,-0.04166666666666674,-0.8557121742653573,-0.0216990902276184,-0.7953527298874723,-0.5223723880200706,-0.4902844962111972,0.06387995296427457,010140
15,Hyundai_Mipo_Dockyard,운송장비·부품,2020,Q4,-0.1501841852954533,0.011917799637408799,-0.07974835493476173,0.3780443147289393,-0.04166666666666674,-0.5379378100628687,-0.01535584894672315,-0.2287485560136855,-0.26897320858948426,-0.12978994805231725,0.3348461953111881,010620
15,Hwashin,운송장비·부품,2020,Q4,0.3633689282576602,0.031831445515211,0.0028590704665062416,0.3780443147289393,-0.04166666666666674,-1.4031082570808988,0.0,-0.03544299600185474,-1.500368953714272,-0.5050929681037744,-0.08591332886722777,010690
16,Hyundai_WIA,운송장비·부품,2020,Q4,0.044599121285606086,0.022732576549114314,-0.0065870262669127655,0.3780443147289393,-0.04166666666666674,-0.5556736457779561,-0.015417798163390284,0.029901004448839807,-0.31547739294646204,-0.2117850250152422,0.04135008363655157,011210
16,Hyundai_Mobis,운송장비·부품,2020,Q4,0.08947795205305936,0.002853701896553207,0.005752585079120465,0.3780443147289393,-0.04166666666666674,-0.4880178955553962,-0.014013328755318133,0.44011642207492496,-0.18829254511866544,-0.1366809077431872,-0.14390384533525288,012330
15,Hanwha_Aerospace,운송장비·부품,2020,Q4,-0.06470584226163299,-0.017391306481808977,-0.011037805610154994,0.3780443147289393,-0.04166666666666674,-1.7198899319489795,-0.01285744469359651,-0.5808630167729438,-0.06288821101746978,-0.5609475361750735,-0.14609086957167877,012450
15,Sejong_Industrial,운송장비·부품,2020,Q4,0.6228465223146936,-0.03276373943265498,-0.002073691399509414,0.3780443147289393,-0.04166666666666674,-0.7971651831109139,-0.015372803235089494,-0.7418968462185946,-0.5047462425595457,-0.10141002666603738,-0.2593557678459989,033530
15,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2020,Q4,-0.18979898546388668,0.03220020084621822,0.006414850754917878,0.3780443147289393,-0.04166666666666674,-0.012150928212315115,-0.01970754391731777,-0.10887966662976933,-0.34007500976423,-0.30049407762754665,-0.10833576162115977,042660
15,Korea_Aerospace_Industries,운송장비·부품,2020,Q4,-0.14105802961397404,0.030316329168154965,-0.05406444042100311,0.3780443147289393,-0.04166666666666674,-0.5111697006475879,-0.015501339447782092,-0.031002876735310325,0.0,-0.2574625426081216,-0.1403104888007199,047810
15,Hyundai_Rotem,운송장비·부품,2020,Q4,-0.06400907008808003,0.035827189841924456,0.0165978559758857,0.3780443147289393,-0.04166666666666674,-0.015425010474500844,-0.015425010474500844,-0.015425010474500844,0.0,-0.27483970868058694,-0.1616522044099514,064350
16,S&T_Motiv,운송장비·부품,2020,Q4,0.23856341041726922,-0.006042859074454565,-0.07156106411750951,0.3780443147289393,-0.04166666666666674,-0.542218386091631,-0.015369824821508615,0.27131189729584393,-0.15645487097872657,-0.3352840997035653,-0.31264890829349806,064960
