,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
2,Kia_Corp,운송장비·부품,2024,Q2,0.062069393539808525,-0.06884467729275645,-0.04971047852352117,0.110334699467731,3.3306690738754696e-16,-0.051504348821840074,0.04252673464312362,-0.05990398895320559,-0.049753098478447555,-0.0508849545386898,0.14907469454899233,000270
2,S&T_Heavy_Industries,운송장비·부품,2024,Q2,0.16287536263846056,-0.06932868663561753,-0.020651059213598222,0.110334699467731,3.3306690738754696e-16,-0.0580820864569771,0.0,-0.0580820864569771,-0.0580820864569771,-0.0580820864569771,0.2719080204629476,003570
1,SsangYong_Motor,운송장비·부품,2024,Q2,-0.3056702145223802,-0.02849074356627468,-0.026246038477983014,0.110334699467731,3.3306690738754696e-16,-0.058074562788479334,-5250.798322571464,-0.05807456278847911,0.0,-0.058074562788479334,-0.21994131959881874,003620
1,Hyundai_Motor,운송장비·부품,2024,Q2,0.10240342694314886,-0.0384032669846639,-0.03617243936155523,0.110334699467731,3.3306690738754696e-16,-0.0618938801330573,-24.52303359485013,-0.07342224111410367,-0.0370290777783433,-0.0457278619609347,0.24115519120265563,005380
1,SL_Corp,운송장비·부품,2024,Q2,-0.17711233975957183,-0.04533084195377812,0.016246433315580844,0.110334699467731,3.3306690738754696e-16,-0.05807836952646839,-3.483135649391964,-0.05807836952646839,-0.05807836952646839,-0.05807836952646839,0.3967886156583712,005850
1,Motonic,운송장비·부품,2024,Q2,-0.07763196790068336,-0.01672707609345081,0.020298004975139117,0.110334699467731,3.3306690738754696e-16,-0.05808354174669228,-1457.8314705882353,-0.05808354174669228,-0.05808354174669228,-0.05808354174669228,0.08489642829969438,009680
1,Samsung_Heavy Industries,운송장비·부품,2024,Q2,0.05345420944075346,-0.06280803840761529,-0.028208259536337987,0.110334699467731,3.3306690738754696e-16,-0.060379100042910805,-84.71428571428571,-0.060653365596544884,-0.055897255196352136,-0.05687059270325023,0.07036875792056113,010140
1,Hyundai_Mipo_Dockyard,운송장비·부품,2024,Q2,-0.3211090894028254,-0.012231135521482361,-0.02636593604256232,0.110334699467731,3.3306690738754696e-16,-0.05801884894103293,0.555921052631579,-0.05801884894103293,-0.05801884894103315,-0.05801884894103315,0.48315945559497975,010620
1,Hwashin,운송장비·부품,2024,Q2,-0.27441217339861124,-0.06308305108222356,-0.12185795007593736,0.110334699467731,3.3306690738754696e-16,-0.058084815635235154,0.0,-0.058084815635235154,-0.058084815635235154,-0.058084815635235154,0.3684206496248305,010690
2,Hyundai_WIA,운송장비·부품,2024,Q2,-0.18009417765602073,-0.010047722060107178,0.0006641255400414714,0.110334699467731,3.3306690738754696e-16,-0.05794661000005563,-0.08679762458845341,-0.05794661000005563,-0.057946610000055854,-0.05794661000005563,-0.009884022665889839,011210
2,Hyundai_Mobis,운송장비·부품,2024,Q2,0.03404446338721879,-0.019220523474362317,-0.02654350514862247,0.110334699467731,3.3306690738754696e-16,-0.05313603346003193,-21.0,-0.06013827609911604,-0.056154725382779436,-0.054466519744777786,-0.04014151527880668,012330
1,Hanwha_Aerospace,운송장비·부품,2024,Q2,0.5888810257026449,-0.046791071275524176,-0.006602788555958972,0.110334699467731,3.3306690738754696e-16,-0.06115486131510983,-243.90589651120257,-0.061516722232167975,-0.06366077431691752,-0.05634385062044456,0.18847661236844718,012450
1,Sejong_Industrial,운송장비·부품,2024,Q2,-0.06284643137601639,-0.024512546004269886,-0.01727759635294368,0.110334699467731,3.3306690738754696e-16,-0.058083466484401214,-1.6317359587985236,-0.058083466484401436,-0.058083466484401214,-0.058083466484401436,-0.0644595920240679,033530
1,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2024,Q2,0.04635358736674588,0.011712034424319562,-0.043436746982739693,0.110334699467731,3.3306690738754696e-16,-0.05731884754482541,0.9999996764817722,-0.05754825936576746,-0.05786426390077337,-0.061395707210090134,0.09004351356599422,042660
1,Korea_Aerospace_Industries,운송장비·부품,2024,Q2,-0.01899779133499159,-0.034261440818694755,-0.008736469223160848,0.110334699467731,3.3306690738754696e-16,-0.058073266356948094,0.5182630600371858,-0.058073266356948094,0.0,-0.058073266356948094,-0.0015148739069359828,047810
1,Hyundai_Rotem,운송장비·부품,2024,Q2,0.3195153616003017,-0.06441169664417634,0.007779632464360198,0.110334699467731,3.3306690738754696e-16,-0.05796792448273802,0.5337128883276232,-0.0579679244827378,0.0,-0.05796792448273802,0.08735431351108258,064350
2,S&T_Motiv,운송장비·부품,2024,Q2,0.002336547518745534,-0.0039233172092230095,0.02335255602652897,0.110334699467731,3.3306690738754696e-16,-0.058081063497885665,-0.058081063497885665,-0.058081063497885665,-0.058081063497885665,-0.058081063497885665,0.07516009172729524,064960
