,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
24,Kia_Corp,운송장비·부품,2018,Q4,0.1331164067217377,0.04310790474130666,0.011991763690717194,-0.1528942253920036,0.08800000000000008,0.007325551755276161,0.0073760980051096325,0.00806526270138852,-0.10495071720288851,0.02399244506688758,0.08997024147169447,000270
24,S&T_Heavy_Industries,운송장비·부품,2018,Q4,-0.03662197930109161,-0.022317821933477866,-0.0009266579989923862,-0.1528942253920036,0.08800000000000008,0.00825636785713546,0.0,0.008256367857135571,0.032047868820395564,-0.022853765390539404,0.2373827201340215,003570
23,SsangYong_Motor,운송장비·부품,2018,Q4,-0.016465892967825288,0.00824389712702045,-0.013301477696061381,-0.1528942253920036,0.08800000000000008,0.00824389712702045,0.00824389712702056,0.00824389712702045,0.0,-9.653002394992015,0.000696678209410273,003620
23,Hyundai_Motor,운송장비·부품,2018,Q4,0.03135303557100833,0.025377525707380943,-0.0009065278851072556,-0.1528942253920036,0.08800000000000008,-0.016344402859279628,-0.012236344575722757,-0.01614038973476828,-0.10265286162524911,-0.31501491188855746,0.04276048110403936,005380
23,SL_Corp,운송장비·부품,2018,Q4,0.1648658257013492,-1.913967275268824e-05,0.0206738347942248,-0.1528942253920036,0.08800000000000008,0.008253764457050283,0.008253764457050394,0.008253764457050394,0.008253764457050283,0.008253764457050505,0.09038722856491434,005850
23,Motonic,운송장비·부품,2018,Q4,0.017861074156217342,0.0014087249057943563,0.02640890612146307,-0.1528942253920036,0.08800000000000008,0.008256605875353373,0.008256605875353373,0.008256605875353484,-0.6276277302230526,-0.5279255526268394,0.18169520568545164,009680
23,Samsung_Heavy Industries,운송장비·부품,2018,Q4,0.12410840037787528,0.017660825550221082,0.004671100632169911,-0.1528942253920036,0.08800000000000008,0.01061695162360754,0.010745520654096508,0.010895881602849045,-0.36677336346268974,-0.2526110500453138,0.046318827519528635,010140
23,Hyundai_Mipo_Dockyard,운송장비·부품,2018,Q4,0.19886001706193937,0.00391289424456609,0.030231298821402963,-0.1528942253920036,0.08800000000000008,0.00830790697831607,0.00830790697831607,0.008307906978316182,-0.13017279249011793,-0.1471226093838116,0.27103964874490916,010620
23,Hwashin,운송장비·부품,2018,Q4,-0.020545215621360503,-0.00027205228942128734,0.02129124889535272,-0.1528942253920036,0.08800000000000008,0.008258531337891228,0.0,0.008258531337891228,-1.226713295043448,-0.2920649039410492,-0.09627388878139434,010690
24,Hyundai_WIA,운송장비·부품,2018,Q4,0.03080535830939464,0.00723748305357641,0.03409541503171376,-0.1528942253920036,0.08800000000000008,0.008276579950842078,0.008276579950841967,0.008276579950841856,-0.17153807965576862,-0.01192468425214277,-0.009773241097929292,011210
24,Hyundai_Mobis,운송장비·부품,2018,Q4,0.07848842749499883,-0.012107789072075104,0.008034451062260306,-0.1528942253920036,0.08800000000000008,0.0044705605351091915,0.00899582593667625,0.009358389140575185,-0.1185044145125631,-0.026028342085337774,-0.024333535989977728,012330
23,Hanwha_Aerospace,운송장비·부품,2018,Q4,0.0648336607745251,0.003285857372767431,-0.05522189461713545,-0.1528942253920036,0.08800000000000008,0.006775999704300095,-0.006599631881471613,0.006596366561490541,0.005493046684921898,0.13187793943999082,0.4082865185399758,012450
23,Sejong_Industrial,운송장비·부품,2018,Q4,0.0976585110753311,-0.02782250041939771,0.03422573236493687,-0.1528942253920036,0.08800000000000008,0.008257894010503142,0.008257894010503142,0.008257894010503142,-0.3856070533695801,-0.15799549966649962,0.14819329893894598,033530
23,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2018,Q4,0.28588252871652464,-0.05687013731827473,-0.02162786942518169,-0.1528942253920036,0.08800000000000008,0.005521502674429635,0.003859611308030364,0.005220694626879241,-0.19417739264560074,-0.07827020059197243,0.11113222918413021,042660
23,Korea_Aerospace_Industries,운송장비·부품,2018,Q4,-0.1475041072861345,-0.04420187278788634,-0.004427637110924865,-0.1528942253920036,0.08800000000000008,0.008422214562072816,0.008422214562072927,0.008422214562072816,0.0,-0.04401020242346054,0.029813568861352474,047810
23,Hyundai_Rotem,운송장비·부품,2018,Q4,0.08076228824004748,0.19510822780859682,0.016688600953160604,-0.1528942253920036,0.08800000000000008,0.008192253519249126,0.008192253519249015,0.008192253519248904,0.0,-0.07750282468227399,0.03106046867704794,064350
24,S&T_Motiv,운송장비·부품,2018,Q4,-0.07405484073844211,-0.0037001523789226276,0.02038827951553579,-0.1528942253920036,0.08800000000000008,0.008253249116102923,0.008253249116102923,0.008253249116102923,-0.5487705942738246,-0.05089280144571484,0.029973753268767847,064960
