,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
9,Kia_Corp,운송장비·부품,2022,Q3,0.21054465270270062,-0.00940028060140885,-0.04554982587886869,-0.09093510066157107,0.023255813953488302,-0.02446880313790256,-0.026510177057231354,-0.029167647120657447,-0.02345558201247888,-0.024126688172215083,0.00454756273282908,000270
9,S&T_Heavy_Industries,운송장비·부품,2022,Q3,0.019170519401959685,0.001470213040872026,-0.07429892664158588,-0.09093510066157107,0.023255813953488302,-0.027790587876969308,0.0,-0.027790587876969086,-0.027790587876969308,-0.027790587876969308,0.3928493479665242,003570
8,SsangYong_Motor,운송장비·부품,2022,Q3,0.0,-0.027741907930844745,0.024248308551184317,-0.09093510066157107,0.023255813953488302,-0.027741907930844523,-0.027741907930844523,-0.027741907930844745,0.0,-0.027741907930844523,0.0,003620
8,Hyundai_Motor,운송장비·부품,2022,Q3,0.1700193373141941,-0.013762213862593908,-0.02928289554470931,-0.09093510066157107,0.023255813953488302,-0.029358953227338613,-0.038022302201915714,-0.034384918379215756,-0.015779552341823377,-0.020882153530942027,0.061075786487457,005380
8,SL_Corp,운송장비·부품,2022,Q3,0.4376070465551939,-0.026687318922676395,-0.043665162498112586,-0.09093510066157107,0.023255813953488302,-0.02779123810923867,-0.02779123810923867,-0.02779123810923867,-0.02779123810923867,-0.02779123810923867,0.10594683049951747,005850
8,Motonic,운송장비·부품,2022,Q3,0.01775449820601127,-0.010077853188092067,-0.21458050401756612,-0.09093510066157107,0.023255813953488302,-0.02779106672074838,-0.02779106672074838,-0.02779106672074816,-0.02779106672074816,-0.02779106672074816,0.027870654420069328,009680
8,Samsung_Heavy Industries,운송장비·부품,2022,Q3,0.2303106766798101,-0.05390049709864386,-0.09232668869568106,-0.09093510066157107,0.023255813953488302,-0.01644034953934681,-0.01583809370028444,-0.015135379887853073,-0.038302266486078373,-0.03346668370761474,-0.03802074098825707,010140
8,Hyundai_Mipo_Dockyard,운송장비·부품,2022,Q3,0.3269255503063087,-0.048508385657514363,-0.03768712764390547,-0.09093510066157107,0.023255813953488302,-0.02792891084560356,-0.027928910845603783,-0.027928910845603783,-0.027928910845604005,-0.027928910845603783,0.20818921324515255,010620
8,Hwashin,운송장비·부품,2022,Q3,0.42746143305740736,-0.12398756480198725,-0.03983774193983902,-0.09093510066157107,0.023255813953488302,-0.027792365911162076,0.0,-0.027792365911162076,-0.027792365911161854,-0.027792365911161854,-0.024723461773270464,010690
9,Hyundai_WIA,운송장비·부품,2022,Q3,0.03333288406000712,-0.0048555111908075155,0.02144941309501991,-0.09093510066157107,0.023255813953488302,-0.027707532555921732,-0.027707532555921954,-0.027707532555921954,-0.027707532555921732,-0.027707532555921732,0.14858872248524146,011210
9,Hyundai_Mobis,운송장비·부품,2022,Q3,0.09687273864763368,-0.02994691497847035,-0.04334281018617303,-0.09093510066157107,0.023255813953488302,-0.027168990430810336,-0.028006373170088805,-0.028072789360751083,-0.02756186831728802,-0.02734276478031039,0.03416855030929373,012330
8,Hanwha_Aerospace,운송장비·부품,2022,Q3,0.08537335301874524,-0.02027559296222292,0.054832539294367044,-0.09093510066157107,0.023255813953488302,-0.027503949433854924,-0.025045215925271425,-0.027470255385202647,-0.02726371379446446,-0.027922880037461795,0.32982032025831975,012450
8,Sejong_Industrial,운송장비·부품,2022,Q3,-0.13085741876157167,-0.025153114018301226,0.009715891026278234,-0.09093510066157107,0.023255813953488302,-0.02779123495174529,-0.02779123495174529,-0.02779123495174529,-0.02779123495174529,-0.02779123495174529,-0.07189260931220347,033530
8,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2022,Q3,0.1237485401896847,0.44912507283569036,-0.10706937814481488,-0.09093510066157107,0.023255813953488302,-0.027110422930110012,-0.027731148203111955,-0.027271350271902195,-0.027471055740805772,-0.029965784822336472,-0.12667385070157272,042660
8,Korea_Aerospace_Industries,운송장비·부품,2022,Q3,0.4218567464351458,-0.039565752656415265,-0.012720427758748043,-0.09093510066157107,0.023255813953488302,-0.02766417792741338,-0.02766417792741338,-0.02766417792741316,0.0,-0.02766417792741338,-0.027251916554910938,047810
8,Hyundai_Rotem,운송장비·부품,2022,Q3,0.18313488732112987,-0.026675741397661712,-0.04169601971341064,-0.09093510066157107,0.023255813953488302,-0.027689241801046593,-0.027689241801046593,-0.027689241801046593,0.0,-0.02768924180104637,0.27921223114796584,064350
9,S&T_Motiv,운송장비·부품,2022,Q3,0.08462991503858912,-0.009948883808272857,0.0337011911367614,-0.09093510066157107,0.023255813953488302,-0.02779060821840762,-0.027790608218407842,-0.027790608218407842,-0.027790608218407842,-0.02779060821840762,0.06768136596723454,064960
