,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
25,Kia_Corp,운송장비·부품,2018,Q3,0.04394539044051016,0.0027948934449856244,-0.017401596091479066,-0.0442397512820667,-0.11607142857142883,-0.038839733677443755,-0.044424294948416154,-0.05255684321537846,-0.034561991920462276,-0.036247488237187486,0.1331164067217377,000270
25,S&T_Heavy_Industries,운송장비·부품,2018,Q3,-0.06809618030464674,0.0021343426537644428,0.0077788609803605135,-0.0442397512820667,-0.11607142857142883,-0.04861960107956387,0.0,-0.04861960107956387,-0.04861960107956387,-0.04861960107956387,-0.03662197930109161,003570
24,SsangYong_Motor,운송장비·부품,2018,Q3,-0.026356284240653588,-0.12855370038951808,-0.018340848959451872,-0.0442397512820667,-0.11607142857142883,-0.04862401553580775,-0.04862401553580775,-0.04862401553580775,0.0,-0.04862401553580775,-0.016465892967825288,003620
24,Hyundai_Motor,운송장비·부품,2018,Q3,-0.08110127500031805,0.007726717500586178,-0.0075459997171478665,-0.0442397512820667,-0.11607142857142883,-0.061827971641234436,-0.11778124774109977,-0.1011887209483584,0.014804654084826008,-0.0071984361865129465,0.03135303557100833,005380
24,SL_Corp,운송장비·부품,2018,Q3,-0.07489302778512721,-0.004773413769720625,-0.025468479931933574,-0.0442397512820667,-0.11607142857142883,-0.04861709227413047,-0.04861709227413069,-0.04861709227413069,-0.04861709227413069,-0.04861709227413069,0.1648658257013492,005850
24,Motonic,운송장비·부품,2018,Q3,-0.0033659212239190647,-0.006295264798192424,0.011355443086798478,-0.0442397512820667,-0.11607142857142883,-0.04862156368839776,-0.048621563688397984,-0.04862156368839776,-0.04862156368839776,-0.04862156368839776,0.017861074156217342,009680
24,Samsung_Heavy Industries,운송장비·부품,2018,Q3,-0.024551623443129653,0.012227767347028018,0.017571575226644764,-0.0442397512820667,-0.11607142857142883,-0.05442810753114058,-0.05473643247139526,-0.05509724603878907,-0.04377495360782446,-0.04604437920547855,0.12410840037787528,010140
24,Hyundai_Mipo_Dockyard,운송장비·부품,2018,Q3,-0.08729832217698372,-0.016631224173055292,0.1348432138763499,-0.0442397512820667,-0.11607142857142883,-0.048500274841625446,-0.048500274841625446,-0.048500274841625446,-0.048500274841625446,-0.048500274841625446,0.19886001706193937,010620
24,Hwashin,운송장비·부품,2018,Q3,-0.15841841717350255,0.05204682382208903,0.033042027823203646,-0.0442397512820667,-0.11607142857142883,-0.048621099837642845,0.0,-0.048621099837642845,-0.048621099837642845,-0.048621099837642845,-0.020545215621360503,010690
25,Hyundai_WIA,운송장비·부품,2018,Q3,-0.21405381893995803,-0.001615871335964414,-0.024592164447840625,-0.0442397512820667,-0.11607142857142883,-0.04851744945321057,-0.04851744945321057,-0.04851744945321057,-0.04851744945321057,-0.04851744945321057,0.03080535830939464,011210
25,Hyundai_Mobis,운송장비·부품,2018,Q3,-0.06443593269982179,-0.0168270151590435,0.0009335939220531664,-0.0442397512820667,-0.11607142857142883,-0.04247244602640676,-0.0504181722673398,-0.051060026195346886,-0.04616683845745606,-0.04409930461296452,0.07848842749499883,012330
24,Hanwha_Aerospace,운송장비·부품,2018,Q3,-0.15332924707149947,0.010043088810432255,0.08884747916086233,-0.0442397512820667,-0.11607142857142883,-0.047677389890993016,-0.03954581288833192,-0.047567341102475735,-0.04689192016946442,-0.049042500716880655,0.0648336607745251,012450
24,Sejong_Industrial,운송장비·부품,2018,Q3,-0.09073260713815387,0.004583455021849536,-0.004071797400991395,-0.0442397512820667,-0.11607142857142883,-0.04862312291369775,-0.048623122913697525,-0.04862312291369775,-0.048623122913697525,-0.04862312291369775,0.0976585110753311,033530
24,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2018,Q3,0.04491375055563712,-0.040306143942872685,0.018084500133698556,-0.0442397512820667,-0.11607142857142883,-0.048794459513967325,-0.04858813311478927,-0.04874042776852261,-0.048632732409724655,-0.04781520877306722,0.28588252871652464,042660
24,Korea_Aerospace_Industries,운송장비·부품,2018,Q3,-0.12725809630580398,0.030346813347603252,-0.09231915133126978,-0.0442397512820667,-0.11607142857142883,-0.04871079397094458,-0.04871079397094458,-0.04871079397094458,0.0,-0.04871079397094458,-0.1475041072861345,047810
24,Hyundai_Rotem,운송장비·부품,2018,Q3,0.8257030699692409,0.02178644481429559,0.005945580454603139,-0.0442397512820667,-0.11607142857142883,-0.04861286913699914,-0.04861286913699914,-0.048612869136998915,0.0,-0.048612869136998915,0.08076228824004748,064350
25,S&T_Motiv,운송장비·부품,2018,Q3,-0.1034273197335703,-0.0023991767485178617,-0.005537214603954066,-0.0442397512820667,-0.11607142857142883,-0.04861904652885274,-0.04861904652885274,-0.04861904652885274,-0.04861904652885274,-0.04861904652885274,-0.07405484073844211,064960
