,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
14,Kia_Corp,운송장비·부품,2021,Q2,0.2629543958395049,-0.024244583750110404,-0.005988456299629741,-0.7421096287815034,0.11023622047244086,-0.05480094342162323,-0.06071519462421149,-0.06896138008910202,-0.05163173354720163,-0.05348028077517375,0.01937099681460592,000270
14,S&T_Heavy_Industries,운송장비·부품,2021,Q2,0.20777340676632572,-0.008134091886522032,-0.00948278035096628,-0.7421096287815034,0.11023622047244086,-0.0650220674888724,0.0,-0.06502206748887263,-0.0650220674888724,-0.0650220674888724,0.41036661933318475,003570
13,SsangYong_Motor,운송장비·부품,2021,Q2,0.0,-0.06501098468277666,-0.005733830837030718,-0.7421096287815034,0.11023622047244086,-0.06501098468277666,-0.06501098468277644,-0.06501098468277666,0.0,-0.06501098468277666,0.0,003620
13,Hyundai_Motor,운송장비·부품,2021,Q2,0.05814009502004945,-0.01941512272728363,-0.024268706240598847,-0.7421096287815034,0.11023622047244086,-0.07403798811692797,-0.1334045460661013,-0.10464850437025208,-0.021541051681850387,-0.037452296832621634,0.033768462339890996,005380
13,SL_Corp,운송장비·부품,2021,Q2,0.30252691432306633,-0.03650196371039116,-0.06594428051774126,-0.7421096287815034,0.11023622047244086,-0.06501348879586222,-0.06501348879586222,-0.06501348879586222,-0.06501348879586222,-0.06501348879586222,0.5272466795854913,005850
13,Motonic,운송장비·부품,2021,Q2,0.01005900691470421,-0.010299965292020596,-0.1044471292634821,-0.7421096287815034,0.11023622047244086,-0.06502510783039228,-0.0650251078303925,-0.0650251078303925,-0.0650251078303925,-0.0650251078303925,-0.11009164580593145,009680
13,Samsung_Heavy Industries,운송장비·부품,2021,Q2,0.03036420012169412,0.11974023677659562,0.0067960492210144,-0.7421096287815034,0.11023622047244086,-0.06941050511549696,-0.06963384231612446,-0.06989477233362185,-0.06148108386392792,-0.06320569212323046,-0.1887691731061234,010140
13,Hyundai_Mipo_Dockyard,운송장비·부품,2021,Q2,0.326728442639046,0.06426827148097058,-0.031165635026128458,-0.7421096287815034,0.11023622047244086,-0.06500106671890848,-0.06500106671890848,-0.0650010667189087,-0.0650010667189087,-0.0650010667189087,0.25402816562329705,010620
13,Hwashin,운송장비·부품,2021,Q2,0.35471860988632764,0.02315324460223278,0.06914899066108693,-0.7421096287815034,0.11023622047244086,-0.06502291585948838,0.0,-0.0650229158594886,-0.06502291585948838,-0.06502291585948838,0.996530325494939,010690
14,Hyundai_WIA,운송장비·부품,2021,Q2,0.3337028020007967,-0.013188427862485641,0.011485126781656807,-0.7421096287815034,0.11023622047244086,-0.06482457258860608,-0.0648245725886063,-0.06482457258860608,-0.0648245725886063,-0.0648245725886063,0.25222791124370275,011210
14,Hyundai_Mobis,운송장비·부품,2021,Q2,0.05535005999620553,-0.013219526155391126,-0.03438211657037238,-0.7421096287815034,0.11023622047244086,-0.057667050663945174,-0.06738271340422397,-0.06818646089044256,-0.06213120414560924,-0.059621690237510405,-0.06256882963904747,012330
13,Hanwha_Aerospace,운송장비·부품,2021,Q2,0.3497155920776204,0.00651932860126514,-0.14288956099495098,-0.7421096287815034,0.11023622047244086,-0.06442625294794024,-0.05920663567947737,-0.0643515497594358,-0.06389563140212173,-0.06536282343217947,0.09676514225698299,012450
13,Sejong_Industrial,운송장비·부품,2021,Q2,-0.09038246417211239,-0.007198630074970236,-0.032992935501707565,-0.7421096287815034,0.11023622047244086,-0.06502284412003734,-0.06502284412003734,-0.06502284412003734,-0.06502284412003712,-0.06502284412003734,0.035319960131990284,033530
13,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2021,Q2,-0.02891598604293734,0.2852354763482673,0.0433238867445378,-0.7421096287815034,0.11023622047244086,-0.06430318222353248,-0.064688285810651,-0.0643979459785693,-0.06413223803217116,-0.06577892484954018,0.21488360407070106,042660
13,Korea_Aerospace_Industries,운송장비·부품,2021,Q2,0.34247473182535815,-0.04443841882252797,-0.035983315112646075,-0.7421096287815034,0.11023622047244086,-0.06512534912277479,-0.06512534912277457,-0.06512534912277479,0.0,-0.06512534912277457,-0.16080042212446385,047810
13,Hyundai_Rotem,운송장비·부품,2021,Q2,0.09397291435802342,-0.009469947853607996,-0.009104688957441764,-0.7421096287815034,0.11023622047244086,-0.0648484349770797,-0.0648484349770797,-0.0648484349770797,0.0,-0.06484843497707993,0.1363261520824547,064350
14,S&T_Motiv,운송장비·부품,2021,Q2,0.18142197589411752,-0.0356306873680341,0.030578351860852337,-0.7421096287815034,0.11023622047244086,-0.06502036263363808,-0.06502036263363808,-0.06502036263363808,-0.0650203626336383,-0.0650203626336383,0.0909296111776228,064960
