,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,자본금변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,발행할 주식 총수변화율,현재까지 발행한 주식 총수변화율,현재까지 감소한 주식의 총수변화율,주식 수 감소변화율,이익 소각변화율,상환주식의 상환변화율,기타변화율,발행주식의 총수변화율,자기주식수변화율,유통주식수변화율,증자주식수변화율,주식액면가액변화율,발행금액변화율,보유 지분율변화율,Relative Return,Label,Code
0,270,Kia_Corp,운송장비·부품,2024,Q4,-0.03776906468984875,-0.050913565677745964,-0.046038596806724286,-0.013762815196724842,-0.22271167335343245,-0.06191454031610055,-0.030034873143645502,-0.0373484623599345,-0.06941172197326484,-0.20232188288570363,-0.004844641724793819,-0.03136521710594575,-0.03136521710594575,-0.0,-0.047951750338397936,0.0,-0.052021494422899606,-0.0465849209452891,0.0,0.0,0.39167343359020723,1.154506863860198,0.0,0.0,-0.04707284175182136,-0.05437991784845386,-0.054378148148334304,-0.054379897370272046,-0.05425904695302286,-0.052370920834345025,-0.052370920834345025,-0.052096349507023465,-0.052370920834345025,-0.0503499260951934,0.0,0.0,-0.052487290115212026,-0.04819001576984183,-0.052538548333030954,-0.06207550242353976,-0.06207550242353976,-0.062075502423539985,0.0,-0.12006220668685197,-0.12006220668685197,000270
1,270,Kia_Corp,운송장비·부품,2024,Q3,-0.005898577966858332,-0.026831420842948983,-0.0189670873929475,-0.007123256736157657,0.032260779953354635,0.002234296481926412,-0.03314244324037774,-0.030958316331177516,0.10463649117164553,0.49821355740338436,0.5035046148237751,0.4992754424508564,0.4992754424508564,-0.0,-0.002998470281321719,0.0,-0.011283963256617291,-0.013051544120532999,0.0,0.0,-0.9362857142857144,12.16326530612245,0.0,0.0,-0.007868121201117573,-0.005801891913269408,-0.005802040300085798,-0.0058038161232527585,-0.005814093703319756,-0.01291176630603208,-0.01291176630603208,-0.012897207671948463,-0.01291176630603208,-0.012804616613570907,0.0,0.0,-0.012917936697043775,-0.012692964786707783,-0.012920620782490344,0.05035891521467595,0.05035891521467595,0.05035891521467606,0.0,0.14907469454899233,-0.12006220668685197,000270
2,270,Kia_Corp,운송장비·부품,2024,Q2,0.06705027273294395,-0.04971047852352117,-0.0025707191889901004,0.11956641184148353,0.013483022940144807,0.0964818420720236,-0.0689132388565008,-0.06884467729275645,-0.06070710412465741,-0.18670865758034227,-0.08958269464855273,-0.03966983131421986,-0.03966983131421986,-0.0,0.02315372616242295,0.0,-0.00822518796553151,0.011138981064204967,0.0,0.0,0.04252673464312362,1.0849086326402015,0.0,0.0,-0.013430497331070823,-0.014713418384009858,-0.014708223028109257,-0.014716220976238592,-0.014986584483949628,-0.009867671452461702,-0.00986767145246148,-0.010540196098258736,-0.00986767145246148,-0.01483842018190229,0.0,0.0,-0.009582905111649831,-0.020193362376002222,-0.009457646454887225,-0.03162660061714395,-0.03162660061714373,-0.03162660061714373,0.0,0.062069393539808525,0.14907469454899233,000270
3,270,Kia_Corp,운송장비·부품,2024,Q1,-0.037639146727964645,-0.025303976201987766,-0.030248577902286966,-0.17711797880001368,0.07181180067969517,-0.11220944622299123,0.0020517430325991404,0.01816165369158007,-0.06536827340493478,-0.8118198867301247,-0.9992903413508638,-1.0197517324731353,-1.0197517324731353,-0.0,-0.14328930895955527,0.0,-0.13279642621496324,0.03553397099894828,0.0,0.0,0.48138815750151787,-0.7192797030029989,0.0,0.0,0.0827452828162043,-0.1831348262279744,-0.18308276983709315,-0.1831592258296626,-0.17519233421043268,-0.13994514287700643,-0.1399451428770062,-0.12267665896645319,-0.13994514287700643,-0.023577111229582837,0.0,0.0,-0.14741825887689397,0.07795076660707201,-0.15073865936390884,-0.05660562842867223,-0.05660562842867245,-0.05660562842867245,0.0,0.12034427991284037,0.062069393539808525,000270
4,270,Kia_Corp,운송장비·부품,2023,Q4,-0.009973745852309479,-0.02892155356854409,-0.021241513233169584,-0.005163569740978424,0.013074627486048707,-0.00034329717321601727,-0.03429050885086582,-0.03400036078110702,-0.11536243274480174,-1.1625153999471078,-0.9011719913421696,-1.370423833534864,-1.370423833534864,-0.21307205024583897,0.0532950822430458,0.0,0.06614730324497775,-0.10595048049792077,0.0,0.0,0.0,1.2182435218370389,0.0,0.0,-0.16121604649423804,0.10336002769885999,0.10331800484067644,0.10338139116366107,0.0972948627543051,0.074586818444207,0.07458681844420689,0.060309628985465324,0.07458681844420734,-0.03096923106196492,0.0,0.0,0.08063179940584875,-0.1449074179658112,0.0832923944422096,-0.06748237748813213,-0.06748237748813213,-0.0674823774881319,0.0,-0.04557076974184312,0.12034427991284037,000270
5,270,Kia_Corp,운송장비·부품,2023,Q3,0.03337396452531538,-0.03044645473826524,-0.0035891965505168155,0.015110749033371285,0.01967035529074701,0.016319950756229384,-0.017826781486528498,-0.016145357304431007,0.19364416555203,0.804187475212885,0.8887635776591876,0.9192658143583639,0.9192658143583639,0.05011889055225971,0.025450060594152668,0.0,-0.007439376927708352,0.004844880810459751,0.0,0.0,1.0,-1.6724587315377932,0.0,0.0,0.016392590264505236,-0.0006182472983757847,-0.0006131418281380974,-0.0006231801003988569,-0.0002782389955429121,-0.012773442699276272,-0.012773442699276494,-0.011882622005262578,-0.012773442699276272,-0.006224136492661847,0.0,0.0,-0.013151090178943114,0.0007486641233078739,-0.013317368097684579,0.1166309160447927,0.1166309160447927,0.11663091604479248,0.0,0.040187485027052924,-0.04557076974184312,000270
6,270,Kia_Corp,운송장비·부품,2023,Q2,-0.1982517803420154,-0.014894273231845334,-0.08474660940234147,0.09246336629674123,0.05520769075296239,0.08287251363876547,-0.24243343749077484,-0.2260697350650236,-0.15867979199937698,-1.689523744819621,-4.281434827448018,-5.252932170062516,-5.252932170062516,-0.20695633825437998,-0.05468614381740777,0.0,-0.045885594396651186,-0.06089005878885856,0.0,0.0,-0.03970744588040631,-4.32654683581532,0.0,0.0,-0.09465215600200327,-0.04545307734415216,-0.045460062662083356,-0.04545276756018213,-0.04659086989930805,-0.04224942761268924,-0.042249427612688795,-0.04497669618075917,-0.04224942761268946,-0.0626391882923214,0.0,0.0,-0.041097542894296124,-0.08524938445627517,-0.04059110424750312,-0.11140648238399109,-0.11140648238399109,-0.11140648238399065,0.0,0.23717992488904066,0.040187485027052924,000270
7,270,Kia_Corp,운송장비·부품,2023,Q1,-0.00787650730045475,0.0031796860424185835,-0.0010035866508226743,-0.09969999018290676,0.050733992509327086,-0.056594637514185475,0.02628571866586582,0.041514311221162004,-0.07922279582539993,0.17485433185358557,-0.0010695385728076712,-0.04300428215427621,-0.04300428215427621,0.006993915324287947,0.34558952149301525,0.0,-0.011249708516974932,0.15056043724895918,0.0,0.0,0.03204840397565312,-0.0917991701101677,0.0,0.0,0.08536113118615729,-0.06614176129193194,-0.06607534825089956,-0.06614155185187354,-0.06708181351983522,-0.023718021886571794,-0.023718021886571794,-0.025990783785734717,-0.023718021886571794,-0.04095764474113062,0.0,0.0,-0.022761123545618878,-0.060593442901077266,-0.022342822838431253,-0.04014217754666083,-0.04014217754666083,-0.04014217754666083,0.0,-0.19788245796038514,0.23717992488904066,000270
8,270,Kia_Corp,운송장비·부품,2022,Q4,-0.08866328790777889,0.005708178307498146,-0.028009270501557326,-0.08014333019330233,0.0855634858507861,-0.026825938756966705,-0.03590535857151678,-0.028916164598767224,-0.09359007760171578,-2.612442916594943,-10.467772542558016,-7.736851204035144,-7.736851204035144,-0.05038184047576899,-0.625576636151618,0.0,-0.020779594214469288,-0.2313800813868494,0.0,0.0,-0.037080831751996834,-0.06978609743184294,0.0,0.0,-0.13703114314764653,0.030507373525920478,0.030442884838217776,0.030510851241740244,0.031376189767048146,-0.005081017875698812,-0.005081017875698812,-0.002837210907143506,-0.00508101787569859,0.011692378769083245,0.0,0.0,-0.006028731878952698,0.030127652088091428,-0.006443576512700888,-0.053613963430831024,-0.053613963430831024,-0.0536139634308308,0.0,0.00454756273282908,-0.19788245796038514,000270
9,270,Kia_Corp,운송장비·부품,2022,Q3,0.08149638554298655,-0.04554982587886869,0.0036870651016602807,0.04488808084877072,-0.03604738858779166,0.02026185794884816,-0.01122153982334062,-0.00940028060140885,-0.0700643467933959,0.4272690763634466,0.8524367355747822,0.8199996339074884,0.8199996339074884,0.0011872068282392512,0.009984232460833353,0.0,-0.012243852597648708,0.005775231691115601,0.0,0.0,-0.018812638675247628,0.09827693415406336,0.0,0.0,-0.0056418034635052905,-0.018718039781045803,-0.01871260729144142,-0.01871952846236935,-0.01864457114876461,-0.013774198164024698,-0.013774198164024698,-0.013617503104994766,-0.013774198164024698,-0.012604008203963124,0.0,0.0,-0.013840395817885653,-0.011304202370449046,-0.01386956895539515,-0.03447846263221899,-0.03447846263221899,-0.03447846263221921,0.0,0.21054465270270062,0.00454756273282908,000270
