,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
8,Kia_Corp,운송장비·부품,2022,Q4,0.00454756273282908,-0.028916164598767224,0.005708178307498146,0.11456608043309557,-0.023809523809523725,-0.026094564804233666,0.0783614551229308,-0.2844709456569283,0.16811986979244553,0.03275694707188259,-0.19788245796038514,000270
8,S&T_Heavy_Industries,운송장비·부품,2022,Q4,0.3928493479665242,-0.01530248045322713,0.05797533932790122,0.11456608043309557,-0.023809523809523725,0.08866632160623966,0.0,-0.13815698309140312,-0.1999826815186161,0.07990143249496195,-0.03378533670420601,003570
7,SsangYong_Motor,운송장비·부품,2022,Q4,0.0,0.08414035783054152,0.014074617707586778,0.11456608043309557,-0.023809523809523725,-0.2731757560305874,0.08414035783054141,0.07071328605531246,0.0,0.9927820551223775,0.0,003620
7,Hyundai_Motor,운송장비·부품,2022,Q4,0.061075786487457,-0.045841318882382964,-0.021052152375026445,0.11456608043309557,-0.023809523809523725,-0.5330103458873827,0.15109546893312387,-0.6608476399593934,-0.2425462773116085,-0.2294116609936554,-0.1733678124466347,005380
7,SL_Corp,운송장비·부품,2022,Q4,0.10594683049951747,-0.00392818783211446,-0.008177093707290473,0.11456608043309557,-0.023809523809523725,-0.5607421324742221,0.08412883232961654,-1.1669375883969053,0.574838329773064,-0.8139150958723971,-0.31403358366156875,005850
7,Motonic,운송장비·부품,2022,Q4,0.027870654420069328,-0.012088563619498949,-0.09914692597140728,0.11456608043309557,-0.023809523809523725,-1.0648497218221151,0.0841440371136557,-1.5492551901368454,-0.2579449542617829,-0.35490590722656945,-0.0030718569139358814,009680
7,Samsung_Heavy Industries,운송장비·부품,2022,Q4,-0.03802074098825707,0.185753493062786,0.1551419114310516,0.11456608043309557,-0.023809523809523725,-0.681976043762925,0.08064154905305942,-0.7061458121485247,-0.019901131030400476,-0.1722416571320169,-0.07064693514475182,010140
7,Hyundai_Mipo_Dockyard,운송장비·부품,2022,Q4,0.20818921324515255,0.06888283064736633,-0.007340240823512811,0.11456608043309557,-0.023809523809523725,-0.016108502385372203,0.0841158884712484,0.05072734642935495,0.16159518407684392,0.09388492950149174,-0.21218132667914336,010620
7,Hwashin,운송장비·부품,2022,Q4,-0.024723461773270464,0.08768727634879425,0.06706094079627023,0.11456608043309557,-0.023809523809523725,-0.5876575519696949,0.0,-0.4917346321411038,-0.6519146153228792,-0.21832387259973762,-0.1744694858167774,010690
8,Hyundai_WIA,운송장비·부품,2022,Q4,0.14858872248524146,0.04458570529232564,0.0225692106855252,0.11456608043309557,-0.023809523809523725,0.08400680102522062,0.08400680102522073,0.08400680102522062,0.24557065702450764,0.05605133043791122,-0.2193625862797578,011210
8,Hyundai_Mobis,운송장비·부품,2022,Q4,0.03416855030929373,-0.01337486880005101,-0.027509192849478392,0.11456608043309557,-0.023809523809523725,-0.014037822117948462,0.0869380594602367,-0.18060526881701078,0.28385847054061475,0.046501055809169856,0.01923247915326713,012330
7,Hanwha_Aerospace,운송장비·부품,2022,Q4,0.32982032025831975,-0.1512685522842787,-0.40276340428043733,0.11456608043309557,-0.023809523809523725,-0.8047258272982281,-0.07587434829779771,-0.8207730441611383,-1.1030291010336124,-0.3415347122941166,0.15690546037683936,012450
7,Sejong_Industrial,운송장비·부품,2022,Q4,-0.07189260931220347,0.004427129085381232,-0.0066231488256751625,0.11456608043309557,-0.023809523809523725,-0.19313371024878978,0.0841442487521491,-0.23407571395665117,0.095011151758018,0.08596605867261486,0.18218149503597594,033530
7,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2022,Q4,-0.12667385070157272,0.1964268480850061,0.09429633778646118,0.11456608043309557,-0.023809523809523725,0.3301297679183296,0.08020605943755776,0.0064634736007468385,0.1121320024265936,0.12177083726690408,-0.04263916291856418,042660
7,Korea_Aerospace_Industries,운송장비·부품,2022,Q4,-0.027251916554910938,-0.026861965720691883,-0.03672120365886644,0.11456608043309557,-0.023809523809523725,0.0012728443583862603,0.08338576960210475,0.014341420705437868,0.0,0.04347967779014017,0.013421141028587512,047810
7,Hyundai_Rotem,운송장비·부품,2022,Q4,0.27921223114796584,-0.11059902566296942,-0.0070128246350469325,0.11456608043309557,-0.023809523809523725,-0.09650525610900185,0.08389560104576155,-0.03645568762675322,0.0,0.11150056677122999,0.07746909996550294,064350
8,S&T_Motiv,운송장비·부품,2022,Q4,0.06768136596723454,-0.017633638970361076,-0.03802838244033624,0.11456608043309557,-0.023809523809523725,0.01989045319644167,0.08413820108585202,-0.12770373628612863,-0.22440507864387382,0.14516010429232884,-0.022828616783431482,064960
