,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
29,Kia_Corp,운송장비·부품,2017,Q3,-0.07641708194927768,0.018499541665879526,-0.01702385373244142,-0.15372330132051748,-0.018181818181818077,-0.032749151613429506,-0.034022159970844346,-0.03600353840886661,-0.03147213417258765,-0.031834164059911574,-0.18026373718791058,000270
29,S&T_Heavy_Industries,운송장비·부품,2017,Q3,-0.05157128193185295,0.002988782992392691,0.007121910873181703,-0.15372330132051748,-0.018181818181818077,-0.03424297913017349,0.0,-0.03424297913017349,-0.03424297913017349,-0.03424297913017349,-0.1986403546798029,003570
28,SsangYong_Motor,운송장비·부품,2017,Q3,-0.2524177445507181,0.02333015599149013,-0.010314007294901284,-0.15372330132051748,-0.018181818181818077,-0.034231373858549796,-0.034231373858549574,-0.034231373858549796,0.0,-0.034231373858549796,-0.2547674856843467,003620
28,Hyundai_Motor,운송장비·부품,2017,Q3,-0.08828688917808945,-0.011170402104704102,-0.013642388988980958,-0.15372330132051748,-0.018181818181818077,-0.02622760963994719,-0.0623576528598897,-0.047124961335052395,0.006652318952413472,-0.006121883847970633,-0.06253718611987376,005380
28,SL_Corp,운송장비·부품,2017,Q3,0.008863563891979953,-0.020767189314320422,-0.017574378057756856,-0.15372330132051748,-0.018181818181818077,-0.03424090726772522,-0.034240907267724996,-0.03424090726772544,-0.03424090726772522,-0.03424090726772522,-0.15093836835685653,005850
28,Motonic,운송장비·부품,2017,Q3,0.10158332977102698,-0.009559473261603557,-0.010831006966022905,-0.15372330132051748,-0.018181818181818077,-0.034245114074119565,-0.034245114074119565,-0.034245114074119565,-0.034245114074119565,-0.034245114074119565,-0.09617614953271021,009680
28,Samsung_Heavy Industries,운송장비·부품,2017,Q3,0.009386340438929955,-0.003635712105668709,0.010685767193914453,-0.15372330132051748,-0.018181818181818077,-0.04588627586277694,-0.04651941945003579,-0.04726084324278723,-0.02424686735912407,-0.028818430546200258,-0.1229950969217573,010140
28,Hyundai_Mipo_Dockyard,운송장비·부품,2017,Q3,0.12417468690529794,0.03213223707160873,0.12462027170280976,-0.15372330132051748,-0.018181818181818077,-0.03402432478944539,-0.03402432478944539,-0.03402432478944517,-0.03402432478944539,-0.03402432478944539,-0.16432463829787228,010620
28,Hwashin,운송장비·부품,2017,Q3,-0.11210738104226955,0.0010528775023557202,-0.022332538194095752,-0.15372330132051748,-0.018181818181818077,-0.03424478040886525,0.0,-0.03424478040886525,-0.03424478040886525,-0.03424478040886525,-0.2550546542056074,010690
29,Hyundai_WIA,운송장비·부품,2017,Q3,-0.08549428560149867,-0.0015366348467404922,-0.007847015065349572,-0.15372330132051748,-0.018181818181818077,-0.03430374936838487,-0.03430374936838465,-0.03430374936838465,-0.03430374936838465,-0.03430374936838465,-0.06978405772005766,011210
29,Hyundai_Mobis,운송장비·부품,2017,Q3,-0.07439836701190246,-0.012211909775550867,-0.0015044000613233521,-0.15372330132051748,-0.018181818181818077,-0.03137866368109554,-0.035058911035215745,-0.03535374760960264,-0.033096829795041804,-0.032136786557404706,-0.05588870119521907,012330
28,Hanwha_Aerospace,운송장비·부품,2017,Q3,-0.19179404695030283,-0.005122123922900901,0.10942252002439301,-0.15372330132051748,-0.018181818181818077,-0.027941462536037465,0.02556812593672686,-0.027182648772891005,-0.022547180552731527,-0.03743777976691365,-0.273467471042388,012450
28,Sejong_Industrial,운송장비·부품,2017,Q3,-0.17021341989766242,-0.0011742387111397523,-0.025726410269550692,-0.15372330132051748,-0.018181818181818077,-0.034246064330383685,-0.034246064330383685,-0.034246064330383685,-0.034246064330383685,-0.034246064330383685,-0.21513754555433584,033530
28,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2017,Q3,0.0,-0.038789491379007446,0.010371922081362839,-0.15372330132051748,-0.018181818181818077,-0.034740078087734716,-0.03403892823885246,-0.034560559699131854,-0.03453026942343507,-0.03168797962319658,0.0,042660
28,Korea_Aerospace_Industries,운송장비·부품,2017,Q3,-0.12129704870139887,0.06102356900340722,-0.060285504658331934,-0.15372330132051748,-0.018181818181818077,-0.03459037159226619,-0.03459037159226619,-0.03459037159226619,0.0,-0.03459037159226597,-0.24539733333333327,047810
28,Hyundai_Rotem,운송장비·부품,2017,Q3,-0.126458593548484,-0.007646080063025362,0.024567642168078163,-0.15372330132051748,-0.018181818181818077,-0.03417311364771436,-0.03417311364771458,-0.03417311364771436,0.0,-0.03417311364771436,-0.15075013138686125,064350
29,S&T_Motiv,운송장비·부품,2017,Q3,-0.08826207905743269,-0.028282921177007703,0.002855279719414572,-0.15372330132051748,-0.018181818181818077,-0.034243643578062644,-0.034243643578062644,-0.034243643578062866,-0.034243643578062644,-0.034243643578062866,-0.05967104382584891,064960
