,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,특정 증권 등 소유 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,Label,Code
28,Kia_Corp,운송장비·부품,2017,Q4,-0.18026373718791058,0.027239060818046723,-0.0009893827140705636,0.3500195788744318,0.0267857142857143,0.07136233431183503,0.07697972344974646,0.08447339217463223,-0.10496721252995056,-0.06647576956594214,0.04272115690853953,000270
28,S&T_Heavy_Industries,운송장비·부품,2017,Q4,-0.1986403546798029,0.0732445088320739,0.023768753345824067,0.3500195788744318,0.0267857142857143,0.08093305923830452,0.0,0.08093305923830452,0.3865124251059676,-0.08541595415587211,-0.10074169718311228,003570
27,SsangYong_Motor,운송장비·부품,2017,Q4,-0.2547674856843467,0.01597084839703422,-0.02475443249257192,0.3500195788744318,0.0267857142857143,0.08088602555183111,0.08088602555183111,0.08088602555183122,0.0,0.9901092931346739,-0.008757764568513836,003620
27,Hyundai_Motor,운송장비·부품,2017,Q4,-0.06253718611987376,0.007583249996618635,-0.001333767925536966,0.3500195788744318,0.0267857142857143,0.09297664559304852,0.1712736681345407,0.13840084945108644,-0.5571889650301496,-0.3107680677524636,0.0327402982812494,005380
27,SL_Corp,운송장비·부품,2017,Q4,-0.15093836835685653,0.00563592826391035,-0.0016094187005062377,0.3500195788744318,0.0267857142857143,0.08092692844266391,0.08092692844266391,0.08092692844266391,0.08092692844266391,0.08092692844266391,0.3064750415935269,005850
27,Motonic,운송장비·부품,2017,Q4,-0.09617614953271021,-0.0070386260012580415,0.02210342761065054,0.3500195788744318,0.0267857142857143,0.08093302174578998,0.08093302174578998,0.08093302174578987,-0.6235970603958934,-0.41794435472788605,-0.08144503329538652,009680
27,Samsung_Heavy Industries,운송장비·부품,2017,Q4,-0.1229950969217573,0.06924671662234116,-0.02433618751367761,0.3500195788744318,0.0267857142857143,0.08851852059558285,0.08893159836636211,0.0894146857875715,-0.38001358909063776,-0.15567158927394975,-0.3704946995076825,010140
27,Hyundai_Mipo_Dockyard,운송장비·부품,2017,Q4,-0.16432463829787228,0.05672640515597105,0.3365575243771074,0.3500195788744318,0.0267857142857143,0.08084849201153654,0.08084849201153654,0.08084849201153643,-0.14088379979249677,-0.09444816639285758,-0.1788103279575226,010620
27,Hwashin,운송장비·부품,2017,Q4,-0.2550546542056074,0.037779051607593095,-0.08143443221421243,0.3500195788744318,0.0267857142857143,0.08093427702266243,0.0,0.08093427702266243,0.779671232036027,-0.2312138002576003,-0.12699310662123764,010690
28,Hyundai_WIA,운송장비·부품,2017,Q4,-0.06978405772005766,0.02971896178384592,-0.04350055872462377,0.3500195788744318,0.0267857142857143,0.08072788903572647,0.08072788903572647,0.08072788903572636,-0.18265502754142826,-0.04525941306281123,-0.004546012123919531,011210
28,Hyundai_Mobis,운송장비·부품,2017,Q4,-0.05588870119521907,-0.01236147486152861,-0.0028485334348657965,0.3500195788744318,0.0267857142857143,0.07290859776368519,0.08307285312208568,0.08388401829827496,-0.13030624572751814,0.013202038449952824,0.10841097358189695,012330
27,Hanwha_Aerospace,운송장비·부품,2017,Q4,-0.273467471042388,0.050650449523493624,-0.019668067912734122,0.3500195788744318,0.0267857142857143,0.07928522867190979,0.06453978341776834,0.07908686356242178,0.077868691252995,-0.43199884770090535,0.045741683480229674,012450
27,Sejong_Industrial,운송장비·부품,2017,Q4,-0.21513754555433584,-0.008198730443266022,0.007001136382205675,0.3500195788744318,0.0267857142857143,0.08093356876999991,0.08093356877000002,0.08093356877000002,-0.32002376232445773,-0.18972166267217827,0.03333917239791008,033530
27,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2017,Q4,0.0,0.2331234725384176,0.12574009474770897,0.3500195788744318,0.0267857142857143,0.11449633217011379,0.1271681575382897,0.11636048213338435,-0.205777175960558,0.04153443923432576,0.0,042660
27,Korea_Aerospace_Industries,운송장비·부품,2017,Q4,-0.24539733333333327,0.09215628407887022,-0.09954746560242866,0.3500195788744318,0.0267857142857143,0.0810469183139294,0.0810469183139294,0.0810469183139293,0.0,-0.0027428715381836444,0.06279144917639007,047810
27,Hyundai_Rotem,운송장비·부품,2017,Q4,-0.15075013138686125,0.045494822881380736,0.03550577138621991,0.3500195788744318,0.0267857142857143,0.08079570669905689,0.080795706699057,0.080795706699057,0.0,-0.0764296264601021,0.051584983587321574,064350
28,S&T_Motiv,운송장비·부품,2017,Q4,-0.05967104382584891,0.004980444081589153,0.03934595452448486,0.3500195788744318,0.0267857142857143,0.08092590646453668,0.08092590646453668,0.08092590646453668,0.08092590646453668,0.013562010758947807,-0.04475487748989504,064960
