Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2018,Q1,BS,유동자산,2018.03.31 현재,"72,370,085,000,000"
2018,Q1,BS,비유동자산,2018.03.31 현재,"132,836,079,000,000"
2018,Q1,BS,자산총계,2018.03.31 현재,"205,206,164,000,000"
2018,Q1,BS,유동부채,2018.03.31 현재,"47,168,741,000,000"
2018,Q1,BS,비유동부채,2018.03.31 현재,"1,842,051,000,000"
2018,Q1,BS,부채총계,2018.03.31 현재,"49,010,792,000,000"
2018,Q1,BS,자본금,2018.03.31 현재,"897,514,000,000"
2018,Q1,BS,이익잉여금,2018.03.31 현재,"154,284,538,000,000"
2018,Q1,BS,자본총계,2018.03.31 현재,"156,195,372,000,000"
2018,Q1,IS,매출액,2018.01.01 ~ 2018.03.31,42606978000000
2018,Q1,IS,영업이익,2018.01.01 ~ 2018.03.31,11200897000000
2018,Q1,IS,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,11568977000000
2018,Q1,IS,당기순이익,2018.01.01 ~ 2018.03.31,8452458000000
2018,Q1,IS,당기순이익(손실),2018.01.01 ~ 2018.03.31,8452458000000
2018,Q2,BS,유동자산,2018.06.30 현재,"68,070,224,000,000"
2018,Q2,BS,비유동자산,2018.06.30 현재,"135,899,888,000,000"
2018,Q2,BS,자산총계,2018.06.30 현재,"203,970,112,000,000"
2018,Q2,BS,유동부채,2018.06.30 현재,"40,203,756,000,000"
2018,Q2,BS,비유동부채,2018.06.30 현재,"1,926,719,000,000"
2018,Q2,BS,부채총계,2018.06.30 현재,"42,130,475,000,000"
2018,Q2,BS,자본금,2018.06.30 현재,"897,514,000,000"
2018,Q2,BS,이익잉여금,2018.06.30 현재,"159,960,751,000,000"
2018,Q2,BS,자본총계,2018.06.30 현재,"161,839,637,000,000"
2018,Q2,IS,매출액,2018.01.01 ~ 2018.06.30,41314723000000
2018,Q2,IS,영업이익,2018.01.01 ~ 2018.06.30,11049605000000
2018,Q2,IS,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,11094590000000
2018,Q2,IS,당기순이익,2018.01.01 ~ 2018.06.30,8077985000000
2018,Q2,IS,당기순이익(손실),2018.01.01 ~ 2018.06.30,8077985000000
2018,Q3,BS,유동자산,2018.09.30 현재,"81,904,347,000,000"
2018,Q3,BS,비유동자산,2018.09.30 현재,"135,895,097,000,000"
2018,Q3,BS,자산총계,2018.09.30 현재,"217,799,444,000,000"
2018,Q3,BS,유동부채,2018.09.30 현재,"46,368,714,000,000"
2018,Q3,BS,비유동부채,2018.09.30 현재,"1,771,916,000,000"
2018,Q3,BS,부채총계,2018.09.30 현재,"48,140,630,000,000"
2018,Q3,BS,자본금,2018.09.30 현재,"897,514,000,000"
2018,Q3,BS,이익잉여금,2018.09.30 현재,"167,767,562,000,000"
2018,Q3,BS,자본총계,2018.09.30 현재,"169,658,814,000,000"
2018,Q3,IS,매출액,2018.01.01 ~ 2018.09.30,47645339000000
2018,Q3,IS,영업이익,2018.01.01 ~ 2018.09.30,13912717000000
2018,Q3,IS,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,13887163000000
2018,Q3,IS,당기순이익,2018.01.01 ~ 2018.09.30,10211548000000
2018,Q3,IS,당기순이익(손실),2018.01.01 ~ 2018.09.30,10211548000000
2018,Q4,BS,유동자산,2018.12.31 현재,"80,039,455,000,000"
2018,Q4,BS,비유동자산,2018.12.31 현재,"138,981,902,000,000"
2018,Q4,BS,자산총계,2018.12.31 현재,"219,021,357,000,000"
2018,Q4,BS,유동부채,2018.12.31 현재,"43,145,053,000,000"
2018,Q4,BS,비유동부채,2018.12.31 현재,"2,888,179,000,000"
2018,Q4,BS,부채총계,2018.12.31 현재,"46,033,232,000,000"
2018,Q4,BS,자본금,2018.12.31 현재,"897,514,000,000"
2018,Q4,BS,이익잉여금,2018.12.31 현재,"166,555,532,000,000"
2018,Q4,BS,자본총계,2018.12.31 현재,"172,988,125,000,000"
2018,Q4,IS,매출액,2018.01.01 ~ 2018.12.31,38814830000000
2018,Q4,IS,영업이익,2018.01.01 ~ 2018.12.31,7536232000000
2018,Q4,IS,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,7848125000000
2018,Q4,IS,당기순이익,2018.01.01 ~ 2018.12.31,6073136000000
2018,Q4,IS,당기순이익(손실),2018.01.01 ~ 2018.12.31,6073136000000
