접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330002935,Y,00141529,오뚜기,보통주,"6,000,000","3,440,000",-,-,-,-,-,"3,440,000","63,080","3,376,920",2015-12-31,2015,Q4
20160330002935,Y,00141529,오뚜기,합계,"6,000,000","3,440,000",-,-,-,-,-,"3,440,000","63,080","3,376,920",2015-12-31,2015,Q4
20160330002935,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002254,Y,00141529,오뚜기,보통주,"6,000,000","3,440,000",-,-,-,-,-,"3,440,000","72,551","3,367,449",2016-12-31,2016,Q4
20170331002254,Y,00141529,오뚜기,합계,"6,000,000","3,440,000",-,-,-,-,-,"3,440,000","72,551","3,367,449",2016-12-31,2016,Q4
20170331002254,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330002002,Y,00141529,오뚜기,보통주,"6,000,000","3,440,000",-,-,-,-,-,"3,440,000","72,551","3,367,449",2017-12-31,2017,Q4
20180330002002,Y,00141529,오뚜기,합계,"6,000,000","3,440,000",-,-,-,-,-,"3,440,000","72,551","3,367,449",2017-12-31,2017,Q4
20180330002002,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329002126,Y,00141529,오뚜기,보통주,"6,000,000","3,605,237",-,-,-,-,-,"3,605,237","212,850","3,392,387",2018-12-31,2018,Q4
20190329002126,Y,00141529,오뚜기,합계,"6,000,000","3,605,237",-,-,-,-,-,"3,605,237","212,850","3,392,387",2018-12-31,2018,Q4
20190329002126,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002136,Y,00141529,오뚜기,보통주,"6,000,000","3,605,237",-,-,-,-,-,"3,605,237","212,850","3,392,387",2019-12-31,2019,Q4
20200330002136,Y,00141529,오뚜기,합계,"6,000,000","3,605,237",-,-,-,-,-,"3,605,237","212,850","3,392,387",2019-12-31,2019,Q4
20200330002136,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000605,Y,00141529,오뚜기,보통주,"6,000,000","3,671,981",-,-,-,-,-,"3,671,981","271,327","3,400,654",2020-12-31,2020,Q4
20210318000605,Y,00141529,오뚜기,합계,"6,000,000","3,671,981",-,-,-,-,-,"3,671,981","271,327","3,400,654",2020-12-31,2020,Q4
20210318000605,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000455,Y,00141529,오뚜기,보통주,"6,000,000","3,671,981",-,-,-,-,-,"3,671,981","271,327","3,400,654",2021-12-31,2021,Q4
20220317000455,Y,00141529,오뚜기,합계,"6,000,000","3,671,981",-,-,-,-,-,"3,671,981","271,327","3,400,654",2021-12-31,2021,Q4
20220317000455,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321000549,Y,00141529,오뚜기,보통주,"6,000,000","4,007,830",-,-,-,-,-,"4,007,830","568,503","3,439,327",2022-12-31,2022,Q4
20230321000549,Y,00141529,오뚜기,합계,"6,000,000","4,007,830",-,-,-,-,-,"4,007,830","568,503","3,439,327",2022-12-31,2022,Q4
20230321000549,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240318000813,Y,00141529,오뚜기,보통주,"6,000,000","4,007,830",-,-,-,-,-,"4,007,830","568,503","3,439,327",2023-12-31,2023,Q4
20240318000813,Y,00141529,오뚜기,합계,"6,000,000","4,007,830",-,-,-,-,-,"4,007,830","568,503","3,439,327",2023-12-31,2023,Q4
20240318000813,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318000979,Y,00141529,오뚜기,보통주,"6,000,000","4,007,830",-,-,-,-,-,"4,007,830","568,503","3,439,327",2024-12-31,2024,Q4
20250318000979,Y,00141529,오뚜기,합계,"6,000,000","4,007,830",-,-,-,-,-,"4,007,830","568,503","3,439,327",2024-12-31,2024,Q4
20250318000979,Y,00141529,오뚜기,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
