접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330002513,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2015-12-31,2015,Q4
20160330002513,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2015-12-31,2015,Q4
20160330002513,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2015-12-31,2015,Q4
20170331003800,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2016-12-31,2016,Q4
20170331003800,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2016-12-31,2016,Q4
20170331003800,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2016-12-31,2016,Q4
20180330002189,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2017-12-31,2017,Q4
20180330002189,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2017-12-31,2017,Q4
20180330002189,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2017-12-31,2017,Q4
20190401004382,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2018-12-31,2018,Q4
20190401004382,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2018-12-31,2018,Q4
20190401004382,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2018-12-31,2018,Q4
20200330003480,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2019-12-31,2019,Q4
20200330003480,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2019-12-31,2019,Q4
20200330003480,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2019-12-31,2019,Q4
20210318001187,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2020-12-31,2020,Q4
20210318001187,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2020-12-31,2020,Q4
20210318001187,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2020-12-31,2020,Q4
20220317001197,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2021-12-31,2021,Q4
20220317001197,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","11,707","28,012,571",2021-12-31,2021,Q4
20220317001197,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,분할단주,-,2021-12-31,2021,Q4
20230316001467,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","710,000","27,314,278",2022-12-31,2022,Q4
20230316001467,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","710,000","27,314,278",2022-12-31,2022,Q4
20230316001467,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,"분할단주 11,707주 포함",-,2022-12-31,2022,Q4
20240314001650,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","710,000","27,314,278",2023-12-31,2023,Q4
20240314001650,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","710,000","27,314,278",2023-12-31,2023,Q4
20240314001650,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,"분할단주 11,707주 포함",-,2023-12-31,2023,Q4
20250313001378,Y,00684714,풍산,보통주,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","710,000","27,314,278",2024-12-31,2024,Q4
20250313001378,Y,00684714,풍산,합계,"60,000,000","28,024,278",-,-,-,-,-,"28,024,278","710,000","27,314,278",2024-12-31,2024,Q4
20250313001378,Y,00684714,풍산,비고,-,-,-,-,-,-,-,-,"분할단주 11,707주 포함",-,2024-12-31,2024,Q4
