접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330001903,Y,00795135,코오롱인더,보통주,"40,000,000","25,119,218",-,-,-,-,-,"25,119,218",-,"25,119,218",2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,합계,"50,000,000","27,887,078",-,-,-,-,-,"27,887,078",-,"27,887,078",2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004662,Y,00795135,코오롱인더,보통주,"40,000,000","25,151,485",-,-,-,-,-,"25,151,485",-,"25,151,485",2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,합계,"50,000,000","27,919,345",-,-,-,-,-,"27,919,345",-,"27,919,345",2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20190626000395,Y,00795135,코오롱인더,보통주,"40,000,000","25,651,728",-,-,-,-,-,"25,651,728",-,"25,651,728",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,합계,"50,000,000","28,419,588",-,-,-,-,-,"28,419,588",-,"28,419,588",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190626000374,Y,00795135,코오롱인더,보통주,"40,000,000","26,978,840",-,-,-,-,-,"26,978,840",-,"26,978,840",2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,합계,"50,000,000","29,746,700",-,-,-,-,-,"29,746,700",-,"29,746,700",2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003955,Y,00795135,코오롱인더,보통주,"40,000,000","26,978,840",-,-,-,-,-,"26,978,840",-,"26,978,840",2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,합계,"50,000,000","29,746,700",-,-,-,-,-,"29,746,700",-,"29,746,700",2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319000459,Y,00795135,코오롱인더,보통주,"40,000,000","26,978,840",-,-,-,-,-,"26,978,840",-,"26,978,840",2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,합계,"50,000,000","29,746,700",-,-,-,-,-,"29,746,700",-,"29,746,700",2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001478,Y,00795135,코오롱인더,보통주,"40,000,000","27,519,091",-,-,-,-,-,"27,519,091","6,960","27,512,131",2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,합계,"50,000,000","30,286,951",-,-,-,-,-,"30,286,951","6,960","30,279,991",2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320001068,Y,00795135,코오롱인더,보통주,"40,000,000","27,519,091",-,-,-,-,-,"27,519,091","6,960","27,512,131",2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,우선주,"10,000,000","2,767,860",-,-,-,-,-,"2,767,860",-,"2,767,860",2022-12-31,2022,Q4
