접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330004178,Y,00119007,무림P&P,보통주식,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,기타주식,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2015-12-31,2015,Q4
20170331005139,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2016-12-31,2016,Q4
20180402002721,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004203,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2018-12-31,2018,Q4
20200330001796,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2019-12-31,2019,Q4
20210317001126,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2020-12-31,2020,Q4
20220315000694,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000856,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000661,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2023-12-31,2023,Q4
20250314001672,Y,00119007,무림P&P,보통주,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,합계,"80,000,000","80,480,294","18,111,970","18,111,970",-,-,-,"62,368,324","4,546","62,363,778",2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,비고,-,-,-,주1),-,-,-,-,-,-,2024-12-31,2024,Q4
