,name,year,quarter,sector,Relative Return,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,유동부채 변화율,매출액 변화율,이익잉여금 변화율,Label,Code
15,한화,2021,Q1,에너지_화학,0.12267228860599001,0.01830424213874582,-0.8674092355653699,-0.8313508289346517,0.31774172029009207,-0.37119150601161777,-0.024309973372858673,-0.06439946612798499,000880
15,한국쉘석유,2021,Q1,에너지_화학,0.11851736075752077,0.11986553335044303,0.7125812594630927,0.5688374440463637,0.3518855375758352,0.13685548448926377,-0.10497558223264447,-0.027952306953183736,002960
15,태광산업,2021,Q1,에너지_화학,0.27257535663947,0.025563184027246555,-8.920383344580488,-2.570174497786701,0.29196475623776497,0.41258837567702034,0.02651498556485654,-0.09278234446534045,003240
15,삼성정밀화학,2021,Q1,에너지_화학,0.16011992716885942,-0.00473464347757202,0.29908926778445166,1.5684328517104351,0.2900756337945285,0.13876535187441452,0.007871355489874166,0.1128712131247934,004000
15,효성,2021,Q1,에너지_화학,0.2699682726809041,0.011351932432649203,0.7145011876245537,2.8778737612504073,1.2973542478474345,0.6907453065929343,-0.004750984003699443,0.1154619178241586,004800
15,SK케미칼,2021,Q1,에너지_화학,-0.10301953495108428,0.03859609082037885,-7.576937221638725,-81.41859496911707,-0.1255327446506036,0.06055111150383041,0.004742887398900608,-0.07035163621097289,006120
15,대한유화,2021,Q1,에너지_화학,-0.1810546587932857,0.011900632297692448,0.05717714309136368,0.49183851495794895,1.7576723613648517,0.0913063426695584,0.034279130184842854,-0.09655986834860011,006650
15,국도화학,2021,Q1,에너지_화학,0.2559954823664784,-0.014627114182033663,2.642956885570864,4.09293393311076,0.7586247647461475,0.2893823123820307,0.03950323359927488,0.2200103928324326,007690
15,한화케미칼,2021,Q1,에너지_화학,-0.023538795302231835,0.014863841426375979,2.639866837302879,-102.65059217085306,-0.04196291207061109,0.1201464519780171,0.07130362726068284,-0.12605394059287972,009830
15,OCI,2021,Q1,에너지_화학,-0.08237336158214913,-0.22019745333483276,0.7483616876517627,-1.1515961343737329,0.2261843892640416,0.05086334105182022,0.024687812547268706,-0.0749704866968906,010060
15,S-Oil,2021,Q1,에너지_화학,0.19124715098543463,-0.05927936203323869,6.710412732667925,1.7917009038619556,0.30876920492059834,0.24103268630151642,0.08599572571568403,-0.023942982943859728,010950
15,롯데케미칼,2021,Q1,에너지_화학,-0.08086694606002906,-0.004073864595952381,3.0394969653697794,-9.978372125319531,0.3912999415116716,0.34555809746780564,0.023290046377433704,-0.09123746181363857,011170
15,금호석유,2021,Q1,에너지_화학,0.07432866185673767,-0.055493514886803985,1.310823839670491,1.4675590518447543,0.22106770527335096,0.30315422894226307,0.10847083269252789,-0.21134637767119813,011780
15,SKC,2021,Q1,에너지_화학,0.0,0.25450882589631707,-1.1467586940198626,-3.1033175486810545,-0.21466245651186422,0.09073987840776554,0.009380801012584428,0.2668792982232491,011790
15,한솔케미칼,2021,Q1,에너지_화학,0.022636875524140513,0.1206395598325416,0.976050912606699,1.5445223861511024,0.599648654128982,0.1368096346461214,0.05081905801661035,0.20601703426603893,014680
15,동원시스템즈,2021,Q1,에너지_화학,-0.11077918367723082,-0.0001980964944598984,-0.06903801262249332,0.39987518624269947,0.10288701356994356,0.05435222083540281,-0.03854123724247438,-0.0047118785684444955,014820
15,유니드,2021,Q1,에너지_화학,0.2177878537759266,-0.07182707237962971,5.57027891357226,-3.4328998077787376,0.11129519508553476,0.26462005616085116,0.0010007866346413152,0.5420193219720737,014830
15,남해화학,2021,Q1,에너지_화학,0.06454391722700863,-0.07571950889009338,-1.6378104211289128,-2.0929339371872855,0.26774073164215917,0.42877850261832684,-0.0025233437738970688,0.16349027108733244,025860
15,LG화학,2021,Q1,에너지_화학,-0.03212031700474325,0.26408944209288054,4.086740346420948,-5.476881597728583,0.2559497820486307,-0.06672893512945499,0.01885478726211054,0.05509229428467009,051910
15,휴켐스,2021,Q1,에너지_화학,-0.05868527679192422,-0.0035760800651873925,-0.055443121883868796,2.087896721134504,0.46795486956196797,0.1607153584293608,-0.031786842653877545,0.13130298307494598,069260
15,GS,2021,Q1,에너지_화학,0.23203256335894148,0.24651711168121238,4.556241203854065,-1.400001613853317,0.9663581375253414,2.4872084721561163,-0.025025666863545792,-0.12488315388403068,078930
15,휴비스,2021,Q1,에너지_화학,0.27808568937601197,0.07679643597725305,-2.4150278323883274,-3.4823513136279,-0.06403832294077005,-0.05126206135047506,-0.018626094362616197,-0.035852208247260944,079980
15,후성,2021,Q1,에너지_화학,-0.10013185885471829,-0.06639841995859641,-0.07783326886685016,40.32170465447768,0.057079892011918654,0.03439533323998578,0.04634512730213425,0.38042568836590457,093370
15,SK이노베이션,2021,Q1,에너지_화학,0.16742742351010328,0.3244779005360343,-3.236709712877153,-0.06684771844020787,0.16202855254996895,3.337350202621823,-0.023522908275130594,-0.09153667843134268,096770
15,코오롱인더,2021,Q1,에너지_화학,0.0683215075414287,-0.0088339924159887,0.0014605564566660956,3.08699036520031,0.06997530981510192,-0.06311029958183534,0.013786572279291809,0.30793020134311766,120110
