,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
2,한화,2024,Q4,에너지_화학,0.5400146998330388,0.4842155314415746,0.0063098903759426506,0.08979538867500114,0.12703515684978206,-1.0276007581210749,-0.08105153880231664,0.17635879983156405,000880
2,한국쉘석유,2024,Q4,에너지_화학,-0.1711514836514837,-0.278611157950595,3.3172229694462665,0.08800854141916714,-0.054766414080240966,-0.26087645764589784,0.042577375112020865,0.21533537672948921,002960
2,태광산업,2024,Q4,에너지_화학,0.0884160839160839,-0.6850529599903779,0.08763541650122941,0.044731012084915145,-0.06250543332962033,-11.940048998275051,-0.34398775536195103,0.13106786546556265,003240
2,삼성정밀화학,2024,Q4,에너지_화학,-0.010622428700117967,0.23594228539939932,-0.0043768682993925445,-0.00032347627944873114,0.02289589383025592,-5.456778302828305,-0.05675641400312159,-0.10957164280619569,004000
2,효성,2024,Q4,에너지_화학,-0.114762777872534,5.305125915412472,0.017618755122473573,-0.06752460603949251,0.19750025844895913,2.716768147274847,0.06818343785073022,0.1271137855865498,004800
2,SK케미칼,2024,Q4,에너지_화학,0.05015171609999193,-0.28065191981144233,0.0767274719468869,-0.053667680384548055,-2.9439088840242302,-10.071303747242741,0.01672525238428113,0.07407128647127777,006120
2,대한유화,2024,Q4,에너지_화학,0.004795972184240313,-0.6389313327105741,1.6851025341149835,0.06986551763428372,0.0419167689067339,-0.855676425341622,-0.018949636546275683,-0.15352335505059084,006650
2,국도화학,2024,Q4,에너지_화학,-0.08355052710228004,0.6484800104720811,0.315407361964974,-0.17702848439147156,-0.13584075082610947,1.6293446163040772,-0.023459664794334922,0.11214652330462523,007690
2,한화케미칼,2024,Q4,에너지_화학,0.12817323511281475,-1.420139951400942,-0.10932010066372688,-0.08882345854453777,0.1780099767193981,1.2776609230339222,-0.007175655270896586,0.8094103296222243,009830
2,OCI,2024,Q4,에너지_화학,0.2978245346203093,0.08840977895047564,-0.6732989008365935,-0.06434794351528139,-0.06239721144121979,53.5317169750244,-0.0027351503589159165,0.008874447626754387,010060
2,S-Oil,2024,Q4,에너지_화학,-0.03385914544171427,-1.5336625898519067,0.20458475727755587,0.05915608568705499,0.004206812819279371,-0.09135782695268846,0.10410073711750645,-0.09099238497245096,010950
2,롯데케미칼,2024,Q4,에너지_화학,-0.17254943332529543,-0.48626335702376655,-0.30793563273991,-0.025746748715561707,-0.07706126227861365,1.1558793819930786,-0.03135972291188305,-0.1504296505303528,011170
2,금호석유,2024,Q4,에너지_화학,-0.039338106028050185,-0.49255418568988196,0.025971174705213596,0.06157050867220559,0.011853613303594912,-0.31368773472022815,0.011684617222192939,-0.008060856044784764,011780
2,SKC,2024,Q4,에너지_화학,-0.004751930459477652,-0.7448533796565959,0.18892797266860506,-0.2492758116620245,-0.6660206949238712,-3.946336380324469,-0.1276553085608373,-0.12985164200847715,011790
2,한솔케미칼,2024,Q4,에너지_화학,0.11128462426059886,-0.30641461905685097,0.021297813618898154,0.011649819333806821,0.053130075401577104,-0.3747283856456537,-0.003991292319236228,-0.09411105018374054,014680
2,동원시스템즈,2024,Q4,에너지_화학,-0.2802505827505828,-0.3878881113623365,0.011403614638415105,-0.06730014629180348,-0.0565691501027229,-0.2934577329687015,-0.011246625814788747,-0.1456777387258359,014820
2,유니드,2024,Q4,에너지_화학,0.20004644695238755,-0.6264391894096522,-0.06746813719444544,-0.025708085257298396,-0.10996568101596116,-1.6035723281316665,-0.0300120951186561,0.1107228808937583,014830
2,남해화학,2024,Q4,에너지_화학,-0.07132585156778708,0.3253429332145139,-0.11629631364897763,-0.16134640812520962,0.15646688000103315,6.042956811581683,0.05098786819630252,0.07716281701489155,025860
2,LG화학,2024,Q4,에너지_화학,-0.21276935802499064,-3.7415559205614453,-0.0024243494067761606,-0.026638531011042743,-0.04931910784898974,-24.30691695274268,-0.007896830982790926,-0.20922321075044653,051910
2,휴켐스,2024,Q4,에너지_화학,-0.20503319144623494,-0.47903009875321667,0.193192563526162,-0.0577591581710456,0.02520615716218999,-0.42043126174204826,0.09864135462888868,0.000698413759706632,069260
2,GS,2024,Q4,에너지_화학,-0.19969097204498665,4.622671723556679,-0.019070116846325758,0.1870491342525955,2.6721202793891323,4.63479872881356,0.002240606160933911,0.06293598940337002,078930
2,휴비스,2024,Q4,에너지_화학,0.04347490744549566,1.6078402906297047,-0.08760733667227505,-0.06349344676361213,-0.049906027324099544,3.3678824719418134,0.04983926229476543,0.08212672371875397,079980
2,후성,2024,Q4,에너지_화학,-0.09964690820990035,5.855287039063769,0.020855623199305562,-0.015574040665558009,-0.01443548863325328,99.36354302887482,-0.2591484812424022,-0.13012636326393706,093370
2,SK이노베이션,2024,Q4,에너지_화학,0.08653015235714852,2.1952527027560005,2.7252118673515358,1.2976861805987907,0.6548415038011415,-1.9940476203052624,0.5913426135616489,-0.2776851002985981,096770
2,코오롱인더,2024,Q4,에너지_화학,0.011664310866438501,-0.461065534771947,0.6818432684450404,-0.07764441902782204,0.16610537834542605,0.15613610014862545,0.3150915843071689,-0.009314493269844092,120110
