,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
14,한화,2021,Q4,에너지_화학,0.046367286378454706,-0.05159002516586597,-0.04245693026686714,-0.05815115350852107,0.47293392690352865,-0.314302016653888,0.006524349602990975,-0.04223780785414062,000880
14,한국쉘석유,2021,Q4,에너지_화학,-0.002394440859054492,-0.02945584060500428,0.08748150090384388,0.11933748415435508,0.07392162920185075,-0.06203920008534802,0.021320550967243834,0.020991243154937812,002960
14,태광산업,2021,Q4,에너지_화학,0.10051360115607531,-0.5487410468954668,-0.01834155054138653,-0.0035730304594849827,0.09085078187597673,0.07836924050487193,0.06781018118680793,0.00704702004736809,003240
14,삼성정밀화학,2021,Q4,에너지_화학,0.14422911122174106,0.20617471181659908,-0.1490277941794066,0.20679257411018592,0.062428768673907564,-0.3709151421196043,0.006377196024473397,-0.04845126652661569,004000
14,효성,2021,Q4,에너지_화학,-0.06965537324241597,-0.34943389007853576,0.06459153179318067,-0.027076499534920084,-0.041628234807995934,-0.3044998741359416,0.04800129403917408,0.02015225647715786,004800
14,SK케미칼,2021,Q4,에너지_화학,-0.04234905236047007,1.6377774514750074,0.12524208086233668,-0.0822620642527957,0.08223739790735785,-2.937262912018271,0.23714437823704637,-0.02520390456957632,006120
14,대한유화,2021,Q4,에너지_화학,-0.0314824446467091,-1.491567191639187,-0.12562351651926973,0.04122119409676617,0.08435529736471303,-1.408493868380199,0.006405523521894274,-0.0538890464123451,006650
14,국도화학,2021,Q4,에너지_화학,0.07616225257644245,-0.1802505756125664,0.3232880032085321,-0.12552014195269523,0.006060247496368909,-0.23064663399005614,0.04387446503471115,-0.06152988341146094,007690
14,한화케미칼,2021,Q4,에너지_화학,0.02344071902420064,-0.007738467833918294,0.14885915618262668,0.010978305366774688,0.24660027789757288,-0.753609374913695,0.0978563307305329,-0.06808429386725119,009830
14,OCI,2021,Q4,에너지_화학,-0.024232643143537846,0.05391331087667006,0.062689611700663,0.009944402649151973,0.1725635525493956,-0.17089874581559306,0.014600666075336166,0.0014969124582047098,010060
14,S-Oil,2021,Q4,에너지_화학,0.1876421082208719,-0.2882813781041048,-0.011101745593654622,0.07181594658158308,0.16379940106175406,-0.17970761989740902,0.00027577841926684776,0.06742813708863697,010950
14,롯데케미칼,2021,Q4,에너지_화학,-0.0006924625452745942,-1.068589217640359,-0.09897019289120623,0.13441286241495876,0.037500492857212464,-0.7839650226109907,0.009448349654955335,0.00963282643382987,011170
14,금호석유,2021,Q4,에너지_화학,2.294729680847596e-05,-0.4103853670236589,-0.30921268248444045,0.10459550907011872,-0.03715390684109998,-0.41676119647485665,0.0053780148641584535,-0.007704431662133773,011780
14,SKC,2021,Q4,에너지_화학,-0.010514627807439142,-16.17526279011007,0.28655020403190123,0.022244406051545207,0.2784792616115037,-2.3940137885211774,0.04141746848109351,-0.05809178575179945,011790
14,한솔케미칼,2021,Q4,에너지_화학,-0.22303544176847107,-0.3688530228947582,-0.0599865278132059,0.05559740892698173,0.05585138521081334,-0.4453162067172357,0.013463713256299137,0.12701612322648834,014680
14,동원시스템즈,2021,Q4,에너지_화학,0.23158353817321475,0.22395899286740217,6.933204120604674,1.2424445213338138,0.6656591635683231,-0.8186897846264677,0.3139599483837272,-0.007337618270110296,014820
14,유니드,2021,Q4,에너지_화학,0.15754911411741218,-0.6711963804636953,-0.17658039762488476,0.00440703358586747,0.03158970547440387,-0.8814911094514226,-0.010022587492391488,0.024975306899957733,014830
14,남해화학,2021,Q4,에너지_화학,0.31504561079777976,-4.561090763913345,-0.19923487171692844,-0.022719351733523685,0.17815101994535532,-4.7864916027930065,0.09998788753207766,-0.09542603089268441,025860
14,LG화학,2021,Q4,에너지_화학,-0.24358983972231407,-0.5263878143133462,0.05267838290884774,0.01574132360661018,-0.047284166917773485,-0.8428152436124311,0.027802505006697675,0.024975306899957733,051910
14,휴켐스,2021,Q4,에너지_화학,0.0416758439050901,0.07146768688642857,0.34339114775386825,0.053482666491799113,0.05260323022206004,0.07364588210938039,0.0476167233270679,0.044712149005220886,069260
14,GS,2021,Q4,에너지_화학,0.13142137150015765,-0.10500069261670586,0.2005205986884917,1.0729082725682502,0.12473875261247391,-0.9156648124887852,0.0019339202172357073,0.09487384128552707,078930
14,휴비스,2021,Q4,에너지_화학,-0.09915995298309765,160.0227745985791,0.10665811133250958,-0.0896797980030728,0.0015416832661165891,-2773.6785963656325,0.03477861341594135,-0.023390706171937694,079980
14,후성,2021,Q4,에너지_화학,-0.048802176483422915,-0.18911372923632197,-0.1608279969120151,0.014162559232819616,0.06956367160041199,-0.07712478545557233,-0.020307749546813025,-0.056158612943639524,093370
14,SK이노베이션,2021,Q4,에너지_화학,0.010149801707813669,-2.4494115129119667,-0.2999715077156022,-0.7359144757430085,-0.024246969987033906,-0.7601257239369765,0.054127717385915375,0.024975306899957733,096770
14,코오롱인더,2021,Q4,에너지_화학,-0.1563737951348739,-0.821013183644075,-0.0772795472399892,0.026789498358587904,0.21386336973821618,-1.9937934880223902,0.044807213156161874,0.09616735988009019,120110
