,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
28,한화,2018,Q2,에너지_화학,-0.14228829831942152,0.27109943081238597,0.06629978503125389,0.04481576355082706,-0.005649036887660941,-0.7073677388262469,0.0029704240233303647,-0.00021630305485643986,000880
28,한국쉘석유,2018,Q2,에너지_화학,0.11173546453097687,-0.03084578475345756,-0.7061463013311677,-0.14794523079881838,-0.013298602540562587,-0.08431977732354168,0.014533642888421516,0.10084290265524605,002960
28,태광산업,2018,Q2,에너지_화학,0.24579552845385882,2.6739724215579006,-0.011088108358452309,0.04463787474578096,0.03703062556920522,0.526624921025105,0.07638197709408012,-0.12182926889336575,003240
28,삼성정밀화학,2018,Q2,에너지_화학,0.048623827861048914,0.46622185399853344,0.021042400247151205,-0.029343968800113585,0.056865966268141666,-0.23808427533563747,0.012283203009553878,-0.24209490684398327,004000
28,효성,2018,Q2,에너지_화학,-0.3893944902817932,-1.128804045590123,-0.8536062960525774,-0.9479393599933146,-0.9579044769736473,-1.0341841228375432,-0.7133535296373753,0.2287440292665885,004800
28,SK케미칼,2018,Q2,에너지_화학,-0.1592834203258821,-1.1356566939807466,-0.0003995303943634676,0.18490158290147196,0.022671284757233012,-1.3308803318242601,0.37361785525058444,-0.06448909256972342,006120
28,대한유화,2018,Q2,에너지_화학,0.012891412468716251,0.04036158567945325,-0.10869731268502647,0.08064863915387122,0.06403526148154426,0.04197185394523206,0.013740827617218176,-0.25495556288922494,006650
28,국도화학,2018,Q2,에너지_화학,-0.02505427345315614,0.02334105576680834,-0.08259842563778463,-0.01782648137659848,-0.01272379519950162,-0.18544332830097843,0.029083050955656997,-0.09507633544050358,007690
28,한화케미칼,2018,Q2,에너지_화학,-0.22222001486588128,0.21803546322440082,-0.06889348845158216,-0.025372635081667427,0.03396570178528191,-0.5403818772719583,-3.444844953981452e-05,-0.1279303291015167,009830
28,OCI,2018,Q2,에너지_화학,-0.2769911833062798,-0.12481351322304168,-0.14736711388307222,0.3268919920071247,-0.09867840131253403,-0.19388489793285402,-0.07735195689688235,-0.002626915734135357,010060
28,S-Oil,2018,Q2,에너지_화학,0.2009550057037867,0.5856056002336061,-0.05504729229480265,0.07124041680392135,0.10944026748940017,-0.18368264163119807,0.04405154536550615,0.023682694835438917,010950
28,롯데케미칼,2018,Q2,에너지_화학,-0.022507012133118426,0.0767021829925203,-0.30777940166750084,-0.07040365326657605,0.05157340747321504,0.04007539680350258,0.004770663034427969,-0.1241478422577471,011170
28,금호석유,2018,Q2,에너지_화학,0.04123583062699862,-0.13800616487419926,-0.30735307823010494,-0.05250930564865475,0.06491287758096154,-0.23373207066410473,-0.011583858422132498,-0.06873875451116711,011780
28,SKC,2018,Q2,에너지_화학,0.20539451735750477,0.10440968213022117,-0.006543198255442473,-0.09222828787033943,0.057050627791810804,-0.3798904887720448,0.0056353235685560055,-0.1542131953200498,011790
28,한솔케미칼,2018,Q2,에너지_화학,0.25585090680983746,0.2623336912462684,0.5286057462946827,0.3851205059960985,0.14357432422454375,0.1387840430012206,0.06914886446198021,0.08107180670124112,014680
28,동원시스템즈,2018,Q2,에너지_화학,-0.1468496978641289,0.242143591224117,0.00476491267442225,-0.02305306368090554,0.04703320314748005,-0.6458177863244134,0.008992025458772313,-0.1143999270858642,014820
28,유니드,2018,Q2,에너지_화학,0.002609061618518163,2.3760432941856675,-0.09829974670159913,0.049872501586329054,0.1456393522597259,2.4221982931574,-0.0011697991726941082,-0.1695131914393005,014830
28,남해화학,2018,Q2,에너지_화학,-0.1698282990417822,0.4119840035098914,1.1130069773000844,-0.0503925771594963,0.0450692440288496,0.31220068114031707,-0.013404886751136824,-0.1543935989732238,025860
28,LG화학,2018,Q2,에너지_화학,0.13767613185779848,0.21806541553644543,0.3299263826036887,0.019880805214276487,0.09022368895575417,0.30725365474877875,0.05077850248968363,-0.019456041860826584,051910
28,휴켐스,2018,Q2,에너지_화학,-0.04054201515023517,0.17923091648676048,-0.04082852641176837,-0.06330283352908783,0.0488127717797322,0.19782734548357306,-0.0005812631424306769,-0.050658520035988516,069260
28,GS,2018,Q2,에너지_화학,-0.05073885386538052,-0.3100151536024246,0.0008282806250128338,-0.871984624503799,0.0,-0.48243559718969553,-0.0002976404348172812,0.03464843575111371,078930
28,휴비스,2018,Q2,에너지_화학,-0.1203242903449484,-0.9551761210536228,0.022835994643446433,0.09390010290222883,0.0,-0.9498080616019983,0.006378649727516894,-0.09844312889755306,079980
28,후성,2018,Q2,에너지_화학,0.2573633411407945,0.5620319623470418,0.2883588455167194,0.23508935847628254,0.04894202194746322,0.6511674445417006,0.08465473231608911,-0.1424655145194752,093370
28,SK이노베이션,2018,Q2,에너지_화학,0.036020731055528166,-1.0285476788847039,0.4005960046310961,-0.5178271970989987,-0.8212582680283991,-1.0259098215778037,0.031671336397424144,0.10636753689943577,096770
28,코오롱인더,2018,Q2,에너지_화학,0.06320758123336187,0.0690412696725684,-0.15895453486414657,-0.03718306690726525,0.017164394678046868,-0.8247038996296987,0.010528382191522523,-0.06562923207201714,120110
