,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,매출액 변화율,유동자산 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
36,한화,2016,Q2,에너지_화학,-0.0814809969503818,0.05351073597396949,-0.13896463459713082,0.14095739639464222,-0.017571982519603346,-0.2309656189719732,0.01130099412211294,-0.03586911874403521,000880
36,한국쉘석유,2016,Q2,에너지_화학,-0.09928162210537295,0.08470084590711235,-0.07994066253480414,0.049920724972341235,-0.144427976872456,0.012455363029826971,0.003334151093087545,0.004330103007425167,002960
36,태광산업,2016,Q2,에너지_화학,-0.16225572016272727,-3.843180230566171,0.011530969475506136,0.04897020251444495,0.01813488169945665,0.3926160049260339,0.006336536549250704,0.04344189721548211,003240
36,삼성정밀화학,2016,Q2,에너지_화학,-0.08416883331148538,-2.174724758684227,0.0005684683359967746,0.02444418267665549,0.07509792380285618,-1.2754680915168097,-0.020078648497515394,-0.20030682178431292,004000
36,효성,2016,Q2,에너지_화학,0.07712798785329494,0.43435460460787234,0.053961787663831196,0.07641799657235127,-0.061357005008706555,-0.5805314298371178,-0.011682974239716204,0.06812296264850941,004800
36,SK케미칼,2016,Q2,에너지_화학,-0.2253090074001894,0.3264385470433404,-0.014263080282585605,0.1886062977697922,-0.21237394141105415,-0.7053412509482728,0.017655697616079324,-0.06975977960380131,006120
36,대한유화,2016,Q2,에너지_화학,-0.16590183763863198,0.2669870103634342,-0.30273460574846656,0.02694132178680886,-0.021462404521765954,0.24865860185096067,0.026644096691498698,0.055689242196640044,006650
36,국도화학,2016,Q2,에너지_화학,-0.07434836169476193,-0.43389292465933493,0.5317996669312401,0.04735525098511384,0.03152401603487398,-0.5093279272853579,-0.04807967601038565,-0.07178281865916453,007690
36,한화케미칼,2016,Q2,에너지_화학,0.03468899939571539,0.9359119861473901,-0.056816699825072536,0.11522861010617635,-0.025542565379345405,-0.3054588443353847,-0.0008090778146908617,-0.09395170026668398,009830
36,OCI,2016,Q2,에너지_화학,-0.14332061550584033,3.4556025053435624,-0.07993106927714266,0.07122660053123742,-0.13944564498698675,-1.6070890403609712,0.00763510478199092,-0.16964898940842718,010060
36,S-Oil,2016,Q2,에너지_화학,-0.26247332171011606,0.3030983887890297,0.1587246338352455,0.22457691881391417,0.13132864217069762,0.011955973742249215,0.008563127728433262,0.23247867835752642,010950
36,롯데케미칼,2016,Q2,에너지_화학,-0.09159566383078449,0.26370199976845843,0.7460121814568945,0.050611871665990904,-0.3053459080059333,0.22569737637198917,0.36029312378141487,0.1693083226930629,011170
36,금호석유,2016,Q2,에너지_화학,0.04156470001658494,0.08878573558772396,-0.009182690562038909,0.1204548684527762,0.0524460839249441,-0.08123802132944058,0.0009248915185331441,0.07649551981065199,011780
36,SKC,2016,Q2,에너지_화학,-0.051934106023841534,-0.13126885659328913,-0.012999924642301042,0.030693202418050625,0.03884081606223133,1.8424059600820497,0.00035879938470162465,0.10933188957606271,011790
36,한솔케미칼,2016,Q2,에너지_화학,0.027892290938105302,0.10397383277698813,-0.2665463438785507,0.02805070720351943,-0.18824523330819043,-0.3715781923692252,0.10544461703961483,0.0008310597770584708,014680
36,동원시스템즈,2016,Q2,에너지_화학,-0.18057261068929328,0.15548950539490658,0.008465435634821272,0.07024660073209854,-0.5107906411384666,-0.5994727436510201,-0.04098382622225616,-0.02044140258331064,014820
36,유니드,2016,Q2,에너지_화학,-0.15966739256443802,0.24448289365522435,-0.034328421866639314,0.014764774849964635,-0.09630145386958411,0.4904339092034413,0.0530427783918308,0.0709548037683457,014830
36,남해화학,2016,Q2,에너지_화학,-0.19072252225831157,1.2532364719762512,-0.4241158726520925,0.020874304267727517,0.019964358499019452,0.7506093972735348,0.005460385191027761,-0.07088510526180938,025860
36,LG화학,2016,Q2,에너지_화학,-0.08623814384450339,0.2809803331902381,0.05825440039324681,0.025128604647013608,-0.07592080358104891,0.5161580825049357,0.08190416013984603,-0.14510257717804886,051910
36,휴켐스,2016,Q2,에너지_화학,-0.05906423080102513,1.126382451215696,0.0022666158922637347,0.1247370510989465,0.02964538445818321,1.6341120622732115,0.013420452634181679,0.13084318939064365,069260
36,GS,2016,Q2,에너지_화학,-0.10451877625557059,-0.37368574766355145,-0.0003742552972355595,0.0,-0.779331619537275,-0.5753139602803738,0.012405108040069335,0.10258927158024778,078930
36,휴비스,2016,Q2,에너지_화학,-0.0421371474676918,-0.664189658020091,-0.004975039352398181,-0.005915494721349224,0.03438285109961958,-0.5542909824459342,0.009252840545259655,-0.05765700388341899,079980
36,후성,2016,Q2,에너지_화학,0.09861142687463254,0.10835311804794956,0.054766271612127104,0.03743805209962381,0.1532727106901841,0.09667411186857211,0.0046112075419328935,-0.03727455206435964,093370
36,SK이노베이션,2016,Q2,에너지_화학,-0.17869586487923741,-1.140132545656281,-0.04062762772809847,-0.31725526282634264,-0.32714744755702385,-2.857175284588563,-0.011230145434151795,0.09576082077689065,096770
36,코오롱인더,2016,Q2,에너지_화학,0.17259044545796767,-0.20361874896605803,-0.19068578928220326,-0.013195716648491285,-0.012731820439361607,-0.17498993713523348,0.018748059776146242,-0.14911201114031303,120110
