,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,매출액 변화율,유동자산 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
6,한화,2023,Q4,에너지_화학,0.04544076138934898,-0.802852925271481,-0.02142225924939034,0.05440937778861166,-0.264894817676532,1.715251077711756,0.028931999598767133,-0.05359142708792678,000880
6,한국쉘석유,2023,Q4,에너지_화학,-0.04740177439797208,-0.40712765689447716,0.023843458278438368,-0.0028176699955114737,0.10045480595954381,-0.4044821556083652,0.05029942049199376,0.13365405835032973,002960
6,태광산업,2023,Q4,에너지_화학,0.05806270647634486,-0.5877787066324831,-0.08005801191072881,-0.15356494467974569,-0.0431550705131003,13.486718037072604,-0.05966123877327567,-0.09944385052655712,003240
6,삼성정밀화학,2023,Q4,에너지_화학,-0.29809621884241655,-0.7544791937218974,0.04366938458124503,0.029940236049679658,0.04215508245203026,-1.1885935525615723,-0.032441149429318195,-0.012436134872189183,004000
6,효성,2023,Q4,에너지_화학,-0.214853460281255,-1.6535354137529437,0.037853011791972424,-0.23047504504785288,-0.2124116638388065,-1.2132384738315345,0.020157494370771634,0.052976833035012875,004800
6,SK케미칼,2023,Q4,에너지_화학,0.007259783711861895,-1.4661553993765928,0.01550252024887211,-2.8196029269858176,0.005640673328949353,-0.15564543354402527,0.01636478419444365,-0.00516743924414372,006120
6,대한유화,2023,Q4,에너지_화학,-0.26581941382728463,-1.6803106591519783,-0.1711285180538208,0.008957018472211864,0.010444602071197906,-1.6608625488342497,0.013842104010811651,0.15464212018671636,006650
6,국도화학,2023,Q4,에너지_화학,-0.16055085312494025,0.6394063931177965,-0.3000063454497707,-0.06088556844941684,-0.15852013729246595,0.15085376571137776,0.055641184446783676,-0.017233717001403137,007690
6,한화케미칼,2023,Q4,에너지_화학,-0.23866391032030218,278.89983116431665,-0.11211808328767259,-0.1314721406884689,-0.06434382183949294,5.091039656410423,-0.008676892079267473,0.05881386272208172,009830
6,OCI,2023,Q4,에너지_화학,-0.18592472848978844,-0.015117984373942517,-0.013920935903735443,-0.0002661248394584259,0.9171547847256958,-0.7444845157568776,-0.13444500844473317,0.04962663031019492,010060
6,S-Oil,2023,Q4,에너지_화학,0.03446097070006714,-1.0666712511262035,-0.07521465388557769,0.0954810283017582,-0.07843168964313652,-0.9030104656841739,0.05570234714468758,-0.11172695353331238,010950
6,롯데케미칼,2023,Q4,에너지_화학,-0.30493981035924456,54.19779594620296,0.01932839321111479,0.005851396416190813,-0.13494616460267383,5.30758338128451,0.034151382003390074,-0.008814292209269065,011170
6,금호석유,2023,Q4,에너지_화학,-0.020683227056856643,-0.2770873871639751,0.07045113234643918,0.015362997390445665,-0.03925009865240148,-0.37105720055854374,0.030208218765602757,0.039450851734168554,011780
6,SKC,2023,Q4,에너지_화학,0.2043737124290611,0.13339466736005567,0.024053201204328634,-1.3396146792253236,-0.14508856493484257,0.13820174304985922,0.08034192353906966,-0.050012545236793625,011790
6,한솔케미칼,2023,Q4,에너지_화학,0.0001376870690659865,-0.3722725702032048,0.001567530318739463,0.01706989437852524,-0.045031436729323526,-0.3952093683713396,0.01521915290000253,-0.10045310199838219,014680
6,동원시스템즈,2023,Q4,에너지_화학,0.5180385823467325,-0.38805270236708445,-0.26079746453532116,-0.05493853290886053,-0.09143944201265841,-0.6483571732164233,0.02483772671178963,-0.12521628541003282,014820
6,유니드,2023,Q4,에너지_화학,-0.15946229954260938,12.571020262236358,0.07434162298397018,-0.06954595450926504,-0.05927376269668061,626.540105161387,0.002786448613769643,0.4015095242303561,014830
6,남해화학,2023,Q4,에너지_화학,-0.1085435791861857,-0.15021864763066084,0.04362161739416437,0.16223973021829052,-0.24140575374697815,0.4954211708772456,0.032150974417666456,-0.031698710750766,025860
6,LG화학,2023,Q4,에너지_화학,-0.16902533761636288,-2.6827731656860374,-0.2893055259521905,-0.1467754296264504,-0.0632904196803673,-0.7077044996134791,0.0037331324171383518,-0.09225864222573016,051910
6,휴켐스,2023,Q4,에너지_화학,-0.1939760623117519,-1.0513156887483142,-0.016616418440469682,-0.06660590285635482,0.08159944311872591,-0.6236924352811782,0.022885603527498244,-0.018392126388626084,069260
6,GS,2023,Q4,에너지_화학,0.07518389538395938,-0.3252987939095159,-0.22794531547490937,-0.2548094393850965,0.36217225450272816,-0.3991197875688435,-0.0023259348787265655,-0.13273708762893618,078930
6,휴비스,2023,Q4,에너지_화학,-0.15775776145298825,0.7876688711971935,-0.12186794886341135,-0.033758969464065314,-0.0002742282082428549,2.05939385975359,-0.07064339013652632,-0.0543996640770683,079980
6,후성,2023,Q4,에너지_화학,-0.33275896257206167,1.2536728798913752,0.13189967058469265,-0.1550567623462612,-0.010011572407066294,21.208659788009367,-0.15361686802329622,-0.102648817386193,093370
6,SK이노베이션,2023,Q4,에너지_화학,-0.21474462438545017,61.785167495979536,0.0075295783470243904,2.8252809393619382,-0.015645352403605428,217.25624209642547,-0.0023932616518372862,-0.0851863907277782,096770
6,코오롱인더,2023,Q4,에너지_화학,-0.19709652409272177,1.4904849543883594,0.053842857993861015,0.1374776856103681,-0.09100875124421792,2.6835076454076807,-0.0010990986941028513,0.06492702254754412,120110
