,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,매출액 변화율,유동자산 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
34,한화,2016,Q4,에너지_화학,-0.09194007431417517,0.11065520101270243,-0.1718460628398517,0.09140746932666088,0.10236021488978841,-2.7397599894500857,-0.008355812269183804,0.25021261986688825,000880
34,한국쉘석유,2016,Q4,에너지_화학,-0.21677773665183753,0.2237719825960789,-0.7566340845019369,-0.024364612942405772,0.0774338714963212,0.19088702418730463,0.016827640739794703,-0.053881628697106256,002960
34,태광산업,2016,Q4,에너지_화학,-0.08714287607341935,4.136215761673052,0.0063229333003167465,0.08129223350205872,0.07663470903601644,-0.9963290096020014,-0.014430025446546701,0.14247175380219196,003240
34,삼성정밀화학,2016,Q4,에너지_화학,0.26706613686594904,0.5957064606317108,-0.0037977999201328494,-0.13150000148683805,0.03823644479565935,-0.25641009739471077,-0.0344526172357682,0.04279489573607216,004000
34,효성,2016,Q4,에너지_화학,-0.15235615293816643,0.11609177332857112,-0.11014446661445676,0.15410249475058668,0.03182373531699012,-0.9448470150945044,-0.0024404521772647403,0.13376915655452148,004800
34,SK케미칼,2016,Q4,에너지_화학,-0.056417618886506475,-0.8942479087408198,-0.0703732547551168,-0.01790729864485474,-0.04273631388185484,-2.466229750613287,0.0036716889577363965,-0.00042577814753681775,006120
34,대한유화,2016,Q4,에너지_화학,-0.03301150288560374,0.4196041462934972,0.009780311556540022,0.21180776890937603,0.024235769205630753,0.4447818230054794,0.12508181711148247,0.08017557538479304,006650
34,국도화학,2016,Q4,에너지_화학,-0.18853910166684823,0.16489866718949897,0.03409987241552859,-0.05449131022459541,-0.10235158426073232,0.22323697570350265,0.06030183159163771,-0.027667189109574324,007690
34,한화케미칼,2016,Q4,에너지_화학,0.008486033363840906,-0.026467401215029107,0.05573427158844746,0.0884873402874613,0.2404230027101497,-0.31778699749223094,-0.0007444214987063491,0.03988091406642379,009830
34,OCI,2016,Q4,에너지_화학,0.023302278054613962,4.80130129801977,-0.14012466880811436,0.20851831810391142,0.08752406956559011,-13.128253507153337,0.0007340569014955278,-0.028498529192504292,010060
34,S-Oil,2016,Q4,에너지_화학,0.033963140800176816,2.1670912220309813,0.07082208035060722,0.10131152849740932,0.019952330038241817,-0.16157197522026923,0.09431287741791872,-0.036583477612150424,010950
34,롯데케미칼,2016,Q4,에너지_화학,0.011826479770421339,0.20171032055353533,0.053971331608402506,0.11828865073547412,0.24638303292847263,0.2113300305294008,0.02824411471201782,-0.06491414389861982,011170
34,금호석유,2016,Q4,에너지_화학,-0.061089825367411484,0.5057810860791079,-0.15203504979339133,0.13476711760031668,0.35687237454674325,-6.140142084567807,-0.002213859032834997,-0.05130173896969959,011780
34,SKC,2016,Q4,에너지_화학,-0.11499996711305656,2.349783344945314,-0.05213258793652453,-0.08005396693869016,-0.01723765276001732,-7.236404033173157,0.027732700831662127,-0.057518772981505345,011790
34,한솔케미칼,2016,Q4,에너지_화학,-0.22604470208077476,-0.48135810501616083,-0.04135682531443163,-0.04410018859611575,-0.099993441154973,-0.5512323419804731,-0.010802836420917283,-0.05345689677740259,014680
34,동원시스템즈,2016,Q4,에너지_화학,-0.1360223674255945,-0.49340016714046,-0.6949398090017969,-0.06667446632257867,0.15770859351682986,-0.7602106549040156,0.002450161045489896,-0.18058473389355745,014820
34,유니드,2016,Q4,에너지_화학,-0.16632709833080805,0.020487711599443514,0.41737047224819745,-0.040459149335991484,-0.05605087387826169,0.2673659414197711,0.12351728225505898,0.013285347210401283,014830
34,남해화학,2016,Q4,에너지_화학,0.029847434659263455,-2.6908441458451233,0.04376634952491343,0.950567484580314,-0.05952781780424676,-2.0670801222131545,0.053048806997519016,0.10547295841413486,025860
34,LG화학,2016,Q4,에너지_화학,0.20957122062696384,-0.02133566372792317,-0.4232859074459958,0.08810065646976084,-0.049150212629032186,0.026642508710801316,0.018507342792075443,-0.048244129866711824,051910
34,휴켐스,2016,Q4,에너지_화학,-0.03644556881966968,0.35618930184778685,-0.01566868974710467,-0.011129936377243466,0.015215699642050051,-0.26216032224219155,0.07271789581005539,-0.01510477608765029,069260
34,GS,2016,Q4,에너지_화학,-0.07004734610375743,12.718176764869371,0.07868580706962969,2.4185939577613564,-0.4809448000259917,12.512822418791348,-0.012592414090940474,0.17134082548682122,078930
34,휴비스,2016,Q4,에너지_화학,-0.08323165944137674,0.6234424938396408,-0.07059729871325104,0.11338369057079056,0.14069459149060792,-1.9343004847301817,0.12846313662907227,-0.041801621310776006,079980
34,후성,2016,Q4,에너지_화학,-0.039501576256341764,-0.2978563750319825,-0.035352511194173486,-0.441307320163829,0.23774274269774764,2.604383882197643,0.06361855488314694,0.08938726920547056,093370
34,SK이노베이션,2016,Q4,에너지_화학,-0.04864032052238086,4.942226314511493,-0.010659192321114563,-0.059563755201620494,-0.09687130924083165,11.685931940743224,-0.011564447792276833,-0.06586928884188936,096770
34,코오롱인더,2016,Q4,에너지_화학,-0.12328365990705255,0.3466636849119529,0.08411029439075413,0.18985523128032167,-0.026811391381941996,-0.5467850248352812,0.05112290062457969,-0.10686334619684787,120110
