,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,매출액 변화율,유동자산 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
9,한화,2023,Q1,에너지_화학,0.07943322632192074,-0.46577992480545594,-0.03887419192546315,0.01687639891214676,-0.02246534483952356,-0.7616029051062339,0.026419433320308716,0.0025584552950958447,000880
9,한국쉘석유,2023,Q1,에너지_화학,-0.03971023301053727,0.6933453656916335,0.10576070079316802,-0.017001596121830054,0.0036571196545356344,0.9532328223834008,-0.005915913529174643,-0.08007386225133584,002960
9,태광산업,2023,Q1,에너지_화학,-0.05350212398488133,-0.7368712157226582,0.032388953645046126,-0.0449905641098679,0.046876390616582775,-1.4611013839705969,-0.0009681884843252275,-0.15095545202413502,003240
9,삼성정밀화학,2023,Q1,에너지_화학,0.08673431498573486,-0.03267210187137637,-0.021810649791139336,0.062328175221395554,0.05226123892697965,-2.6368450991479695,-0.009727437456106602,-0.036391422563455525,004000
9,효성,2023,Q1,에너지_화학,0.003949843507796046,-0.7372147011892272,0.012126735683885004,0.050347850175162634,0.19293560773295448,-0.9387770226216895,-0.03015577124815183,-0.09460046471866232,004800
9,SK케미칼,2023,Q1,에너지_화학,0.09801281478336943,-5.814736393846588,0.7899828515063771,-0.3522124074523394,4.36493876786522,-0.35608609775529476,2.420996176244472e-05,0.11863541625853781,006120
9,대한유화,2023,Q1,에너지_화학,-0.206508131939682,-0.671274112843649,-0.2483665627848447,0.4598642490960472,0.12414945688370915,-0.7059282915748404,-0.0036559063618083476,-0.08586981302545255,006650
9,국도화학,2023,Q1,에너지_화학,-0.09900331007343416,0.43415206562786746,0.0095300274045107,0.017134444615589217,0.07598821376953713,-6.941711453908761,0.04703568434194927,0.12116965380782872,007690
9,한화케미칼,2023,Q1,에너지_화학,0.0,-0.43522984467222803,-0.03977476443365435,-0.19824758289205913,-0.18478966565436838,-0.8211084050005268,-0.08204300599401293,-0.22458673520102135,009830
9,OCI,2023,Q1,에너지_화학,0.18332363479072497,-1.0671445562255495,-0.8396707132731227,-0.9979475558694915,0.921206283474368,-0.968994458443656,-0.3513355177761316,0.0,010060
9,S-Oil,2023,Q1,에너지_화학,-0.09222422470578912,-4.197331909689675,-0.030023842604504414,-0.14320023187296682,0.035820430265737,0.08240421248823693,0.0035988574305219068,0.03872911745583088,010950
9,롯데케미칼,2023,Q1,에너지_화학,-0.05693270729970848,-1.0938554239177718,0.6330249241879635,-0.07421065450113284,0.08763303897297581,-1.2575022863861083,0.21042771396601023,-0.25414156388623677,011170
9,금호석유,2023,Q1,에너지_화학,-0.10151229461318789,0.17164345208849108,-0.09799882163361062,0.0954700924696299,0.17664737089264926,0.7469653540983443,0.0035700324064658062,-0.09908015032564269,011780
9,SKC,2023,Q1,에너지_화학,-0.14187353815042017,4.059540082834983,8.671149603856065e-05,-1.2864472804184033,-0.40024446467594177,152.80764221713588,0.0017162310929328406,0.06915617501024422,011790
9,한솔케미칼,2023,Q1,에너지_화학,0.05702835449860521,0.2622072537850684,-0.00031600100761275396,-0.10183966338392147,0.002132895529176615,2.1148471172783645,0.0485987663580465,-0.16330762944631982,014680
9,동원시스템즈,2023,Q1,에너지_화학,-0.0972337439823241,0.1306024748183119,0.055034218692958214,0.004084425211047016,0.10887294861848495,-6.601178625671104,0.017404682649068803,-0.1436382060016695,014820
9,유니드,2023,Q1,에너지_화학,-0.21378185104767256,-1.3804406302397423,-0.08734987319002463,5.93053298881709,-0.16838478059306272,-1.5529840875419196,0.008486167506826625,-0.12116741444683247,014830
9,남해화학,2023,Q1,에너지_화학,-0.015096955537124446,-1.0971758486802494,-0.28373815803825697,0.07535274492155253,-0.02726705978755395,-1.0907684015430332,0.0002269552736673397,-0.12465068533233642,025860
9,LG화학,2023,Q1,에너지_화학,-0.05912800302848189,-0.8502727165988878,0.10648675895877768,0.2026333470660835,0.005938850822826636,-1.134015005920258,0.029575853894653115,-0.14147697958152422,051910
9,휴켐스,2023,Q1,에너지_화학,0.17524638782616592,2.3669887831592296,0.00815956703653975,0.043150329895610406,0.027062697432733707,12.792851883845305,0.20647243413619654,-0.04727403380467333,069260
9,GS,2023,Q1,에너지_화학,-0.016575116895125593,27.537861508986406,-0.17479098706572072,13.06464316797215,4.389985196257384,34.82396116280414,0.0013293932707716394,-0.06475395302776282,078930
9,휴비스,2023,Q1,에너지_화학,-0.0668614184661137,-0.4084990135879081,0.06747151252500205,0.07700125440848415,0.06094186667646673,-0.4076756390207513,-0.0077950172911140925,-0.09982737580528514,079980
9,후성,2023,Q1,에너지_화학,-0.07820604891555066,-0.8207183499473545,-0.008972366119403108,-0.1508427943910161,-0.16327565204914718,-0.9280578955000796,0.04118176550129138,-0.09292576707299256,093370
9,SK이노베이션,2023,Q1,에너지_화학,0.07390487203950091,12.675311443489884,-0.10398449214323591,0.9715463984935886,0.04732749445644768,35.14916355074788,0.06396321506767655,0.04370672152878735,096770
9,코오롱인더,2023,Q1,에너지_화학,-0.011154198527778651,-0.3225189559372328,-0.005289825644205548,-0.13799584262250753,0.05339201494630852,-1.3578612095782756,0.02243674412404717,0.24516837955120158,120110
