,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,매출액 변화율,유동자산 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
35,한화,2016,Q3,에너지_화학,-0.03586911874403521,-0.2994510955154962,-0.05179550599005367,-0.05503012380286387,-0.06465010674916571,-0.4405754334194024,0.0063181787942987455,-0.09194007431417517,000880
35,한국쉘석유,2016,Q3,에너지_화학,0.004330103007425167,-0.21979799200974204,0.014218813584566892,-0.0894151082881629,0.022347382789226433,-0.20833924523862224,0.014171029172739047,-0.21677773665183753,002960
35,태광산업,2016,Q3,에너지_화학,0.04344189721548211,-0.5015890715733262,0.20108995650721062,-0.05621859554713793,-0.025348037960863046,-3.2189423202964935,0.00273393893214946,-0.08714287607341935,003240
35,삼성정밀화학,2016,Q3,에너지_화학,-0.20030682178431292,-0.5498462079643753,-0.33941787786566535,-0.027047889027503214,-0.022814060339357956,-0.567571562509318,-0.019737601572862862,0.26706613686594904,004000
35,효성,2016,Q3,에너지_화학,0.06812296264850941,-0.3738384634033127,-0.11450598862870998,-0.07717489582105397,-0.10946239150693282,0.5598236947425226,0.008768576200122391,-0.15235615293816643,004800
35,SK케미칼,2016,Q3,에너지_화학,-0.06975977960380131,1.3719300496616946,0.01021037375592293,0.05329827561596634,0.05737795039391802,3.213492004417133,0.0051293512759282844,-0.056417618886506475,006120
35,대한유화,2016,Q3,에너지_화학,0.055689242196640044,-0.29871709064494056,-0.06316168787745247,-0.109617906034155,-0.06926237947756664,-0.3016668221955445,0.03838794746499952,-0.03301150288560374,006650
35,국도화학,2016,Q3,에너지_화학,-0.07178281865916453,-0.6745420593162197,0.4407802197697537,-0.19759709588512664,0.01908310820844883,-0.7128131291284647,-0.03845915993511695,-0.18853910166684823,007690
35,한화케미칼,2016,Q3,에너지_화학,-0.09395170026668398,-0.1519597432416151,-0.03639113544168504,0.007184016713767338,-0.05843400955094691,-0.15616970212285874,0.005799799126439353,0.008486033363840906,009830
35,OCI,2016,Q3,에너지_화학,-0.16964898940842718,-0.8587091110482227,-0.008698576153691406,-0.21499393712160908,-0.01331408980429527,-0.9537981194975697,-0.0078637089817708,0.023302278054613962,010060
35,S-Oil,2016,Q3,에너지_화학,0.23247867835752642,-0.8186836935473553,0.0007415613572416824,-0.014397036559955279,0.10639010365168589,-0.6125436995593235,0.048598837344347556,0.033963140800176816,010950
35,롯데케미칼,2016,Q3,에너지_화학,0.1693083226930629,-0.07397176887832624,-0.07537014732700897,0.009389038639935565,0.18122365062918555,-0.07053796738077944,-0.0016013469571618533,0.011826479770421339,011170
35,금호석유,2016,Q3,에너지_화학,0.07649551981065199,-0.6917322672873063,-0.24103645869302703,-0.03738458126494837,-0.11815692984722792,-0.7708800436033374,0.005786355681325572,-0.061089825367411484,011780
35,SKC,2016,Q3,에너지_화학,0.10933188957606271,-0.7913215243705617,-0.024367827856245472,-0.06910632997237465,-0.14017925034901313,-1.029168968583988,0.010435683401296636,-0.11499996711305656,011790
35,한솔케미칼,2016,Q3,에너지_화학,0.0008310597770584708,0.15115835558245272,-0.5011022144639175,0.01898098799716741,0.06503394960659681,0.16376242599581015,-0.0034879533306545474,-0.22604470208077476,014680
35,동원시스템즈,2016,Q3,에너지_화학,-0.02044140258331064,-0.03803952300682789,0.07583924091159311,0.026573758648169132,-0.06207948251915607,1.1415103365176549,-0.005855166851319149,-0.1360223674255945,014820
35,유니드,2016,Q3,에너지_화학,0.0709548037683457,-0.23093284701738237,0.5551982169050551,-0.02231472170775084,-0.002019785129125151,-0.223487645360968,0.024534673346491953,-0.16632709833080805,014830
35,남해화학,2016,Q3,에너지_화학,-0.07088510526180938,-0.5270314565859129,0.24061395478836567,-0.12942902803326983,-0.05887972883968329,-0.31144979695081443,-0.00472796909191131,0.029847434659263455,025860
35,LG화학,2016,Q3,에너지_화학,-0.14510257717804886,-0.2576468985885406,0.2453092270106343,-0.02742927686156571,0.03869293612199565,-0.41459347086103304,0.005442205179037707,0.20957122062696384,051910
35,휴켐스,2016,Q3,에너지_화학,0.13084318939064365,-0.18730786941236954,0.0017537692872904298,-0.028581883296584953,-0.10750859969951043,-0.28777810363843803,0.1256872469648176,-0.03644556881966968,069260
35,GS,2016,Q3,에너지_화학,0.10258927158024778,0.15347400326416416,-0.1456064407620833,2.411199795421816,-0.3480682877234601,0.15645147425427663,-0.0002769455594732184,-0.07004734610375743,078930
35,휴비스,2016,Q3,에너지_화학,-0.05765700388341899,-0.8459761774939107,-0.008628139515026723,-0.05092535233540185,-0.10033682734187455,-0.45037057991702445,-0.008836112928284234,-0.08323165944137674,079980
35,후성,2016,Q3,에너지_화학,-0.03727455206435964,0.10809192508489285,-0.11665564803845618,-0.15111732512350717,-0.34136345154057524,0.13269923818891916,0.06210241865635724,-0.039501576256341764,093370
35,SK이노베이션,2016,Q3,에너지_화학,0.09576082077689065,-0.5854302713046367,-0.002891290284650072,0.00376343031694093,0.02443026711907348,-0.8320307427598734,-0.0013716944090591543,-0.04864032052238086,096770
35,코오롱인더,2016,Q3,에너지_화학,-0.14911201114031303,-0.3110959038358607,0.030172711513898554,-0.0680630355334153,0.1087713312797507,-0.4038603667916687,-0.005757281512297485,-0.12328365990705255,120110
