,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
22,한화,2019,Q4,에너지_화학,-0.15275158544433812,1.298834080717489,-0.03200278994652195,-0.1278418650846591,0.3887360452610691,9.42680412371134,0.00451039416740362,-0.03111910786641721,000880
22,한국쉘석유,2019,Q4,에너지_화학,-0.14568879791113007,-0.22611990322728148,5.245103405133333,0.04171900265419026,0.006361284546680501,-0.16452051159886283,0.08271126781730387,-0.11277809122150859,002960
22,태광산업,2019,Q4,에너지_화학,-0.2230014442811535,-0.6315502342270414,0.1571108628591087,-0.032862654297366456,-0.10311436095097826,-2.914236550483933,-0.054170174558331285,-0.08151522478540846,003240
22,삼성정밀화학,2019,Q4,에너지_화학,-0.13767736308785808,-0.06878961766358294,-0.3268026393804303,0.04947550627576214,0.014350095588093748,-0.24706611147633084,-0.024726607918116428,-0.06523743992417338,004000
22,효성,2019,Q4,에너지_화학,-0.087820127341634,-1.5469361441909404,0.010676907493731846,-0.010896158655530841,-0.11994936074294538,-1.8199866923086967,-0.00014378015551352874,-0.09169239228853726,004800
22,SK케미칼,2019,Q4,에너지_화학,0.3053964267463072,0.5398982322444525,-0.25601713052850916,-0.4119243128915544,-0.024401524750535364,1.0165750719132909,-0.04887709248788186,-0.10151950156182273,006120
22,대한유화,2019,Q4,에너지_화학,0.20854617476646556,-0.8252496614855803,-0.29230667914553987,-0.06481858906256566,-0.035353410081998105,-0.8580425385327695,-0.015554575882010924,-0.14932113257838592,006650
22,국도화학,2019,Q4,에너지_화학,-0.08204786910663056,-0.8131796562873654,0.011897222884352576,-0.09806333702355607,-0.07052771291402793,-0.7302984029236683,-0.004017849831297382,-0.11645600722436639,007690
22,한화케미칼,2019,Q4,에너지_화학,-0.053818984063023684,-1.2363871091789835,0.4422945256170512,0.18364986304073505,-0.0707118238350325,-4.982633556987638,0.0010873071450174798,-0.068504736319907,009830
22,OCI,2019,Q4,에너지_화학,-0.2978714804649121,0.22798644975443083,-0.03036460023227361,-0.06872676140162937,-0.07211890035563329,14.22620646797623,-0.16749770077291426,-0.02837445561827269,010060
22,S-Oil,2019,Q4,에너지_화학,-0.23415891349937037,-0.9581107175947975,0.017124124784668293,-0.14488351812442934,0.038753915666998706,0.000741401798585839,0.035390896938292116,0.01789188983909748,010950
22,롯데케미칼,2019,Q4,에너지_화학,-0.06607634566461612,-0.5944195371734937,0.1035961236561802,-0.12301275980092996,-0.10684003266540365,-2.462030414071519,0.010313458822973853,-0.10331209447665095,011170
22,금호석유,2019,Q4,에너지_화학,0.07969300559181895,-0.5847561321937396,0.062467961740859446,-0.05641303203295467,-0.053604758280792364,-0.5317679830783337,0.005769971785247741,-0.08437561277323272,011780
22,SKC,2019,Q4,에너지_화학,0.20861992107914992,-2.2811881793270317,-0.09011966702134622,-0.06624273652203594,-0.20567863847835255,-3.446723755073019,-0.012692088747055186,0.01993405057691039,011790
22,한솔케미칼,2019,Q4,에너지_화학,0.050375354975927454,-0.46930440082281955,0.004917281705040466,0.062163117682455304,-0.02941409126959027,-0.5390786776423966,0.003977943450079735,0.15958409276725546,014680
22,동원시스템즈,2019,Q4,에너지_화학,-0.16017054514833742,-0.9588787145810919,-0.007333760606592077,-0.13596827367391484,-0.07270294427607138,-1.5119458536626476,-0.00578388586139611,-0.08497722685980647,014820
22,유니드,2019,Q4,에너지_화학,-0.03932415357367666,-1.1866906027648785,-0.016780417014491178,-0.1356129584176723,-0.09784934519897792,-1.0803564298540869,-0.012123578364548027,-0.08379158721689009,014830
22,남해화학,2019,Q4,에너지_화학,-0.028022452684514837,1.948327711453481,0.31922357258192213,0.06219955326224014,0.09940066173660078,2.9651298862748314,0.028581219077412623,-0.03615529340271664,025860
22,LG화학,2019,Q4,에너지_화학,0.18525221151187238,-1.5913997665287063,-0.04120753557242329,-0.04089603775015338,-0.06407131118608123,-2.5953062921555947,0.02930026088163662,0.10716844303243689,051910
22,휴켐스,2019,Q4,에너지_화학,-0.1475747691863368,-0.6063216414712413,-0.02727784486624285,-0.10284992338790488,-0.08358556988924526,-0.7684576101246638,0.21711767861118347,-0.09405106916268505,069260
22,GS,2019,Q4,에너지_화학,-0.15785167469590003,0.030233545647558424,0.008255529717427823,-0.47977983175823036,0.5395088591855766,0.20815168863910927,-0.0003034250936779781,-0.0532630558441501,078930
22,휴비스,2019,Q4,에너지_화학,0.0077363524049190585,-89.73173549691855,-0.16602478668541398,-0.09200006918061332,0.0034629881574066435,-593.5720146940665,0.03348865781504795,0.11312216157539332,079980
22,후성,2019,Q4,에너지_화학,0.01221930956411188,-0.46804375011901633,-0.025795411721909467,-0.08087365191021867,-0.10041133837043104,-1.3421178354554597,-0.003866998248843845,0.1089991519556284,093370
22,SK이노베이션,2019,Q4,에너지_화학,-0.30738634551690125,1.694024396961472,-0.018169168503589406,-0.1250393060252175,0.09392778631354637,7.400081956883332,0.0098457100814342,0.1948183468353797,096770
22,코오롱인더,2019,Q4,에너지_화학,-0.2943104851388759,-0.38793123614499514,-0.020685590263913145,-0.0034350794246666982,0.0664966904414881,-3.7398733351315396,-0.049938870078564235,0.037327972520213276,120110
