,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
19,한화,2020,Q3,에너지_화학,-0.02226526064586169,0.21735710988390977,0.05784199381619248,-0.09526219819822801,-0.12609211479958082,0.09518575160899756,-0.002946815456655205,-0.13324027512351494,000880
19,한국쉘석유,2020,Q3,에너지_화학,-0.016901046266611732,0.0903267754360062,0.14364612250691322,0.09328684080163185,0.006964704373342734,0.07450710966771079,-0.023254742588791677,-0.22086365135727729,002960
19,태광산업,2020,Q3,에너지_화학,0.08190927204578127,-0.9054641390006293,0.004301488127349984,-0.01972905906820721,0.005190465833348368,-0.9804193305584895,0.028914200453717065,-0.04305632817126348,003240
19,삼성정밀화학,2020,Q3,에너지_화학,0.08257021447887561,-0.21570112256555318,0.059590454256893466,0.029818954457648372,0.08262565727351445,-0.694651005097782,0.019629340001420248,-0.16735584099827483,004000
19,효성,2020,Q3,에너지_화학,0.05722045444459716,0.08276327538366912,0.08722173132253763,4.007692778171497,-0.011413560371747677,-6.147800346240522,-0.17468525170460547,-0.16738973920061234,004800
19,SK케미칼,2020,Q3,에너지_화학,-0.277069844076192,0.010232110292430097,1.5819974225657627,0.8332921042283483,0.12126905224613371,-0.3309949614683332,0.014015921274819876,-0.3461234129235028,006120
19,대한유화,2020,Q3,에너지_화학,0.8399454267624339,-0.11986196787964876,-0.04060627785969528,0.11159198263300474,-0.009854791215071157,-0.11518501743065268,-0.012256414603462051,0.21512759317055263,006650
19,국도화학,2020,Q3,에너지_화학,0.09548275719095306,-0.6049594770095423,-0.016102599331200063,-0.08542430092617204,-0.08790333642721748,-0.4310245590341373,0.022913092249030376,0.18639308311870162,007690
19,한화케미칼,2020,Q3,에너지_화학,0.47833225315108596,0.7400128717621022,-0.008586257199844405,0.015713506250258247,0.09488151475106843,6.094411823575055,-0.0036139121334265445,-0.32960627303006934,009830
19,OCI,2020,Q3,에너지_화학,0.014197494054648846,-2.1107961665125607,0.13600325927772317,-0.06555867476099542,0.22838257549486962,-1.592069294400548,0.002222498109228477,0.5265575935665567,010060
19,S-Oil,2020,Q3,에너지_화학,-0.027674351281917888,-0.9410391516040819,-0.015031695687109825,-0.1283996476825373,0.12979628052284364,-1.1626258929247546,-0.006606492533572594,0.03646985899182309,010950
19,롯데케미칼,2020,Q3,에너지_화학,0.3560717204359098,15.38946254295605,0.05910980070572802,0.07540473223604582,0.10610570159689714,4.38553740172456,-0.002989228630897456,-0.05476992263658534,011170
19,금호석유,2020,Q3,에너지_화학,0.37769206068571276,0.7604151542503705,0.09670571301120878,0.08630506098984503,0.159335854471923,1.366195151481377,0.0016360785358364716,0.4796880327309922,011780
19,SKC,2020,Q3,에너지_화학,-0.11127946012600176,0.3180313947461779,0.045337394267151554,0.13078921860816606,0.09601989779375497,9.339806744026738,0.02646001633181272,0.18512281533968783,011790
19,한솔케미칼,2020,Q3,에너지_화학,-0.03863134941227138,0.33526314853267025,0.01019770016287791,0.08886924071317126,0.12391116919391498,0.41931843453458395,0.038163380555017,0.13644362653477876,014680
19,동원시스템즈,2020,Q3,에너지_화학,0.3027565190172252,-0.011315931648125499,0.011567668140976428,0.04268784527965974,0.05514731200468015,-0.09534472283558504,0.02428837238872017,0.3257737470167064,014820
19,유니드,2020,Q3,에너지_화학,-0.14171187969361126,-0.3696840527621299,-0.11664134226333656,0.020867791124003388,-0.09508874630656428,-0.5308922301714188,-0.015103118219253475,0.2739862302124046,014830
19,남해화학,2020,Q3,에너지_화학,-0.08034936483972129,-0.4623970196945786,-0.14442961073020633,0.018372516104548486,-0.1612192576851219,-0.42443347847670465,-0.0065394684922041035,-0.15891086836790894,025860
19,LG화학,2020,Q3,에너지_화학,-0.05093637392835632,0.6121967708455662,-0.0027525973115495317,-0.03084990604009663,0.006673015074474042,0.5033556533676993,0.057692953265339186,-0.05067434682493577,051910
19,휴켐스,2020,Q3,에너지_화학,0.43030212548314506,0.025272030005822677,0.012664319735467,0.1378938246302781,0.10135354202007485,0.09945751431571459,-0.00037096709909967274,-0.28770641492661336,069260
19,GS,2020,Q3,에너지_화학,-0.024492913026763916,0.4899695073021988,-0.0029526692003725152,-0.25360158029164936,0.0011691588209956638,1.0343437152391548,0.0027846700780163047,-0.16299904209893978,078930
19,휴비스,2020,Q3,에너지_화학,0.08427211538800605,-0.4094753347990122,-0.3054622372091971,0.038039211633255965,0.1140240310709415,-0.2077053791856861,0.004360003892322162,-0.22183085068444297,079980
19,후성,2020,Q3,에너지_화학,0.07928768788108062,0.10648245659801359,-0.16526305914326045,0.03116548958361487,0.07892959116342713,0.223362067901953,0.007732329191522558,-0.14972882081778777,093370
19,SK이노베이션,2020,Q3,에너지_화학,-0.17369131791531495,-1.772932330389057,0.05572711180607515,0.13528299253753273,0.9075462654423652,-2.0309505504079595,0.00037731671142671175,0.08833222372673583,096770
19,코오롱인더,2020,Q3,에너지_화학,0.015673291959385674,-0.5684688944739889,-0.11322555831656589,0.017146845781383924,-0.05693188992095444,-0.7959738571786735,0.0020616203590806403,0.2552122791267982,120110
