,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
23,한화,2019,Q3,에너지_화학,0.02836554236532375,-0.18855134842908527,0.04288958687500344,-0.03751699437820033,0.024139619440067817,-0.3938920565492463,0.0036384421075921214,-0.15275158544433812,000880
23,한국쉘석유,2019,Q3,에너지_화학,-0.037728287458142225,-0.1604021734500345,-0.19589062319298312,-0.01131418177328758,-0.04834237975782807,-0.17793359729876035,0.05436104679562925,-0.14568879791113007,002960
23,태광산업,2019,Q3,에너지_화학,-0.04377677085914533,-0.4072577506440517,0.13502627550919422,-0.011636367794230051,-0.11805889739763575,-0.29955038782064225,0.0031841028806824934,-0.2230014442811535,003240
23,삼성정밀화학,2019,Q3,에너지_화학,-0.06714316158066486,-0.020922143827116768,0.23573150423993927,0.07670996407043651,-0.020205818353839278,-0.02084304671351911,-0.007140331398971078,-0.13767736308785808,004000
23,효성,2019,Q3,에너지_화학,-0.12678915871389274,-4.492899134221415,-0.03369707833186386,-0.05804411183831615,0.24586731607601453,-4.369199878623955,-0.0005924831367486449,-0.087820127341634,004800
23,SK케미칼,2019,Q3,에너지_화학,-0.042359522646859646,0.08031928650714248,-0.006895819169631334,-0.23208507223295316,-0.013870965595601081,-0.8978782387845691,0.17619720569684505,0.3053964267463072,006120
23,대한유화,2019,Q3,에너지_화학,-0.0691341179146056,-4.600968670983557,0.03174044700340706,0.029898998314985104,0.4497102960062369,-5.414148839264528,-0.016077793636578463,0.20854617476646556,006650
23,국도화학,2019,Q3,에너지_화학,-0.048881088299342665,-0.2581801586999267,0.25666106844236847,-0.001448306516956488,-0.0681912706342217,-0.21983883456238318,0.06274415760210639,-0.08204786910663056,007690
23,한화케미칼,2019,Q3,에너지_화학,-0.03333126474648297,0.4367406901440638,-0.025543273071992556,0.006448226785853883,0.021613049775152993,1.0790037810155395,0.016522710893101422,-0.053818984063023684,009830
23,OCI,2019,Q3,에너지_화학,-0.1862519360522744,10.504732562909556,-0.28762922176067474,-0.10964348953785552,0.005805477307788909,3.5216120907218134,-0.009056232028448519,-0.2978714804649121,010060
23,S-Oil,2019,Q3,에너지_화학,0.019029750737067933,-3.550898468131164,-0.027396983517456786,-0.03862279414537961,-0.0036161559241302266,-1.367410045450189,0.0031570506105207397,-0.23415891349937037,010950
23,롯데케미칼,2019,Q3,에너지_화학,-0.1083213502959046,-0.19958869446126803,-0.09356575053031846,-0.18180779285065252,-0.04639890166406102,-0.7271933590096952,0.012146935138033443,-0.06607634566461612,011170
23,금호석유,2019,Q3,에너지_화학,-0.09121797013544412,-0.3206248943974561,-0.11936199591701246,-0.11137779419857219,-0.02821985726277554,-0.4116236033464705,-0.012849745898348974,0.07969300559181895,011780
23,SKC,2019,Q3,에너지_화학,0.02215094111238891,-0.06005524126428541,-0.00843226992359336,-0.12357176872665643,-0.0576664827272908,0.5162351968694381,0.006449795569089867,0.20861992107914992,011790
23,한솔케미칼,2019,Q3,에너지_화학,0.06596689218640452,0.1728953510819573,0.005052078379952807,-0.003909718867207035,0.052786476637427304,0.1982784654935854,0.009187003483564382,0.050375354975927454,014680
23,동원시스템즈,2019,Q3,에너지_화학,-0.2038720552276502,-0.45219787273983414,1.2242311198962614,-0.15422906973988382,-0.03338599433472067,-0.6523570858414889,0.018039536370551,-0.16017054514833742,014820
23,유니드,2019,Q3,에너지_화학,-0.08732457928818163,-0.5313537766520084,-0.06814822508895346,0.2261529097847479,-0.0001548117343321831,7.8451742081123115,-0.06685189316154638,-0.03932415357367666,014830
23,남해화학,2019,Q3,에너지_화학,-0.13697981033367684,-0.9109515913905311,0.09871685698012955,-0.07964026494816112,-0.21448935993831442,-0.8937329586990257,0.0002814016991554702,-0.028022452684514837,025860
23,LG화학,2019,Q3,에너지_화학,-0.09624735555415903,-0.12092976393936905,0.022739746162523167,-0.028110864439056527,0.07143187611988044,-0.3292367379697373,0.030291721039268582,0.18525221151187238,051910
23,휴켐스,2019,Q3,에너지_화학,-0.045698830460626554,0.31017963644991453,-0.02212710764530612,-0.08781284708140824,0.17396599021800463,0.3009163624237505,0.0824952904208629,-0.1475747691863368,069260
23,GS,2019,Q3,에너지_화학,-0.04186785184236937,0.17667632657139998,0.0012759028129436523,-0.6545675008609804,-0.028008580838142394,-0.06188716432618868,-0.00025002739246793304,-0.15785167469590003,078930
23,휴비스,2019,Q3,에너지_화학,-0.10887111048178684,1.5249456830008055,0.41626343675618727,-0.06708149234615834,-0.09400073739642023,-0.3163811730217668,0.019197628123541532,0.0077363524049190585,079980
23,후성,2019,Q3,에너지_화학,-0.3567191842053086,0.38843921785399527,-0.0023297301099445278,0.003334194578304084,-0.004864277111860771,0.4359718896206164,0.0015020368070075563,0.01221930956411188,093370
23,SK이노베이션,2019,Q3,에너지_화학,-0.0865332455739095,-0.563383535692056,0.0039485947364947815,0.023207453491271846,0.16322708120909502,-0.5533192697266267,-0.016653068980853947,-0.30738634551690125,096770
23,코오롱인더,2019,Q3,에너지_화학,0.14551234673185903,-0.21129697163446526,0.02424221004703986,0.04496245847022884,-0.07256682165851147,-0.19402520603308993,-0.011359570749981063,-0.2943104851388759,120110
