,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
18,한화,2020,Q4,에너지_화학,-0.13324027512351494,-0.5675121485351535,-0.08555386815065358,-0.2555208159216522,0.19345528000050716,-0.6086811060846291,-0.00528152792635217,0.049482279190664655,000880
18,한국쉘석유,2020,Q4,에너지_화학,-0.22086365135727729,-0.28005680581707826,0.17749358224661216,0.12338909089513517,0.022731861170564027,-0.19378731880069766,-0.01505621712931382,0.11114082104582246,002960
18,태광산업,2020,Q4,에너지_화학,-0.04305632817126348,-8.097023339183876,-0.052140516722329555,-0.03925738808916457,-0.015659975616812205,-7.1776037864928774,-8.158998564145037e-05,0.25528704719089096,003240
18,삼성정밀화학,2020,Q4,에너지_화학,-0.16735584099827483,0.0688930755413828,-0.41811097441618905,-0.3901805002355325,-0.04452590530207834,-0.11372180556098388,0.3074374583982915,0.06145430122390323,004000
18,효성,2020,Q4,에너지_화학,-0.16738973920061234,1.5108369321312973,0.0017699922453815464,-0.14433736787240226,0.4406990575778533,-1.2390848126738325,0.013651373256058585,0.20262256265532305,004800
18,SK케미칼,2020,Q4,에너지_화학,-0.3461234129235028,1.1778442353819658,0.03382068391321891,0.1840999917132098,0.015370595954718347,-3.8024982895145185,-0.01820701270253766,-0.11462178132425084,006120
18,대한유화,2020,Q4,에너지_화학,0.21512759317055263,0.30655560973012275,-0.02696451353430729,0.08671410156955339,0.1789925572302271,-0.012087297021588728,-0.011319060790725866,-0.19835470633533195,006650
18,국도화학,2020,Q4,에너지_화학,0.18639308311870162,1.7867424946796078,-0.259020020211547,-0.09368312485277208,0.21461608204716964,0.298592756286326,-0.01993146148670022,0.14036810366153796,007690
18,한화케미칼,2020,Q4,에너지_화학,-0.32960627303006934,-0.6526227454301479,-0.10064427447791024,-0.15037523462216718,0.011533268677354158,-1.0067262371055037,0.02288340961278479,-0.008450258678940737,009830
18,OCI,2020,Q4,에너지_화학,0.5265575935665567,-0.09374392395004894,-0.10914016121760983,-0.015302934940918944,0.026204550057041365,-14.587827424162413,-0.07852044206058006,-0.026135434697953496,010060
18,S-Oil,2020,Q4,에너지_화학,0.03646985899182309,-9.386877828054299,-0.167694824506344,-0.05821895992231674,0.09978402985551482,5.516860036475108,-0.010265351432113379,0.15431940474312822,010950
18,롯데케미칼,2020,Q4,에너지_화학,-0.05476992263658534,-0.24573201788691912,-0.055458309580984966,0.13457640638324153,0.05737943298338144,-1.3403531134067872,-0.019811290479407107,-0.14166211592505534,011170
18,금호석유,2020,Q4,에너지_화학,0.4796880327309922,0.27683541014396074,-0.14164931483631749,0.08736856020874306,0.21945656592918628,-0.08652921602514207,0.02011909973641357,-0.011446247758757615,011780
18,SKC,2020,Q4,에너지_화학,0.18512281533968783,-1.4055732536247583,-0.03270534459417784,-0.4129354673827512,-0.044234100625165196,-16.644052124780764,0.0015027203697204339,0.09443715074817449,011790
18,한솔케미칼,2020,Q4,에너지_화학,0.13644362653477876,-0.45710156461747975,0.14295253233103655,0.17372291688828123,-0.037804949820761435,-0.48762486902359314,0.01397860437220455,0.05316464540792426,014680
18,동원시스템즈,2020,Q4,에너지_화학,0.3257737470167064,-0.11307211509568771,-0.42733477636993145,-0.0792525857726778,-0.0750834246781037,-0.35510925555801,0.02592428821106285,-0.14915791918673757,014820
18,유니드,2020,Q4,에너지_화학,0.2739862302124046,-0.778617891583447,-0.11570309814764568,0.0018754856898692829,-0.06026111104801657,-1.4031949247561726,-0.007360011363233165,0.14756737875873854,014830
18,남해화학,2020,Q4,에너지_화학,-0.15891086836790894,-1.6315954627039226,-0.0521098667545149,0.026617752065758005,-0.06116655796213166,-1.3891534207353786,0.015110655532499129,0.062233202103824006,025860
18,LG화학,2020,Q4,에너지_화학,-0.05067434682493577,-0.7085776159070775,-0.31281162308103405,-0.4474990863096945,-0.10571029955109235,-1.6575932398264168,-0.0017408079479428462,0.037992412672218645,051910
18,휴켐스,2020,Q4,에너지_화학,-0.28770641492661336,0.7229956651894853,-0.015142473825875413,0.0880134043733829,0.10629605379330154,-0.46541355177438515,-0.0827824882195155,-0.08754706900635502,069260
18,GS,2020,Q4,에너지_화학,-0.16299904209893978,-0.005062473071951734,0.03441834340718719,-0.5586956155285472,0.0330669944683466,-17.940332171416856,-0.04198148221762332,0.20388717257270525,078930
18,휴비스,2020,Q4,에너지_화학,-0.22183085068444297,-23.06616041878443,-0.15249323671815262,0.5743485886454776,0.2635357575574706,-11.304132338551618,-0.217734152794967,0.23662471190516693,079980
18,후성,2020,Q4,에너지_화학,-0.14972882081778777,-0.0030078352174429668,-0.20636148126070397,-0.019823473795958835,-0.03563632537705297,-0.974005384547672,-0.007640627294808855,-0.08299692147784285,093370
18,SK이노베이션,2020,Q4,에너지_화학,0.08833222372673583,-3.1856522924262096,-0.15513638254948003,-0.09599200290441834,-0.6516481471956954,-4.286494831006567,0.0276565730970304,0.28820015772134966,096770
18,코오롱인더,2020,Q4,에너지_화학,0.2552122791267982,2.496562851681683,-0.13761467336560074,-0.10503583382978066,0.27030117336983017,2.6093138663055413,0.009367791412506765,0.036469406871421764,120110
