,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
10,한화,2022,Q4,에너지_화학,-0.1129930950985224,0.6141985109911436,0.49053800607483966,0.46620864534708395,1.0237581106037599,5.698296095345506,0.138454757310285,0.07943322632192074,000880
10,한국쉘석유,2022,Q4,에너지_화학,-0.06344360727776799,-0.06363550528105444,-0.6200809399011091,0.06674213598982082,0.1354203233313902,-0.18196404007997924,0.03641909581074576,-0.03971023301053727,002960
10,태광산업,2022,Q4,에너지_화학,-0.005003418996644797,2.358239215710386,-0.0523571566354083,-0.13825853105785268,-0.04617889330012803,56.12765770502186,0.027649219974901218,-0.05350212398488133,003240
10,삼성정밀화학,2022,Q4,에너지_화학,-0.06662688127019187,-0.6297809212929583,-0.0903962733636191,0.06820894721440252,-0.21088241301150235,-1.284030426677689,-0.03630275712603592,0.08673431498573486,004000
10,효성,2022,Q4,에너지_화학,-0.07685846984545379,-0.023833682640700404,-0.17066816187182254,-0.026112534726557723,-0.18812587739994435,0.38539554736812764,-0.05333859078377645,0.003949843507796046,004800
10,SK케미칼,2022,Q4,에너지_화학,0.0025124671570370544,-2.059385587612022,0.08606886628551025,-0.2409600728295912,-0.34590874746899836,-0.4799060449475413,0.04883843863384718,0.09801281478336943,006120
10,대한유화,2022,Q4,에너지_화학,0.21386054419001035,0.8346370304168316,-0.3822129248219064,-0.29146412242812747,-0.23207160483950906,1.0869246681785092,0.07684660616481098,-0.206508131939682,006650
10,국도화학,2022,Q4,에너지_화학,0.07056010559351913,-0.4849462906977279,0.02609377367734611,-0.2307773267836034,-0.1336868750046033,-1.1103918126899193,0.01861176788445751,-0.09900331007343416,007690
10,한화케미칼,2022,Q4,에너지_화학,-0.16380315290732625,-0.6195236043303264,0.039082278443004936,0.0007764923434880888,-0.02745942327164863,-0.44023589414584274,0.00027105567056806557,0.0,009830
10,OCI,2022,Q4,에너지_화학,-0.046451828420508254,-0.036923883172897076,-0.0621663206289923,0.005895253425771019,-0.03704621643819095,-0.05935749993130568,-0.0031666014427479405,0.18332363479072497,010060
10,S-Oil,2022,Q4,에너지_화학,-0.12725829063289595,-1.3151834489019676,0.014333491430561951,-0.14743039137055247,-0.04753200446676309,-13.525538813656304,0.016751581881579325,-0.09222422470578912,010950
10,롯데케미칼,2022,Q4,에너지_화학,0.10944519747933187,-0.04464773303698988,-0.050627385226812316,-0.027372966843916213,-0.08721149474106615,-9.055896988954538,0.008237318104566071,-0.05693270729970848,011170
10,금호석유,2022,Q4,에너지_화학,-0.00807165116323762,-0.46108575679807906,0.13741781761947336,-0.030774636158808044,-0.12929583551260315,-0.3852189085443387,0.045652658522366885,-0.10151229461318789,011780
10,SKC,2022,Q4,에너지_화학,-0.048244718967884376,-2.4592590962007828,0.09523960303129586,-0.5030897474625231,-66.03612322443155,-1.026467391301333,0.0989581163764679,-0.14187353815042017,011790
10,한솔케미칼,2022,Q4,에너지_화학,-0.06640923402912237,-0.28956626950843145,-0.03904408689811123,0.014522785348539902,0.060270993315138854,-0.4580665062643211,0.027107028375157327,0.05702835449860521,014680
10,동원시스템즈,2022,Q4,에너지_화학,-0.06464297011626005,-0.36456712392307,-0.011778815904124995,-0.06345082823491865,-0.14930358451879067,-1.0927346695636113,0.039858357912007536,-0.0972337439823241,014820
10,유니드,2022,Q4,에너지_화학,0.0,-1.1706184902099073,-0.1466813200796644,-0.3006743976735158,-0.9017439374540251,-1.1327259768652547,-0.04291153816550475,-0.21378185104767256,014830
10,남해화학,2022,Q4,에너지_화학,-0.028363620873811984,-2.5416897285552045,-0.157614910586797,-0.33300849431045576,-0.08350777754073846,-2.913871951546319,0.09695209942678273,-0.015096955537124446,025860
10,LG화학,2022,Q4,에너지_화학,-0.014152732244318702,-2.4895305022497096,-0.04394503162930108,-0.12727977843918759,-0.24059787801904509,-2.18697880710279,0.0356693212860939,-0.05912800302848189,051910
10,휴켐스,2022,Q4,에너지_화학,-0.09892561701720348,-0.6033670162813318,-0.07966031248492333,-0.07304545994826983,-0.14276615333731257,-0.8888292505324782,0.07455199676907176,0.17524638782616592,069260
10,GS,2022,Q4,에너지_화학,-0.14981647169354712,-0.22284458309699373,-0.04222898007283726,-0.21464893022625808,0.007011393514460895,-0.28606205644495797,0.003855551807274482,-0.016575116895125593,078930
10,휴비스,2022,Q4,에너지_화학,-0.04298156107314753,0.9668187762389313,0.13212378435006755,-0.3084210843748295,-0.13573090326039272,0.7476159785855723,0.011188877533241826,-0.0668614184661137,079980
10,후성,2022,Q4,에너지_화학,0.016251853166334672,-0.49142426462119393,-0.05895512027482419,0.05373430459352546,-0.0015294321205737704,0.033010725145425024,0.09155848962181956,-0.07820604891555066,093370
10,SK이노베이션,2022,Q4,에너지_화학,-0.10398098562439032,-0.6001128398447828,0.028580344066869268,-0.35312760345920235,-0.08021279078020394,-0.8651105007648524,0.06837545100923248,0.07390487203950091,096770
10,코오롱인더,2022,Q4,에너지_화학,-0.09333617100222555,-0.11147097127651573,-0.037162840470148395,-0.08053777196179046,0.11962567766074805,-2.481768813484588,0.018221565040837495,-0.011154198527778651,120110
