,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
33,한화,2017,Q1,에너지_화학,0.25021261986688825,0.14490646124823137,-0.07411156914108163,-0.06266550990885589,-0.17391001909626624,-2.47816199990904,0.003759511045989594,0.00789241452241363,000880
33,한국쉘석유,2017,Q1,에너지_화학,-0.053881628697106256,-0.20673713538848126,2.486834961357773,0.07042431190054854,0.05953096628321797,-0.1516957226080493,0.0031625895275864124,-0.017191387893625835,002960
33,태광산업,2017,Q1,에너지_화학,0.14247175380219196,-0.18952217780645475,0.011997570252182843,0.09129271474504419,0.06531313365252922,-871.1252916279561,-0.005535429625324051,0.07186773191023264,003240
33,삼성정밀화학,2017,Q1,에너지_화학,0.04279489573607216,0.2809108100336717,0.003939114722949499,0.08246597964565594,0.16040944361337695,3.302801186945622,-0.013337037015708875,0.028737125754354345,004000
33,효성,2017,Q1,에너지_화학,0.13376915655452148,-0.1749833504828503,-0.09575357229866033,0.12943046276399106,-0.10587190507232114,28.67205361488448,-0.010480429377901723,-0.059489072109920375,004800
33,SK케미칼,2017,Q1,에너지_화학,-0.00042577814753681775,3.1316778122340914,-0.07183463109655641,-0.07607123489180856,-0.10685999968967341,-2.8603665011231763,0.011608589970818262,-0.022834433237322378,006120
33,대한유화,2017,Q1,에너지_화학,0.08017557538479304,0.10415939756955628,-0.04235911299177364,0.0716200095665318,-0.0038278275966319164,-0.007104130875022818,0.037035791328133394,-0.06337274885961253,006650
33,국도화학,2017,Q1,에너지_화학,-0.027667189109574324,0.32672539106460996,-0.028487130893446122,0.09796399404227651,0.20716509040779973,0.8051225443737156,-0.012827977541210012,0.027894100380617626,007690
33,한화케미칼,2017,Q1,에너지_화학,0.03988091406642379,0.5225116067646722,-0.03262889239154254,0.15423825097903054,0.017497762716941256,4.83120399779499,0.001201983334891743,0.1738862544161008,009830
33,OCI,2017,Q1,에너지_화학,-0.028498529192504292,0.17750486087073303,0.04147351877648142,-0.12063429272132076,-0.002242912638893202,-0.6174381941790013,-0.01985610531851656,0.07473916910490357,010060
33,S-Oil,2017,Q1,에너지_화학,-0.036583477612150424,-0.0939171122994652,0.15710402510678279,0.09967388895417817,0.14110080908218947,1.7637392752492782,0.03907538529098087,0.13425471201873174,010950
33,롯데케미칼,2017,Q1,에너지_화학,-0.06491414389861982,0.29270033243736426,0.025829297800463946,0.19981272797213245,0.16647612737199546,0.42098800882671483,0.02558745203239776,0.0549973316285232,011170
33,금호석유,2017,Q1,에너지_화학,-0.05130173896969959,1.2024783286459861,0.24253859913128228,0.16010433856199313,0.27762604541713376,-2.382745702506018,-0.001773611562369326,-0.04034846258444286,011780
33,SKC,2017,Q1,에너지_화학,-0.057518772981505345,0.43765533049519,0.06174783980300691,0.12075287112699651,0.14559257231135003,1.1711631991703482,-0.0004329303941378315,0.1675880453520651,011790
33,한솔케미칼,2017,Q1,에너지_화학,-0.05345689677740259,0.8205875102986662,1.1100089808557296,1.028403776021272,0.12922838375349377,1.5840551559549483,-0.010402054886829992,-0.026927038168254043,014680
33,동원시스템즈,2017,Q1,에너지_화학,-0.18058473389355745,0.8088028560011935,-0.13841440841552055,-0.023875807865609278,0.032310292986523326,6.4000161925579295,0.009136960761210844,-0.05941912775311166,014820
33,유니드,2017,Q1,에너지_화학,0.013285347210401283,-0.16132649502913166,-0.011519183428346902,-0.03673670953352315,0.018368954374486934,-0.2604353291020495,0.0365689303165444,-0.0034470560480154505,014830
33,남해화학,2017,Q1,에너지_화학,0.10547295841413486,-2.036816903832023,-0.3762529408760039,0.013374622630716981,-0.4284526627342504,-2.246464948511993,-0.00493292234814513,-0.1348697119444019,025860
33,LG화학,2017,Q1,에너지_화학,-0.048244129866711824,0.4592967898213607,1.6437251243781095,0.036568031359860864,0.13745583224828062,0.39385785809702756,0.1465071658274255,0.1852586353974532,051910
33,휴켐스,2017,Q1,에너지_화학,-0.01510477608765029,0.6444378732065819,0.6569529764153199,0.011364344284751304,0.25061901495388694,2.1217877947559534,0.07042460777938064,-0.032178069345287344,069260
33,GS,2017,Q1,에너지_화학,0.17134082548682122,-0.8815260674331139,-0.010596756416312414,15.344767150726089,-0.8993150341856796,-0.8230796312187824,0.015616827138954514,-0.07508818389132835,078930
33,휴비스,2017,Q1,에너지_화학,-0.041801621310776006,463.75145961844237,0.015237584576649699,0.08834819690027773,0.03145604863474838,-113.8537592232877,-0.002070727543976636,0.031801609565629295,079980
33,후성,2017,Q1,에너지_화학,0.08938726920547056,0.3966872311758114,0.003587303674329023,0.12545108594841148,1.0870468439519314,-0.7064894121346645,0.1369527783498663,0.27203657726840813,093370
33,SK이노베이션,2017,Q1,에너지_화학,-0.06586928884188936,-12.502408618934815,-0.003694762049339495,0.6397161609514956,2.4632322428744664,-3.1985704570463818,-0.005038741620510434,0.07081360660980167,096770
33,코오롱인더,2017,Q1,에너지_화학,-0.10686334619684787,-0.09272224452187527,-0.11362830637787535,-0.009812918179245234,-0.07197806059306755,1.999267250404149,0.03190763016844955,-0.004248294408802985,120110
