,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
33,조선내화,2016,Q3,철강_소재,0.05567980570589828,0.011783632523946874,0.027107261458705345,0.03407413733282283,-0.06476704196923178,0.005871808296371128,-0.0415014890031038,-0.14737252375136384,000480
33,영풍,2016,Q3,철강_소재,-0.025629221514891963,0.0040715517674208,0.004063916059734218,-0.00605457438118473,0.053097001355985274,0.013649077393016684,0.08195677270441326,-0.23635428470249803,000670
33,동국제강,2016,Q3,철강_소재,-0.011003397168905325,0.061004749353227083,0.025412220871648072,-0.012003249855782383,-0.05044047747377578,-0.019510579183476873,-0.04103221873574814,0.2366102338807522,001230
33,세아베스틸,2016,Q3,철강_소재,-0.055046075965483075,0.014719886954358552,0.010124814299325768,0.07336779766301293,-0.07354733089886478,-0.020002649390480354,-0.23187583377690568,0.013813479603057802,001430
33,고려제강,2016,Q3,철강_소재,0.10708222189381547,0.0071086510459128505,0.007061531126294929,-0.0030507036733354864,-0.03774388430444375,-0.004006676212976457,-0.00868119583281557,-0.1449928696559611,002240
33,세아제강,2016,Q3,철강_소재,0.2198907026207437,0.003988864040612716,0.0049997261760894585,0.002062564775350717,0.06683648359766536,0.021599832399261,0.06712383314023396,-0.010978750295810732,003030
33,현대제철,2016,Q3,철강_소재,0.0024716832453822515,0.030480674724842283,0.02561070974734525,0.00699885589135163,-0.005506638296920774,0.010728835721104835,0.02960668678542744,0.04664328826368218,004020
33,삼광글라스,2016,Q3,철강_소재,-0.22475170242234596,-0.011660440947650952,-0.010573798053458927,-0.003066232848500161,0.004808786654894925,-0.0011164795695056684,0.0021242039190763062,-0.149271919845978,005090
33,POSCO,2016,Q3,철강_소재,0.13813744713118786,0.01091370936777003,0.012843575967647958,-0.0011946768711781353,-0.10809260972194046,-0.006653316091964179,-0.025593702833325627,0.025641436592305125,005490
33,현대중공업,2016,Q3,중공업,0.05501709048547251,0.014306277647091692,0.01216677870341254,-0.018684124051238538,-0.08032855680056172,-0.03766427542569439,-0.06299212150247746,0.022361074163679454,009540
33,무림P&P,2016,Q3,철강_소재,-0.053589572082884056,0.02908461482021818,0.007108860146465723,-0.01082971918291209,-0.05679462382616729,-0.026302743795833305,-0.07472126396058876,-0.10232083653125833,009580
33,고려아연,2016,Q3,철강_소재,-0.021792523997259818,0.021797857462363623,0.020242696962798457,-0.0024799091303339127,0.13160408407441282,0.029867457099433947,0.06642080873879341,-0.21336761181161024,010130
33,삼성중공업,2016,Q3,중공업,0.12193879833170787,0.035464384360327283,0.02444451643638179,-0.029925147737981495,-0.09057814003450726,-0.05724010351961395,-0.07820665280806727,0.09354039364304538,010140
33,현대미포조선,2016,Q3,중공업,-0.20250429185804758,0.026146615707874687,0.08876328126661726,0.06673868870493549,-0.12019482146897342,-0.02795674473396237,-0.13503083290145623,0.19791314356502815,010620
33,한화테크윈,2016,Q3,중공업,-0.1312677818950058,0.025778140064302013,0.020154552732937203,0.0400474906831938,-0.018809695990951836,0.0007070745382016241,-0.051817110218927875,-0.20105057256039613,012450
33,현대엘리베이,2016,Q3,중공업,-0.009155151601217167,-0.48510432808355175,-0.05379753519874919,-0.13758891282081143,-0.006680141244411297,-0.02992882833342292,0.068281248658147,-0.11792008295116328,017800
33,두산중공업,2016,Q3,중공업,0.010496060985617686,0.0032676736547874174,-0.008418290920834903,0.0047021137080685005,-0.007024162038766879,-0.007564836527945373,-0.0368748233287618,-0.2644080774698696,034020
33,대우조선해양,2016,Q3,중공업,0.0,0.03619069308672618,0.08956354949246492,-0.04631981430638832,-0.10351017045648248,-0.11871877055120805,-0.16293038752778521,0.0,042660
33,두산인프라코어,2016,Q3,중공업,0.00431737201593998,-0.02269143813014518,0.0006142231362473716,-0.0030542765136507555,-0.03723184629119558,-0.02284479196993161,-0.10199513480493583,-0.02239453974757946,042670
33,현대로템,2016,Q3,중공업,-0.13135165542036203,-0.03338674060545077,-0.01309216391259893,-0.002880945232943688,-0.09299478863219102,-0.06643793513990626,-0.09653404177103142,-0.05441568706360886,064350
33,두산엔진,2016,Q3,중공업,-0.19157843471200448,-0.79488083128639,-0.3285334935979234,-0.22237769898490678,0.007171655576469149,-0.16053068595437292,0.007864518808927912,-0.24021763779439623,082740
33,한진중공업,2016,Q3,중공업,-0.1230983132457033,1.2425043946836651,-0.0895797503154131,-0.08536841378652704,-0.027521486445842624,-0.04582906661037722,0.03402175420493392,-0.2095849966133588,097230
33,풍산,2016,Q3,철강_소재,0.22564667469914307,0.04204686064994467,0.02027575992920716,0.01859504955683189,-0.04245815786091911,-0.010575334950634563,-0.05144770890028516,-0.14695127517665957,103140
33,한국철강,2016,Q3,철강_소재,-0.020029172322892093,0.04699797178778664,0.010033273835474477,-0.004048057594985721,-0.08378335693862493,-0.008831075216573003,-0.013254150953804555,-0.1800884569441198,104700
