,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
6,조선내화,2023,Q2,철강_소재,0.01859796740924216,-0.021716290280187622,-0.26892021884026973,-0.16263129821144584,0.2984630361073426,-0.016687134754544086,0.6058211635888033,-0.20592868253686974,000480
6,영풍,2023,Q2,철강_소재,-0.008138775911639778,-0.02415226449330099,-0.024097997295568496,0.048209233975342825,-0.16673179048034303,-0.06662299981374054,-0.299130847434505,-0.11496775629119849,000670
6,동국제강,2023,Q2,철강_소재,0.20365198402539958,0.116804760161203,-0.8148674913946101,-0.8714740667430391,-0.9866329821977048,-0.9003240549708562,-0.9403571176365554,-0.2414258499784816,001230
6,세아베스틸,2023,Q2,철강_소재,-0.01517141271331833,-0.010380686732845978,-0.006597283425959333,-0.005306937017632962,-0.1534267358578889,-0.029211009976473412,-0.8027439749688123,-0.011149875952507583,001430
6,고려제강,2023,Q2,철강_소재,0.19543682499953216,0.008092047951840264,0.007853907322562748,-0.0002941209037988779,-0.11346696179580595,-0.01366219255688772,-0.06663100007605094,-0.14986109013631127,002240
6,세아제강,2023,Q2,철강_소재,0.21341076251411584,0.0002896623968129397,0.0002843576336590825,0.007949894166017213,-0.16277797991485932,-0.02711202211675745,-0.7688934448825093,-0.0356870328660239,003030
6,현대제철,2023,Q2,철강_소재,-0.048063175218814744,0.02050219584656121,0.018149945112600152,-0.007452810444483315,-0.0811824661914532,-0.026211411451178668,-0.06543810707458286,0.02053365005905311,004020
6,삼광글라스,2023,Q2,철강_소재,-0.14846349759528193,-0.005915430933253973,-0.0013063850204110272,0.0046796536394433375,-0.03162433330029801,-0.0199605227150238,-0.11211337239832164,0.0944702679884324,005090
6,POSCO,2023,Q2,철강_소재,0.5378390778086102,-0.00019774217580914577,-0.0009956120629346366,0.0032690485779560685,-0.028070078566581724,-0.0032020707477375954,-0.06873773531821992,-0.1548998759525076,005490
6,현대중공업,2023,Q2,중공업,0.33762832626216044,-0.0007401333133137955,0.0013375197903771063,0.00413737488575916,-0.1451854230173376,-0.00133917417795959,-0.03222313014017886,-0.14798587932518886,009540
6,무림P&P,2023,Q2,철강_소재,-0.11948345723663582,-0.02041528651895963,-0.011211922607198055,0.06614120881135355,0.06325845552028841,0.026687535627188508,-0.04969995994891374,-0.04189260821913885,009580
6,고려아연,2023,Q2,철강_소재,-0.02949819793436219,0.0198220641685376,0.018412553186406555,0.01655728457720773,-0.17982789185406234,-0.013840739117889522,-0.05436019744791454,0.015317304317304298,010130
6,삼성중공업,2023,Q2,중공업,0.6250824887860814,-0.029130411098606146,0.010545791705854679,-9.309923841849255e-05,0.030814655950768044,0.02571160292905672,0.045450901264122434,-0.1751641931331243,010140
6,현대미포조선,2023,Q2,중공업,0.30588950679142124,-0.024875376722385156,-0.018296208156151517,0.01759010117336679,0.05854206421172581,0.02376723861973562,0.027771451199959385,-0.20173531899048228,010620
6,한화테크윈,2023,Q2,중공업,0.022853351384607694,0.09271183114872383,0.013538063944627199,0.39229318331743235,0.5745262034619547,0.3984919541633192,0.4060619234992009,0.14499271349019355,012450
6,현대엘리베이,2023,Q2,중공업,0.04326490767553322,-0.03799246481087171,-0.05237296384705459,0.05194439118908889,-0.00020666433216065538,-0.02968304632797103,-0.1567037169459864,0.10904720232753652,017800
6,두산중공업,2023,Q2,중공업,0.06083898291324592,0.5413711861708519,0.010549352557569946,-0.0071046655650987,0.0850528867150151,0.05082696291457811,0.208108196313338,-0.13384837615606848,034020
6,대우조선해양,2023,Q2,중공업,0.8065046292814526,0.1542592129886593,3.2418710292957202,-0.02658016664704066,-0.03221583751979451,0.10865422804429126,0.18484286626012691,-0.4006493987832226,042660
6,두산인프라코어,2023,Q2,중공업,0.06160493444929492,0.09200329921061368,0.06480321290649171,-0.0013665916729910244,-0.06401869659873549,-0.013669541845798494,-0.02617212615606257,-0.29101872460617517,042670
6,현대로템,2023,Q2,중공업,-0.13005328912382225,0.3420134753294246,0.036609652145646265,0.016953843704714755,0.10524286125266435,0.08262261873472942,0.11441351428349966,-0.12349491727482162,064350
6,두산엔진,2023,Q2,중공업,0.3890620103454509,-0.0032511022757261143,0.0008175609147966778,-0.04850269731864976,0.04640428258941198,0.035991422385621696,0.12219047731508748,-0.24622421192818306,082740
6,한진중공업,2023,Q2,중공업,0.04927596136254106,0.05606344072419822,-0.22272490236108644,0.007446148709355116,0.013667674653836004,-0.0185976954486341,-0.03759784489137363,-0.06081120600176866,097230
6,풍산,2023,Q2,철강_소재,-0.1827580104026475,0.0378519480820545,0.02288989630943572,0.0009676508195239908,-0.053217054289476096,-0.006305802665635407,-0.01412627859127269,0.059105726288388775,103140
6,한국철강,2023,Q2,철강_소재,-0.18370531086095038,0.13487660966436232,0.03983145561426582,-0.0014480083982878478,-0.20051588835217682,-0.0009565405453826337,-0.0007419925097912339,0.08879760303908905,104700
