,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
15,조선내화,2021,Q1,철강_소재,0.14736283094853636,-0.024829593665782634,0.009528814153178411,0.06544821361611364,0.02422704474948989,0.015381558937817452,-0.09592111448122842,-0.03153426773795297,000480
15,영풍,2021,Q1,철강_소재,0.13628434962609204,0.027301152863509426,0.027529836172543343,-0.0009320363667354448,0.04585376747235359,0.031400860891390714,0.10302968595515205,-0.008592319436373275,000670
15,동국제강,2021,Q1,철강_소재,1.1644862489723582,0.07239056888047757,0.018517518879397565,0.0033717773290133923,0.03089473416421029,0.025323310228112073,0.11276145294336293,-0.1763557107782743,001230
15,세아베스틸,2021,Q1,철강_소재,1.0999714744505023,0.055994828533661556,0.03653376568477018,-0.004170598425673355,-0.11833227013744585,-0.03084631022819395,-0.0895127562514556,-0.1510698486409106,001430
15,고려제강,2021,Q1,철강_소재,0.5463577878128957,0.002548515683694852,0.006734033689602015,-0.004937863982648061,-0.0029980347367820626,0.004850438372283383,0.06028754048142737,0.012190068395831767,002240
15,세아제강,2021,Q1,철강_소재,0.580579845566021,0.01095431404191638,0.0005719744557555195,-0.03317552272911328,-0.1862350521245918,-0.014242890628253901,1.0543160227682606,0.08333906833819155,003030
15,현대제철,2021,Q1,철강_소재,0.2913822074991597,0.01527586597198094,0.01934453538222214,-0.0006868878917114518,0.007179502670181082,0.013328128107961357,0.05769859853602588,-0.09218895526062851,004020
15,삼광글라스,2021,Q1,철강_소재,0.09900104840634069,-0.1601481813500667,-0.01871810210411129,-0.011606835050143371,-0.00505940851764175,-0.00967928290633513,0.008144975859416093,0.052134764639286325,005090
15,POSCO,2021,Q1,철강_소재,0.21377281100309467,0.013213779791042324,0.012536655896824067,0.017533524765700692,0.07746040951150612,0.025888659221026122,0.041769006342999626,-0.12454951514294245,005490
15,현대중공업,2021,Q1,중공업,0.18953198958350204,-0.0006079874917795935,0.0026460640652365974,0.0034371175777883067,0.019099626808766423,0.0031718350462812683,0.001404086072111399,-0.19266093166180845,009540
15,무림P&P,2021,Q1,철강_소재,0.09020125625153456,-0.03939946494927282,-0.020743185951311638,-0.006628476599972233,0.03250747979489854,0.00563661860034137,0.04312849023720999,-0.13984041884129564,009580
15,고려아연,2021,Q1,철강_소재,0.12464930818741818,-0.009829591876109545,-0.010477540254549944,0.060103647850289654,-0.05884650005496217,-0.015971214067745154,-0.08338268794425918,0.1590439029437895,010130
15,삼성중공업,2021,Q1,중공업,-0.11626654964734412,3.645024726220785,-0.1066081750304898,0.0047125206407405695,-0.051873526989263175,-0.06778911862636405,-0.13404033794694936,0.0747392888799497,010140
15,현대미포조선,2021,Q1,중공업,0.5357704126401688,0.01484695222117427,0.011278373949034748,-0.00950062721487721,-0.03629134523557398,-0.00519103677309285,-0.0016163748423022595,-0.11281805848560195,010620
15,한화테크윈,2021,Q1,중공업,0.03199781496555087,0.05572026705194788,0.03843617101419361,0.06499084479458195,0.09834078221630649,0.07258438277435086,0.08767229620610917,0.19907837896605596,012450
15,현대엘리베이,2021,Q1,중공업,0.11894539345943225,-0.05342071549456273,-0.01194001390924182,0.03817959715017882,0.06318698700621783,0.022788849251326182,0.005149193171778421,0.03388645071062363,017800
15,두산중공업,2021,Q1,중공업,0.10338240903317135,-1.1160859857687895,0.03162883599248523,0.005469100949089034,0.0667175440648029,0.0558241791080889,0.19446059495005796,0.7244685390492225,034020
15,대우조선해양,2021,Q1,중공업,0.35915649211744693,-0.3824000341489494,-0.06054029009108708,0.01577509627064,-0.01190254269743829,-0.029946983936949723,-0.06301005092762701,-0.15944310887287957,042660
15,두산인프라코어,2021,Q1,중공업,0.2743185720484617,0.3127344068884308,0.04141894722693329,0.005518593378445402,0.08223205426631464,0.07040244641311144,0.22330212724074583,0.4699380857375547,042670
15,현대로템,2021,Q1,중공업,-0.04655100636791496,-0.1014981334314875,0.014278783007643625,0.001621561013462447,0.04241273651476707,0.03350324814231098,0.04946381443086367,0.22285094385006707,064350
15,두산엔진,2021,Q1,중공업,0.3212788906987244,0.20173632035092837,0.10616166878540967,-0.003662387504770548,-0.004881359561915932,0.024700061699217457,0.07003410220681361,-0.22223448239058458,082740
15,한진중공업,2021,Q1,중공업,0.1713770196377581,0.03384340077122783,-0.1279453713586628,0.03778196745423679,0.015605442693798377,-0.005405812824758716,-0.05079826106509766,-0.012660931661808445,097230
15,풍산,2021,Q1,철강_소재,0.3254106019249555,0.03617288446741829,0.025018620601310992,0.01005690140916804,0.1626370235139305,0.07568668656020883,0.17118171471243993,-0.14676963557666972,103140
15,한국철강,2021,Q1,철강_소재,0.2676067463358327,-0.0016043242941262692,-0.04711224260506508,0.031168473385768225,-0.00522990092546427,-0.038823046289674146,-0.07434666878366425,-0.19996806412177934,104700
