,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
4,조선내화,2023,Q4,철강_소재,-0.23123545640332863,0.00010999641630404788,0.35788953969126136,0.12213168929321894,-0.18369681516622438,0.1130949779414896,-0.17638316209377092,-0.03284289441307822,000480
4,영풍,2023,Q4,철강_소재,-0.11901841935253826,-0.07742265801867809,-0.07677032935503225,-0.03691572510121077,-0.00028531596401049075,-0.05646877219312885,-0.1135642111029932,-0.1913417954123733,000670
4,동국제강,2023,Q4,철강_소재,-0.16895502636089346,-0.08420327257327986,0.22140334335008482,0.30259087382555494,0.24192433585115158,0.22223412897487682,-0.03793366822199862,0.028548288267116508,001230
4,세아베스틸,2023,Q4,철강_소재,-0.08331126280678475,-0.005181895813851534,-0.003385710886327664,-0.0011122071763305375,0.032675249255754935,0.0014397180288969746,0.309070025993609,-0.08023989203481333,001430
4,고려제강,2023,Q4,철강_소재,0.02206669831066725,0.01147179319196634,0.009345952830238202,-0.0035370832733199187,-0.1738276632916742,-0.019279807421858752,-0.08394144589478159,0.14439091227243822,002240
4,세아제강,2023,Q4,철강_소재,0.06408017624255795,-0.011665631929074882,-0.011188767409846645,-0.0032453367744953443,0.10010855401029528,0.004646373342677146,1.6221246866266879,0.024587676592854324,003030
4,현대제철,2023,Q4,철강_소재,-0.12991780905310743,-0.025137879038721223,-0.01922463734177471,0.007111445649864434,0.035765566429291296,0.0031302004405233674,-0.006102739654685996,-0.06897158170214987,004020
4,삼광글라스,2023,Q4,철강_소재,-0.244654431794135,-0.0425549837239898,0.007651269536760097,-0.0031480056101590437,-0.06368727428824916,-0.03600599581962072,-0.1465257576267206,0.0357202492376105,005090
4,POSCO,2023,Q4,철강_소재,-0.12689963756875255,-0.005406221021247215,-0.004501389945223533,-0.00406534474478637,-0.06245042623832431,-0.009416901254635679,-0.060351664359422186,-0.12751720515276052,005490
4,현대중공업,2023,Q4,중공업,0.1893023454522152,-0.0005822213671847765,-3.3020788475779383e-05,0.006446121475520261,0.210973784231816,0.003600582130225183,-0.013459895959256896,0.05059624570439717,009540
4,무림P&P,2023,Q4,철강_소재,-0.14055262680523023,-0.034429825204185804,-0.018480163597792365,0.04607476929783805,0.06016218797463857,0.023779098983873537,-0.028420254450289062,0.009048081563072224,009580
4,고려아연,2023,Q4,철강_소재,-0.16686356675994282,0.021993646418756896,0.012557751983296228,0.0562237004785775,-0.03609229264209046,0.005639917146104567,-0.05795524469960911,0.05320753666750158,010130
4,삼성중공업,2023,Q4,중공업,0.01823121812080361,0.1542631719374834,-0.1296801935914491,0.06046287716517007,-0.04027335781603725,-0.06117087045605363,-0.1350911165259956,0.22581038653978008,010140
4,현대미포조선,2023,Q4,중공업,-0.22658134178314868,-0.09112874669814175,-0.06387978129242566,0.00566217569731986,0.07725856383009133,0.016538443314130236,0.023562143033865723,0.14666691807358895,010620
4,한화테크윈,2023,Q4,중공업,0.3273648132583421,0.0690232880817383,0.075340173226494,0.08685449707865134,0.01562318156565401,0.02830279983943984,-0.041979681536767566,0.18928594800086354,012450
4,현대엘리베이,2023,Q4,중공업,-0.25861080503405154,-0.07821496320377797,-0.03478243862803099,0.016696202251050396,0.08451918492946797,0.021703384561164274,0.03096464982106406,-0.033651021674842255,017800
4,두산중공업,2023,Q4,중공업,0.195240635048068,-1.116004683184395,-0.04782264234855327,-0.013696663792455932,0.023910946872360617,-0.008431159761983276,0.004315781248975581,-0.0549987010172387,034020
4,대우조선해양,2023,Q4,중공업,-0.04602264782318254,-0.043762653659967676,0.6660286507888418,0.0343962334140413,-0.09097851745751628,0.05224380150418728,0.061114186308223406,0.2647486592585876,042660
4,두산인프라코어,2023,Q4,중공업,0.022850825190454768,-0.027087669899817035,-0.006637566059416566,0.022848822857139517,-0.08185017012236095,-0.049137139832855725,-0.12358752341888202,-0.017807118927036666,042670
4,현대로템,2023,Q4,중공업,0.1508473545029226,0.13888891680439874,0.022684946525847627,0.031076818949361318,0.07241012267729796,0.05626379691808969,0.06730802998685093,0.18465177661154913,064350
4,두산엔진,2023,Q4,중공업,0.12567307683304893,0.05151163206182274,-0.006471762712566109,-0.04295393030643713,0.027543622942109325,0.020653883095498538,0.07299072222616942,0.331288989569661,082740
4,한진중공업,2023,Q4,중공업,-0.20660987752872714,0.010088761829574855,0.23524814663391092,0.10116125556727384,0.019409672220873198,0.0409291688235327,0.003958600029456694,-0.007389877513063867,097230
4,풍산,2023,Q4,철강_소재,0.10459835777737074,0.019489996935242893,0.006974469361548108,0.01667390133369273,0.15861015447060556,0.06365545862128585,0.1124552345535963,0.6608558496112609,103140
4,한국철강,2023,Q4,철강_소재,0.023666145040512385,0.03458869356253147,0.01148162313107326,-0.006483986997874225,0.002406085186936524,0.01034610816126702,0.017488721738609714,0.6860382608668609,104700
