year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,47050,포스코인터내셔널,산업재,2021-01-07,1.0
2021,Q1,1,2,47050,포스코인터내셔널,산업재,,
2021,Q1,1,3,47050,포스코인터내셔널,산업재,2021-01-21,1.0
2021,Q1,1,4,47050,포스코인터내셔널,산업재,2021-01-27,1.0
2021,Q1,2,1,47050,포스코인터내셔널,산업재,2021-02-04,1.0
2021,Q1,2,2,47050,포스코인터내셔널,산업재,2021-02-10,-1.0
2021,Q1,2,3,47050,포스코인터내셔널,산업재,2021-02-15,-1.0
2021,Q1,2,4,47050,포스코인터내셔널,산업재,2021-02-22,-1.0
2021,Q1,3,1,47050,포스코인터내셔널,산업재,2021-03-05,-1.0
2021,Q1,3,2,47050,포스코인터내셔널,산업재,2021-03-14,1.0
2021,Q1,3,3,47050,포스코인터내셔널,산업재,2021-03-18,0.0
2021,Q1,3,4,47050,포스코인터내셔널,산업재,,
2021,Q2,4,1,47050,포스코인터내셔널,산업재,,
2021,Q2,4,2,47050,포스코인터내셔널,산업재,2021-04-14,0.0
2021,Q2,4,3,47050,포스코인터내셔널,산업재,,
2021,Q2,4,4,47050,포스코인터내셔널,산업재,2021-04-26,0.0
2021,Q2,5,1,47050,포스코인터내셔널,산업재,,
2021,Q2,5,2,47050,포스코인터내셔널,산업재,2021-05-11,1.0
2021,Q2,5,3,47050,포스코인터내셔널,산업재,2021-05-18,0.0
2021,Q2,5,4,47050,포스코인터내셔널,산업재,,
2021,Q2,6,1,47050,포스코인터내셔널,산업재,,
2021,Q2,6,2,47050,포스코인터내셔널,산업재,2021-06-09,1.0
2021,Q2,6,3,47050,포스코인터내셔널,산업재,2021-06-17,1.0
2021,Q2,6,4,47050,포스코인터내셔널,산업재,2021-06-22,1.0
2021,Q3,7,1,47050,포스코인터내셔널,산업재,2021-07-02,1.0
2021,Q3,7,2,47050,포스코인터내셔널,산업재,2021-07-13,1.0
2021,Q3,7,3,47050,포스코인터내셔널,산업재,2021-07-21,1.0
2021,Q3,7,4,47050,포스코인터내셔널,산업재,2021-07-26,1.0
2021,Q3,8,1,47050,포스코인터내셔널,산업재,,
2021,Q3,8,2,47050,포스코인터내셔널,산업재,2021-08-10,0.0
2021,Q3,8,3,47050,포스코인터내셔널,산업재,2021-08-19,-1.0
2021,Q3,8,4,47050,포스코인터내셔널,산업재,2021-08-24,0.0
2021,Q3,9,1,47050,포스코인터내셔널,산업재,2021-09-06,1.0
2021,Q3,9,2,47050,포스코인터내셔널,산업재,2021-09-13,1.0
2021,Q3,9,3,47050,포스코인터내셔널,산업재,2021-09-16,1.0
2021,Q3,9,4,47050,포스코인터내셔널,산업재,2021-09-30,0.0
2021,Q4,10,1,47050,포스코인터내셔널,산업재,2021-10-05,0.0
2021,Q4,10,2,47050,포스코인터내셔널,산업재,2021-10-14,0.0
2021,Q4,10,3,47050,포스코인터내셔널,산업재,2021-10-21,1.0
2021,Q4,10,4,47050,포스코인터내셔널,산업재,2021-10-22,-1.0
2021,Q4,11,1,47050,포스코인터내셔널,산업재,,
2021,Q4,11,2,47050,포스코인터내셔널,산업재,2021-11-12,1.0
2021,Q4,11,3,47050,포스코인터내셔널,산업재,,
2021,Q4,11,4,47050,포스코인터내셔널,산업재,2021-11-29,1.0
2021,Q4,12,1,47050,포스코인터내셔널,산업재,2021-12-02,0.0
2021,Q4,12,2,47050,포스코인터내셔널,산업재,,
2021,Q4,12,3,47050,포스코인터내셔널,산업재,2021-12-17,1.0
2021,Q4,12,4,47050,포스코인터내셔널,산업재,,
2022,Q1,1,1,47050,포스코인터내셔널,산업재,2022-01-03,1.0
2022,Q1,1,2,47050,포스코인터내셔널,산업재,2022-01-13,1.0
2022,Q1,1,3,47050,포스코인터내셔널,산업재,2022-01-18,0.0
2022,Q1,1,4,47050,포스코인터내셔널,산업재,2022-01-24,0.0
2022,Q1,2,1,47050,포스코인터내셔널,산업재,,
2022,Q1,2,2,47050,포스코인터내셔널,산업재,2022-02-08,1.0
2022,Q1,2,3,47050,포스코인터내셔널,산업재,,
2022,Q1,2,4,47050,포스코인터내셔널,산업재,,
2022,Q1,3,1,47050,포스코인터내셔널,산업재,2022-03-07,1.0
2022,Q1,3,2,47050,포스코인터내셔널,산업재,2022-03-08,1.0
2022,Q1,3,3,47050,포스코인터내셔널,산업재,2022-03-15,1.0
2022,Q1,3,4,47050,포스코인터내셔널,산업재,2022-03-22,0.0
2022,Q2,4,1,47050,포스코인터내셔널,산업재,2022-04-07,1.0
2022,Q2,4,2,47050,포스코인터내셔널,산업재,2022-04-14,1.0
2022,Q2,4,3,47050,포스코인터내셔널,산업재,,
2022,Q2,4,4,47050,포스코인터내셔널,산업재,2022-04-25,-1.0
2022,Q2,5,1,47050,포스코인터내셔널,산업재,2022-05-01,1.0
2022,Q2,5,2,47050,포스코인터내셔널,산업재,2022-05-12,-1.0
2022,Q2,5,3,47050,포스코인터내셔널,산업재,,
2022,Q2,5,4,47050,포스코인터내셔널,산업재,2022-05-29,1.0
2022,Q2,6,1,47050,포스코인터내셔널,산업재,,
2022,Q2,6,2,47050,포스코인터내셔널,산업재,,
2022,Q2,6,3,47050,포스코인터내셔널,산업재,2022-06-16,-1.0
2022,Q2,6,4,47050,포스코인터내셔널,산업재,,
2022,Q3,7,1,47050,포스코인터내셔널,산업재,,
2022,Q3,7,2,47050,포스코인터내셔널,산업재,2022-07-12,-1.0
2022,Q3,7,3,47050,포스코인터내셔널,산업재,2022-07-20,1.0
2022,Q3,7,4,47050,포스코인터내셔널,산업재,,
2022,Q3,8,1,47050,포스코인터내셔널,산업재,,
2022,Q3,8,2,47050,포스코인터내셔널,산업재,2022-08-12,1.0
2022,Q3,8,3,47050,포스코인터내셔널,산업재,2022-08-15,1.0
2022,Q3,8,4,47050,포스코인터내셔널,산업재,2022-08-22,1.0
2022,Q3,9,1,47050,포스코인터내셔널,산업재,2022-09-05,-1.0
2022,Q3,9,2,47050,포스코인터내셔널,산업재,,
2022,Q3,9,3,47050,포스코인터내셔널,산업재,2022-09-20,-1.0
2022,Q3,9,4,47050,포스코인터내셔널,산업재,2022-09-25,1.0
2022,Q4,10,1,47050,포스코인터내셔널,산업재,2022-10-05,1.0
2022,Q4,10,2,47050,포스코인터내셔널,산업재,2022-10-14,-1.0
2022,Q4,10,3,47050,포스코인터내셔널,산업재,2022-10-21,0.0
2022,Q4,10,4,47050,포스코인터내셔널,산업재,2022-10-28,1.0
2022,Q4,11,1,47050,포스코인터내셔널,산업재,2022-11-04,1.0
2022,Q4,11,2,47050,포스코인터내셔널,산업재,2022-11-09,1.0
2022,Q4,11,3,47050,포스코인터내셔널,산업재,,
2022,Q4,11,4,47050,포스코인터내셔널,산업재,2022-11-22,0.0
2022,Q4,12,1,47050,포스코인터내셔널,산업재,2022-12-01,1.0
2022,Q4,12,2,47050,포스코인터내셔널,산업재,2022-12-13,-1.0
2022,Q4,12,3,47050,포스코인터내셔널,산업재,2022-12-21,1.0
2022,Q4,12,4,47050,포스코인터내셔널,산업재,,
2023,Q1,1,1,47050,포스코인터내셔널,산업재,2023-01-02,1.0
2023,Q1,1,2,47050,포스코인터내셔널,산업재,2023-01-10,1.0
2023,Q1,1,3,47050,포스코인터내셔널,산업재,2023-01-18,-1.0
2023,Q1,1,4,47050,포스코인터내셔널,산업재,2023-01-27,1.0
2023,Q1,2,1,47050,포스코인터내셔널,산업재,2023-02-07,0.0
2023,Q1,2,2,47050,포스코인터내셔널,산업재,,
2023,Q1,2,3,47050,포스코인터내셔널,산업재,2023-02-21,0.0
2023,Q1,2,4,47050,포스코인터내셔널,산업재,2023-02-24,1.0
2023,Q1,3,1,47050,포스코인터내셔널,산업재,2023-03-05,-1.0
2023,Q1,3,2,47050,포스코인터내셔널,산업재,,
2023,Q1,3,3,47050,포스코인터내셔널,산업재,2023-03-20,-1.0
2023,Q1,3,4,47050,포스코인터내셔널,산업재,2023-03-25,0.0
2023,Q2,4,1,47050,포스코인터내셔널,산업재,,
2023,Q2,4,2,47050,포스코인터내셔널,산업재,2023-04-14,1.0
2023,Q2,4,3,47050,포스코인터내셔널,산업재,2023-04-17,1.0
2023,Q2,4,4,47050,포스코인터내셔널,산업재,2023-04-27,1.0
2023,Q2,5,1,47050,포스코인터내셔널,산업재,2023-05-04,1.0
2023,Q2,5,2,47050,포스코인터내셔널,산업재,2023-05-10,1.0
2023,Q2,5,3,47050,포스코인터내셔널,산업재,,
2023,Q2,5,4,47050,포스코인터내셔널,산업재,2023-05-29,1.0
2023,Q2,6,1,47050,포스코인터내셔널,산업재,2023-06-01,1.0
2023,Q2,6,2,47050,포스코인터내셔널,산업재,,
2023,Q2,6,3,47050,포스코인터내셔널,산업재,2023-06-21,0.0
2023,Q2,6,4,47050,포스코인터내셔널,산업재,,
2023,Q3,7,1,47050,포스코인터내셔널,산업재,2023-07-06,-1.0
2023,Q3,7,2,47050,포스코인터내셔널,산업재,2023-07-11,1.0
2023,Q3,7,3,47050,포스코인터내셔널,산업재,2023-07-15,1.0
2023,Q3,7,4,47050,포스코인터내셔널,산업재,2023-07-24,1.0
2023,Q3,8,1,47050,포스코인터내셔널,산업재,2023-08-01,1.0
2023,Q3,8,2,47050,포스코인터내셔널,산업재,2023-08-08,1.0
2023,Q3,8,3,47050,포스코인터내셔널,산업재,2023-08-17,-1.0
2023,Q3,8,4,47050,포스코인터내셔널,산업재,2023-08-24,1.0
2023,Q3,9,1,47050,포스코인터내셔널,산업재,,
2023,Q3,9,2,47050,포스코인터내셔널,산업재,,
2023,Q3,9,3,47050,포스코인터내셔널,산업재,2023-09-15,1.0
2023,Q3,9,4,47050,포스코인터내셔널,산업재,,
2023,Q4,10,1,47050,포스코인터내셔널,산업재,2023-10-06,0.0
2023,Q4,10,2,47050,포스코인터내셔널,산업재,2023-10-12,1.0
2023,Q4,10,3,47050,포스코인터내셔널,산업재,2023-10-16,0.0
2023,Q4,10,4,47050,포스코인터내셔널,산업재,2023-10-25,-1.0
2023,Q4,11,1,47050,포스코인터내셔널,산업재,2023-11-01,-1.0
2023,Q4,11,2,47050,포스코인터내셔널,산업재,2023-11-08,1.0
2023,Q4,11,3,47050,포스코인터내셔널,산업재,2023-11-15,1.0
2023,Q4,11,4,47050,포스코인터내셔널,산업재,2023-11-30,0.0
2023,Q4,12,1,47050,포스코인터내셔널,산업재,2023-12-06,1.0
2023,Q4,12,2,47050,포스코인터내셔널,산업재,2023-12-12,1.0
2023,Q4,12,3,47050,포스코인터내셔널,산업재,2023-12-17,1.0
2023,Q4,12,4,47050,포스코인터내셔널,산업재,2023-12-29,1.0
2024,Q1,1,1,47050,포스코인터내셔널,산업재,2024-01-06,1.0
2024,Q1,1,2,47050,포스코인터내셔널,산업재,2024-01-10,1.0
2024,Q1,1,3,47050,포스코인터내셔널,산업재,2024-01-16,1.0
2024,Q1,1,4,47050,포스코인터내셔널,산업재,2024-01-31,1.0
2024,Q1,2,1,47050,포스코인터내셔널,산업재,2024-02-02,1.0
2024,Q1,2,2,47050,포스코인터내셔널,산업재,2024-02-12,1.0
2024,Q1,2,3,47050,포스코인터내셔널,산업재,2024-02-21,1.0
2024,Q1,2,4,47050,포스코인터내셔널,산업재,,
2024,Q1,3,1,47050,포스코인터내셔널,산업재,2024-03-06,0.0
2024,Q1,3,2,47050,포스코인터내셔널,산업재,2024-03-13,1.0
2024,Q1,3,3,47050,포스코인터내셔널,산업재,2024-03-21,-1.0
2024,Q1,3,4,47050,포스코인터내셔널,산업재,,
2024,Q2,4,1,47050,포스코인터내셔널,산업재,2024-04-03,-1.0
2024,Q2,4,2,47050,포스코인터내셔널,산업재,,
2024,Q2,4,3,47050,포스코인터내셔널,산업재,,
2024,Q2,4,4,47050,포스코인터내셔널,산업재,2024-04-30,1.0
2024,Q2,5,1,47050,포스코인터내셔널,산업재,,
2024,Q2,5,2,47050,포스코인터내셔널,산업재,2024-05-13,1.0
2024,Q2,5,3,47050,포스코인터내셔널,산업재,2024-05-20,1.0
2024,Q2,5,4,47050,포스코인터내셔널,산업재,,
2024,Q2,6,1,47050,포스코인터내셔널,산업재,2024-06-04,1.0
2024,Q2,6,2,47050,포스코인터내셔널,산업재,2024-06-14,1.0
2024,Q2,6,3,47050,포스코인터내셔널,산업재,2024-06-17,1.0
2024,Q2,6,4,47050,포스코인터내셔널,산업재,2024-06-24,1.0
2024,Q3,7,1,47050,포스코인터내셔널,산업재,,
2024,Q3,7,2,47050,포스코인터내셔널,산업재,2024-07-12,1.0
