,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동부채 변화율,부채총계 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
12,하이트진로,2021,Q4,생활소비재,0.20334813704858318,0.08325393584683072,-0.01539016242601654,-0.10778592211798232,0.1067402427462012,-1.5398348119642886,0.4025512712822732,-0.012106847679306795,000080
12,CJ,2021,Q4,생활소비재,-0.049183820687011576,0.08325393584683072,0.005618432515553717,0.005331462099485984,0.036431988970620166,-0.3775108302736526,0.4025512712822732,0.08096572305841608,001040
12,대상,2021,Q4,생활소비재,0.017341955966959574,0.08325393584683072,0.057306155020289795,-0.01806669354966317,0.026402407531008754,1.2695208083588185,0.4025512712822732,0.13444508417465725,001680
12,오리온,2021,Q4,생활소비재,-0.041456974598205895,0.08325393584683072,0.10134816901972954,-0.06980858259304012,-0.03148176342447084,-0.05816784435636202,0.4025512712822732,0.05552237888351503,001800
12,아모레G,2021,Q4,생활소비재,-0.00833068060234668,0.08325393584683072,-0.028702787116539508,0.002873976094922792,0.4379350176402588,-2.7360767893493705,0.4025512712822732,0.058838877200013344,002790
12,남양유업,2021,Q4,생활소비재,0.0018168583606366084,0.08325393584683072,-0.010582437376386533,-0.10985991829670982,-0.03417938918343766,0.13076263206358352,0.4025512712822732,0.0018108270868471901,003920
12,농심,2021,Q4,생활소비재,0.10709349271989102,0.08325393584683072,0.01368804531618606,0.01669080952966917,0.03423190529918885,0.070282238599501,0.4025512712822732,0.08963650623354918,004370
12,빙그레,2021,Q4,생활소비재,0.06609510289579595,0.08325393584683072,-1.2482416508711893,-0.3760392492570819,0.05705798250633043,-3.0549281273143816,0.4025512712822732,0.01513203476435735,005180
12,롯데칠성,2021,Q4,생활소비재,0.2759766312462517,0.08325393584683072,-0.006593710958020416,-0.001153379318375003,-0.055387907707657,-1.0137390194262494,0.4025512712822732,0.24279269149990607,005300
12,현대그린푸드,2021,Q4,생활소비재,0.011690806518644348,0.08325393584683072,-0.027664523498862947,-0.12170280429379987,-0.17125150077835571,-2.909564202836392,0.4025512712822732,0.04004255462786395,005440
12,삼립식품,2021,Q4,생활소비재,0.39023344982245645,0.08325393584683072,0.06060129422220317,-0.013294156491499565,-0.058099014056162024,1.203301991914596,0.4025512712822732,-0.09474296463364472,005610
12,크라운제과,2021,Q4,생활소비재,0.1232020655509444,0.08325393584683072,-0.002066922410844496,-0.03927710740859214,0.007139950768639158,1.832445014698128,0.4025512712822732,0.09190569715711869,005740
12,GS리테일,2021,Q4,생활소비재,-0.03777362464368331,0.08325393584683072,0.018401937855122785,-0.0070852265727024966,-0.008088250332869196,-0.9443987589384081,0.4025512712822732,-0.032465579571449535,007070
12,오뚜기,2021,Q4,생활소비재,0.006480859993874724,0.08325393584683072,0.017046349537256145,-0.025184436243192998,-0.054974110126595144,-0.3285050325114117,0.4025512712822732,0.11998002740190816,007310
12,한국전력,2021,Q4,생활소비재,0.12009923295027176,0.08325393584683072,-0.10146544466528096,0.05233309537791464,0.07569320811526103,2.3831710601794516,0.4025512712822732,0.010074230868319711,015760
12,KT&G,2021,Q4,생활소비재,0.03996938806834977,0.08325393584683072,0.11917923978283862,-0.4523208600093468,-0.012692638937920386,-0.649510309704193,0.4025512712822732,0.08123081673494727,033780
12,무학,2021,Q4,생활소비재,0.20651612967875932,0.08325393584683072,0.005164414900025838,-0.37901553633428753,0.1371896113271993,-1.1242126094535254,0.4025512712822732,-0.1437043930860703,033920
12,한국가스공사,2021,Q4,생활소비재,-0.0009766287031386933,0.08325393584683072,0.11880204726759236,-0.04717492838429205,0.16812320957794546,-2.6696997141913856,0.4025512712822732,0.17073404483579624,036460
12,팜스코,2021,Q4,생활소비재,0.08116460271344214,0.08325393584683072,-0.1194695274933596,0.0004477458358578268,0.026665556087275055,-27.29404064916522,0.4025512712822732,0.0792518681450129,036580
12,동원F&B,2021,Q4,생활소비재,-0.04598433884068101,0.08325393584683072,0.08244059918061941,-0.26288306870965505,-0.03528699827077364,-0.8259064430802752,0.4025512712822732,-0.001698622745929107,049770
12,LG생활건강,2021,Q4,생활소비재,-0.2218117191255289,0.08325393584683072,0.004209211298271898,-0.08189103463898573,-0.0016037182510916237,-0.8610176687402444,0.4025512712822732,-0.1439933464457357,051900
12,에이블씨엔씨,2021,Q4,생활소비재,0.06701185328629161,0.08325393584683072,-0.13563250922909742,-0.17096530144891553,-0.09318133366077297,-91.80806396021408,0.4025512712822732,-0.018200180565223326,078520
12,아모레퍼시픽,2021,Q4,생활소비재,-0.06489539016131383,0.08325393584683072,-0.0032983135573898537,-0.16529475429312246,0.0760973005399126,-0.8397331940407475,0.4025512712822732,0.08752471738103038,090430
12,CJ제일제당,2021,Q4,생활소비재,0.0304322616811891,0.08325393584683072,0.014703272565955272,0.0038475484533599946,0.06980377385616343,-0.6819132152060782,0.4025512712822732,0.19318561101359816,097950
12,락앤락,2021,Q4,생활소비재,0.11552311647803348,0.08325393584683072,-0.12339857728141979,-0.384499997321297,-0.11904842486297829,-1.5280147028882398,0.4025512712822732,-0.02311112502918556,115390
12,이마트,2021,Q4,생활소비재,-0.08982717403374538,0.08325393584683072,-0.008939562747616536,0.39829522939592366,0.2230073470084406,-1.2910776698526105,0.4025512712822732,-0.059160582938435215,139480
12,삼양사,2021,Q4,생활소비재,-0.12780411507583744,0.08325393584683072,-0.06766135738501888,-0.024292290913738968,-0.00671319918087554,-18.464846980976013,0.4025512712822732,0.023922936317915817,145990
12,한국콜마,2021,Q4,생활소비재,0.09004746118110586,0.08325393584683072,0.01919107464234049,-0.1953474465645394,-0.00483860882366316,-0.20281960117079567,0.4025512712822732,0.02577391300348608,161890
12,코스맥스,2021,Q4,생활소비재,-0.17655126501799015,0.08325393584683072,-0.0414407764284066,-0.018243398668418176,0.022753652907043564,-0.4709798227855925,0.4025512712822732,-0.05175925639376642,192820
