,Feature,Importance
0,M_국제유가 변화율,0.18763725799834385
1,F_이익잉여금 변화율,0.17642042056810486
2,F_비유동부채 변화율,0.1650009572120238
3,F_부채총계 변화율,0.162955215657734
4,F_법인세차감전 순이익 변화율,0.1594066015669219
5,M_소비자물가지수 변화율,0.14857954699687165
